PFlock,10.0,100K,77924,27.944,8.53,10,12:18:03.406
PFlock,20.0,100K,222035,21.506,8.334,10,12:18:33.316
PFlock,30.0,100K,389003,22.933,10.795,10,12:19:07.090
PFlock,40.0,100K,580094,25.331,12.236,10,12:19:44.694
PFlock,50.0,100K,786519,29.343,15.57,10,12:20:29.644
PFlock,60.0,100K,1009788,31.15,17.762,10,12:21:18.591
PFlock,70.0,100K,1249565,33.722,21.207,10,12:22:13.554
PFlock,80.0,100K,1508566,37.188,23.628,10,12:23:14.404
PFlock,90.0,100K,1791555,39.641,26.764,10,12:24:20.839
PFlock,100.0,100K,2103761,44.66,31.359,10,12:25:36.887
