PFlock,10.0,50K,48302,25.74,10.074,5,11:36:45.105
PFlock,20.0,50K,114320,18.25,9.953,5,11:37:13.393
PFlock,30.0,50K,177689,20.913,11.856,5,11:37:46.209
PFlock,40.0,50K,243587,22.844,13.884,5,11:38:22.975
PFlock,50.0,50K,306855,24.499,15.861,5,11:39:03.371
PFlock,60.0,50K,369868,26.127,18.482,5,11:39:48.021
PFlock,70.0,50K,436962,27.539,19.16,5,11:40:34.757
PFlock,80.0,50K,508482,29.362,20.814,5,11:41:24.972
PFlock,90.0,50K,586632,31.829,24.107,5,11:42:20.942
PFlock,100.0,50K,673410,33.708,25.538,5,11:43:20.217
