PFlock,50.0,40K,52.337,29.053,81.39,144582,868,14,1024,20:34:04.672
PFlock,60.0,40K,37.612,25.882,63.494,175982,966,14,1024,20:35:08.326
PFlock,70.0,40K,38.505,26.73,65.235,209268,1083,14,1024,20:36:13.651
PFlock,80.0,40K,40.033,27.144,67.177,244670,1112,14,1024,20:37:20.915
PFlock,90.0,40K,43.624,29.8,73.424,283164,1365,14,1024,20:38:34.426
PFlock,100.0,40K,45.175,31.23,76.405,325850,1532,14,1024,20:39:50.921
