PBFE,1.0,8M,15016664,458.163
PBFE,2.0,8M,55749552,497.569
PBFE,3.0,8M,120482782,508.475
PBFE,4.0,8M,209619590,558.409
PBFE,1.0,10M,23453532,588.563
PBFE,2.0,10M,87062556,646.502
PBFE,3.0,10M,188122366,677.529
PBFE,4.0,10M,327292088,723.239
PBFE,1.0,12M,33730822,726.607
PBFE,2.0,12M,125199496,779.716
PBFE,3.0,12M,270513860,841.195
PBFE,4.0,12M,470597474,972.298
PBFE,1.0,14M,45926428,861.342
PBFE,2.0,14M,170499480,953.619
PBFE,3.0,14M,368438092,1063.914
PBFE,4.0,14M,640978602,1226.775
