PBFE,1.0,8M,72551374,102.031
PBFE,2.0,8M,144053304,120.665
PBFE,3.0,8M,214894570,116.894
PBFE,4.0,8M,375341132,114.801
PBFE,5.0,8M,504743946,271.585
PBFE,1.0,10M,113386218,97.187
PBFE,2.0,10M,225121794,113.625
PBFE,3.0,10M,335826400,136.574
PBFE,4.0,10M,586623300,174.297
PBFE,5.0,10M,788886082,190.151
PBFE,1.0,12M,163333498,119.074
PBFE,2.0,12M,324281116,129.332
PBFE,3.0,12M,483744068,159.613
PBFE,4.0,12M,844953516,213.884
PBFE,5.0,12M,1136279524,222.377
PBFE,1.0,14M,222287480,170.746
PBFE,2.0,14M,441373662,182.157
PBFE,3.0,14M,658420116,210.901
PBFE,4.0,14M,1150107378,309.139
PBFE,5.0,14M,1546682038,274.157
PBFE,1.0,16M,290546758,145.227
PBFE,2.0,16M,576859090,188.984
PBFE,3.0,16M,860471880,202.512
PBFE,4.0,16M,1502905828,284.984
PBFE,5.0,16M,2021139056,363.588
BFE,1.0,8M,72548701,3671.629
BFE,1.0,10M,113382057,5485.111
BFE,1.0,12M,163327613,8245.181
