PFlock,50.0,80K,191.299,115.734,307.033,575930,482,2,1024,11:55:03.664
PFlock,60.0,80K,180.518,130.786,311.304,700950,751,2,1024,12:00:15.130
PFlock,70.0,80K,189.774,143.445,333.219,833016,904,2,1024,12:05:48.442
PFlock,80.0,80K,201.799,159.06,360.859,974432,1065,2,1024,12:11:49.387
PFlock,90.0,80K,214.763,175.134,389.897,1130136,1287,2,1024,12:18:19.371
PFlock,100.0,80K,228.033,193.237,421.27,1302882,1563,2,1024,12:25:20.729
