2017-10-27 12:09:01,654 ->   B20K,  112997,102028,  1466, 68543, 1024,  25,  50.0, 50,   24.55,   15.93,  146.76
2017-10-27 12:11:32,180 ->   B20K,  141934,126568,  1676, 86330, 1024,  25,  60.0, 50,   30.86,   15.80,  150.35
2017-10-27 12:14:35,369 ->   B20K,  172879,153039,  2155,105739, 1024,  25,  70.0, 50,   42.87,   18.80,  183.08
2017-10-27 12:18:18,335 ->   B20K,  205778,181199,  2266,126360, 1024,  25,  80.0, 50,   59.61,   19.50,  222.87
2017-10-27 12:23:09,192 ->   B20K,  241791,211112,  2649,148418, 1024,  25,  90.0, 50,   88.72,   21.49,  290.77
2017-10-27 12:29:29,294 ->   B20K,  281200,243448,  2984,171813, 1024,  25, 100.0, 50,  128.12,   23.51,  380.01
2017-10-27 12:32:21,363 ->   B20K,  112997,101645,  1487, 68463, 1024,  25,  50.0, 50,   24.10,   15.14,  146.29
2017-10-27 12:34:53,243 ->   B20K,  141934,126656,  1705, 86365, 1024,  25,  60.0, 50,   31.29,   16.54,  151.71
2017-10-27 12:37:59,835 ->   B20K,  172879,153219,  2111,105796, 1024,  25,  70.0, 50,   43.83,   19.06,  186.49
2017-10-27 12:41:54,069 ->   B20K,  205778,181148,  2460,126221, 1024,  25,  80.0, 50,   63.67,   20.72,  234.14
2017-10-27 12:46:50,462 ->   B20K,  241791,211082,  2584,148191, 1024,  25,  90.0, 50,   91.72,   22.04,  296.30
2017-10-27 12:53:08,583 ->   B20K,  281200,243383,  3047,171828, 1024,  25, 100.0, 50,  127.11,   24.53,  378.02
2017-10-27 12:56:24,296 ->   B20K,  112997,100985,  1443, 68522, 1024,  25,  50.0, 50,   28.53,   18.98,  166.15
2017-10-27 12:59:02,142 ->   B20K,  141934,126619,  1679, 86382, 1024,  25,  60.0, 50,   31.34,   16.06,  157.68
2017-10-27 13:02:11,085 ->   B20K,  172879,153094,  1952,105623, 1024,  25,  70.0, 50,   44.15,   17.72,  188.84
2017-10-27 13:06:03,344 ->   B20K,  205778,181222,  2382,126253, 1024,  25,  80.0, 50,   62.28,   20.28,  232.16
2017-10-27 13:11:03,525 ->   B20K,  241791,211205,  2646,148189, 1024,  25,  90.0, 50,   89.21,   21.84,  300.09
2017-10-27 13:17:44,464 ->   B20K,  281200,243693,  3007,171916, 1024,  25, 100.0, 50,  135.05,   23.74,  400.84
2017-10-27 13:21:37,908 ->   B40K,  260146,228625,  1349,155623, 1024,  25,  50.0, 50,   50.77,   18.58,  200.99
2017-10-27 13:25:41,429 ->   B40K,  323934,282421,  1403,194502, 1024,  25,  60.0, 50,   79.99,   20.14,  243.34
2017-10-27 13:30:35,553 ->   B40K,  392802,339903,  1683,237126, 1024,  25,  70.0, 50,   98.20,   23.22,  294.02
2017-10-27 13:35:34,690 ->   B40K,  466331,399440,  1887,281137, 1024,  25,  80.0, 50,   99.30,   17.62,  299.04
2017-10-27 13:43:47,817 ->   B40K,  548036,465195,  2146,329351, 1024,  25,  90.0, 50,  186.51,   27.43,  493.04
2017-10-27 13:52:32,545 ->   B40K,  638416,537810,  2470,382912, 1024,  25, 100.0, 50,  206.75,   21.63,  524.64
2017-10-27 13:55:30,385 ->   B40K,  260146,227761,  1377,155777, 1024,  25,  50.0, 50,   32.13,   13.66,  154.62
2017-10-27 13:59:19,812 ->   B40K,  323934,282366,  1395,194448, 1024,  25,  60.0, 50,   70.30,   19.35,  229.25
2017-10-27 14:03:51,723 ->   B40K,  392802,339755,  1688,236638, 1024,  25,  70.0, 50,   88.51,   22.42,  271.81
2017-10-27 14:09:49,231 ->   B40K,  466331,400018,  1938,281220, 1024,  25,  80.0, 50,  126.17,   24.34,  357.41
2017-10-27 14:17:44,815 ->   B40K,  548036,465241,  2150,329734, 1024,  25,  90.0, 50,  181.62,   26.82,  475.49
2017-10-27 14:26:17,071 ->   B40K,  638416,537554,  2514,381640, 1024,  25, 100.0, 50,  202.90,   21.38,  512.16
2017-10-27 14:29:50,313 ->   B40K,  260146,227943,  1381,155515, 1024,  25,  50.0, 50,   44.89,   18.15,  186.95
2017-10-27 14:33:45,367 ->   B40K,  323934,282359,  1412,194457, 1024,  25,  60.0, 50,   73.82,   19.17,  234.89
2017-10-27 14:38:33,722 ->   B40K,  392802,339624,  1674,236780, 1024,  25,  70.0, 50,   93.23,   21.98,  288.25
2017-10-27 14:44:43,274 ->   B40K,  466331,398417,  1876,280868, 1024,  25,  80.0, 50,  131.12,   23.46,  369.46
2017-10-27 14:52:51,007 ->   B40K,  548036,464728,  2121,329052, 1024,  25,  90.0, 50,  185.35,   26.55,  487.64
2017-10-27 15:01:26,768 ->   B40K,  638416,538296,  2511,382077, 1024,  25, 100.0, 50,  201.11,   21.32,  515.65
2017-10-27 15:04:40,335 ->   B60K,  363622,323788,   840,218009, 1024,  25,  50.0, 50,   37.93,   13.79,  160.62
2017-10-27 15:07:48,843 ->   B60K,  456334,402252,   898,274870, 1024,  25,  60.0, 50,   54.74,   16.07,  188.35
2017-10-27 15:11:51,986 ->   B60K,  555829,484628,  1002,336698, 1024,  25,  70.0, 50,   77.59,   17.49,  243.04
2017-10-27 15:17:07,158 ->   B60K,  662932,575426,  1127,401570, 1024,  25,  80.0, 50,  110.71,   20.14,  315.08
2017-10-27 15:24:20,831 ->   B60K,  781003,669808,  1290,473146, 1024,  25,  90.0, 50,  167.47,   21.17,  433.58
2017-10-27 15:34:25,003 ->   B60K,  911466,776004,  1446,555583, 1024,  25, 100.0, 50,  242.75,   24.07,  604.08
2017-10-27 15:37:59,544 ->   B60K,  363622,323621,   832,218148, 1024,  25,  50.0, 50,   52.84,   18.21,  192.05
2017-10-27 15:41:09,948 ->   B60K,  456334,402150,   893,275445, 1024,  25,  60.0, 50,   54.32,   14.80,  190.23
2017-10-27 15:45:08,174 ->   B60K,  555829,484645,   989,336158, 1024,  25,  70.0, 50,   77.21,   16.43,  238.12
2017-10-27 15:52:00,867 ->   B60K,  662932,574301,  1099,401798, 1024,  25,  80.0, 50,  159.49,   25.70,  412.59
2017-10-27 15:59:05,272 ->   B60K,  781003,669785,  1245,472496, 1024,  25,  90.0, 50,  164.35,   20.88,  424.31
2017-10-27 16:08:27,477 ->   B60K,  911466,775726,  1240,551402, 1024,  25, 100.0, 50,  225.59,   22.88,  562.11
2017-10-27 16:11:39,564 ->   B60K,  363622,323499,   855,218045, 1024,  25,  50.0, 50,   39.38,   13.85,  164.72
2017-10-27 16:14:52,393 ->   B60K,  456334,401344,   916,275095, 1024,  25,  60.0, 50,   55.75,   15.09,  192.67
2017-10-27 16:18:58,250 ->   B60K,  555829,485428,   986,336384, 1024,  25,  70.0, 50,   78.49,   17.28,  245.75
2017-10-27 16:24:20,748 ->   B60K,  662932,574420,  1111,403006, 1024,  25,  80.0, 50,  113.05,   18.88,  322.40
2017-10-27 16:31:33,673 ->   B60K,  781003,671012,  1276,474259, 1024,  25,  90.0, 50,  169.64,   21.33,  432.83
