PBFE,100,50K,2278696,10.245,1,2.14192288921425,21.944
PBFE,110,50K,2571272,10.343,1,2.16010828579716,22.342
PBFE,120,50K,2872576,10.428,1,2.20128500191791,22.955
PBFE,130,50K,3185454,10.057,1,2.37128368300686,23.848
PBFE,140,50K,3511198,10.174,1,2.50186750540594,25.454
PBFE,150,50K,3849588,10.209,1,2.36076011362523,24.101
PBFE,160,50K,4203374,10.484,1,2.28796260969096,23.987
PBFE,170,50K,4566136,10.896,1,2.3037812041116,25.102
PBFE,180,50K,4939022,9.888,1,2.66343042071197,26.336
PBFE,190,50K,5322634,10.796,1,2.48165987402742,26.792
PBFE,200,50K,5715324,10.632,1,2.41111738148984,25.635
PBFE,10,60K,97862,9.396,1,2.27256279267774,21.353
PBFE,20,60K,331558,9.454,1,2.24412946900783,21.216
PBFE,30,60K,635504,9.881,1,2.21040380528287,21.841
PBFE,40,60K,973020,10.26,1,2.1490253411306,22.049
PBFE,50,60K,1326098,9.82,1,2.34460285132383,23.024
PBFE,60,60K,1689090,9.771,1,2.33978098454611,22.862
PBFE,70,60K,2059516,10.19,1,2.3189401373896,23.63
PBFE,80,60K,2439550,10.094,1,2.54804834555181,25.72
PBFE,90,60K,2832848,10.748,1,2.41235578712319,25.928
PBFE,100,60K,3239018,10.564,1,2.5,26.41
PBFE,110,60K,3657074,10.451,1,2.45316237680605,25.638
PBFE,120,60K,4088256,10.534,1,2.46610973988988,25.978
PBFE,130,60K,4534878,10.156,1,2.73779046868846,27.805
PBFE,140,60K,4998506,10.096,1,2.75168383518225,27.781
PBFE,150,60K,5480314,10.563,1,2.72526744296128,28.787
PBFE,160,60K,5983946,10.74,1,2.64608938547486,28.419
PBFE,170,60K,6501076,11.008,1,2.80323401162791,30.858
PBFE,180,60K,7033626,10.871,1,2.74215803513936,29.81
PBFE,190,60K,7578608,11.418,1,2.63969171483622,30.14
PBFE,200,60K,8136342,11.108,1,2.78060857039971,30.887
PBFE,10,70K,131910,10.078,1,2.09287557054971,21.092
PBFE,20,70K,447600,9.9,1,2.35161616161616,23.281
PBFE,30,70K,859128,10.007,1,2.24362945937844,22.452
PBFE,40,70K,1317804,10.137,1,2.32623064022886,23.581
PBFE,50,70K,1798156,10.531,1,2.35229322951287,24.772
PBFE,60,70K,2293316,10.326,1,2.41807088901801,24.969
PBFE,70,70K,2797636,10.803,1,2.28158844765343,24.648
PBFE,80,70K,3314508,10.78,1,2.34730983302412,25.304
PBFE,90,70K,3849360,11.002,1,2.31448827485912,25.464
PBFE,100,70K,4400552,11.014,1,2.42899945523879,26.753
PBFE,110,70K,4968516,11.02,1,2.43330308529946,26.815
PBFE,120,70K,5555174,10.615,1,2.58624587847386,27.453
PBFE,130,70K,6163516,10.993,1,2.68052396979896,29.467
PBFE,140,70K,6795314,11.125,1,2.59541573033708,28.874
PBFE,150,70K,7450994,11.103,1,2.5476898135639,28.287
PBFE,160,70K,8135106,11.202,1,2.74799143010177,30.783
PBFE,170,70K,8839152,11.325,1,2.86693156732892,32.468
PBFE,180,70K,9563706,11.763,1,3.17214996174445,37.314
PBFE,190,70K,10305904,11.751,1,2.66232661050123,31.285
PBFE,200,70K,11067052,11.559,1,2.74824811834934,31.767
PBFE,10,80K,169464,10.134,1,2.32425498322479,23.554
PBFE,20,80K,575040,10.56,1,2.18977272727273,23.124
PBFE,30,80K,1105400,10.406,1,2.6011916202191,27.068
PBFE,40,80K,1699148,10.332,1,2.52661633759195,26.105
PBFE,50,80K,2321708,10.292,1,2.691896618733,27.705
PBFE,60,80K,2964096,10.329,1,2.48358989253558,25.653
PBFE,70,80K,3620800,10.61,1,2.66333647502356,28.258
PBFE,80,80K,4293172,10.904,1,2.59849596478357,28.334
PBFE,90,80K,4988384,11.066,1,2.69591541659136,29.833
PBFE,100,80K,5705784,11.576,1,2.6577401520387,30.766
PBFE,110,80K,6444160,10.745,1,2.92480223359702,31.427
PBFE,120,80K,7207104,11.508,1,2.90076468543622,33.382
PBFE,130,80K,7997580,11.548,1,3.03792864565293,35.082
PBFE,140,80K,8818552,11.274,1,3.03920525102005,34.264
PBFE,150,80K,9671534,11.542,1,3.01420897591405,34.79
PBFE,160,80K,10559318,11.542,1,3.48501126321261,40.224
PBFE,170,80K,11473632,11.683,1,3.22417187366259,37.668
PBFE,180,80K,12415368,11.702,1,3.04392411553581,35.62
PBFE,190,80K,13382132,11.934,1,3.24283559577677,38.7
PBFE,200,80K,14374940,12.381,1,3.21799531540263,39.842
PBFE,10,90K,215622,10.696,1,2.23681750186986,23.925
PBFE,20,90K,730700,10.633,1,2.35982319194959,25.092
PBFE,30,90K,1402216,10.636,1,2.60276419706657,27.683
PBFE,40,90K,2152634,10.726,1,2.45096028342346,26.289
PBFE,50,90K,2940824,11.238,1,2.44785549030077,27.509
PBFE,60,90K,3753400,11.302,1,2.51291806759866,28.401
PBFE,70,90K,4582498,11.457,1,2.49018067556952,28.53
PBFE,80,90K,5431776,11.327,1,2.69568288161031,30.534
PBFE,90,90K,6309780,11.668,1,2.55322248885842,29.791
PBFE,100,90K,7216172,11.581,1,2.72498057162594,31.558
PBFE,110,90K,8149214,11.94,1,2.62294807370184,31.318
PBFE,120,90K,9113660,11.775,1,2.69970276008493,31.789
PBFE,130,90K,10113310,12.13,1,2.77996702390767,33.721
PBFE,140,90K,11151166,11.914,1,3.03323820715125,36.138
PBFE,150,90K,12228934,12.873,1,2.78614153654937,35.866
PBFE,160,90K,13352786,12.494,1,2.89194813510485,36.132
PBFE,170,90K,14510342,12.484,1,3.18063120794617,39.707
PBFE,180,90K,15700274,12.761,1,3.42308596504976,43.682
PBFE,190,90K,16921822,12.654,1,3.10083767978505,39.238
PBFE,200,90K,18176050,13.04,1,3.07553680981595,40.105
PBFE,10,100K,265636,10.503,1,2.47529277349329,25.998
PBFE,20,100K,901054,10.696,1,2.43118922961855,26.004
PBFE,30,100K,1729642,10.892,1,2.59171869261844,28.229
PBFE,40,100K,2659236,10.756,1,2.82344737820751,30.369
PBFE,50,100K,3635922,10.659,1,2.92869875222816,31.217
PBFE,60,100K,4643146,11.123,1,2.86739189067698,31.894
PBFE,70,100K,5671762,11.505,1,2.72942199043894,31.402
PBFE,80,100K,6722140,11.6,1,2.98956896551724,34.679
PBFE,90,100K,7805232,11.559,1,3.1498399515529,36.409
PBFE,100,100K,8923262,11.711,1,3.11100674579455,36.433
PBFE,110,100K,10073688,11.871,1,3.0991491870946,36.79
PBFE,120,100K,11262520,11.908,1,3.20784346657709,38.199
PBFE,130,100K,12496948,12.539,1,3.10798309275062,38.971
PBFE,140,100K,13778910,12.813,1,3.54116912510731,45.373
PBFE,150,100K,15107888,12.097,1,3.60866330495164,43.654
PBFE,160,100K,16495564,12.532,1,3.56104372805618,44.627
PBFE,170,100K,17927122,13.182,1,3.44780761644667,45.449
PBFE,180,100K,19397578,12.517,1,3.33218822401534,41.709
PBFE,190,100K,20906782,13.226,1,3.40805988205051,45.075
PBFE,200,100K,22455664,13.22,1,3.68736762481089,48.747
PBFE,10,10K,3268,7.526,2,1.6326069625299,12.287
PBFE,20,10K,10840,6.736,2,1.60377078384798,10.803
PBFE,30,10K,20932,6.801,2,1.65490369063373,11.255
PBFE,40,10K,31782,6.909,2,1.78101027645101,12.305
PBFE,50,10K,43322,6.79,2,1.76362297496318,11.975
PBFE,60,10K,55062,6.872,2,1.69164726426077,11.625
PBFE,70,10K,66414,6.817,2,1.67272993985624,11.403
PBFE,80,10K,78006,6.509,2,1.89814103548932,12.355
PBFE,90,10K,90216,6.957,2,1.79272675003593,12.472
PBFE,100,10K,103014,7.073,2,1.70606531881804,12.067
PBFE,110,10K,116104,6.735,2,1.75070527097253,11.791
PBFE,120,10K,129568,7,2,1.73685714285714,12.158
PBFE,130,10K,143708,6.865,2,1.86788055353241,12.823
PBFE,140,10K,158364,7.176,2,1.69829988851728,12.187
PBFE,150,10K,173598,7.318,2,1.62544411041268,11.895
PBFE,160,10K,190078,7.097,2,1.79498379597013,12.739
PBFE,170,10K,206772,7.334,2,1.67043905099536,12.251
PBFE,180,10K,223578,6.962,2,1.83639758690032,12.785
PBFE,190,10K,241124,7.391,2,1.5896360438371,11.749
PBFE,200,10K,258756,7.206,2,1.88037746322509,13.55
PBFE,10,20K,11006,8.011,2,2.10448133816003,16.859
PBFE,20,20K,36910,8.173,2,2.08356784534443,17.029
PBFE,30,20K,70662,8.075,2,1.58365325077399,12.788
PBFE,40,20K,108002,7.601,2,1.74477042494409,13.262
PBFE,50,20K,147366,8.217,2,2.10356577826457,17.285
PBFE,60,20K,187790,8.111,2,2.26223646899273,18.349
PBFE,70,20K,228146,8.109,2,2.20088790233074,17.847
PBFE,80,20K,269452,8.099,2,2.19977775033955,17.816
PBFE,90,20K,312766,7.858,2,2.41804530414864,19.001
PBFE,100,20K,357672,8.326,2,2.28356954119625,19.013
PBFE,110,20K,403832,8.503,2,1.92496765847348,16.368
PBFE,120,20K,450790,8.575,2,2.19428571428571,18.816
PBFE,130,20K,500526,8.5,2,2.15129411764706,18.286
PBFE,140,20K,552160,8.677,2,1.91540855134263,16.62
PBFE,150,20K,604996,8.472,2,2.30854579792257,19.558
PBFE,160,20K,661268,8.486,2,1.99858590619844,16.96
PBFE,170,20K,718862,8.823,2,2.2570554233254,19.914
PBFE,180,20K,777042,8.336,2,2.3727207293666,19.779
PBFE,190,20K,837202,7.858,2,2.57864596589463,20.263
PBFE,200,20K,898572,8.29,2,2.13112183353438,17.667
PBFE,10,30K,25438,8.383,2,2.01503041870452,16.892
PBFE,20,30K,86522,8.124,2,2.05219103889709,16.672
PBFE,30,30K,165444,8.469,2,1.97744716023143,16.747
PBFE,40,30K,253196,8.65,2,1.95653179190751,16.924
PBFE,50,30K,344708,8.283,2,2.030906676325,16.822
