PFlock,10.0,20K_2S,33.578,16.085,49.663,34316,356,28,256,17:54:44.042
PFlock,20.0,20K_2S,16.129,14.264,30.393,69306,661,28,256,17:55:14.624
PFlock,30.0,20K_2S,14.355,15.119,29.474,102350,816,28,256,17:55:44.208
