PFlock,10.0,20K_4S,29.392,14.311,43.703,25490,255,28,256,18:03:29.727
PFlock,20.0,20K_4S,14.729,13.364,28.093,52228,417,28,256,18:03:58.009
PFlock,30.0,20K_4S,13.572,14.389,27.961,78364,586,28,256,18:04:26.077
