PFlock,10.0,50K,48302,22.58,8.704,5,10:22:22.195
PFlock,20.0,50K,114320,18.23,9.373,5,10:22:49.865
PFlock,30.0,50K,177689,20.036,11.251,5,10:23:21.198
PFlock,40.0,50K,243587,21.852,13.206,5,10:23:56.297
PFlock,50.0,50K,306855,23.776,14.808,5,10:24:34.919
PFlock,60.0,50K,369868,25.544,16.906,5,10:25:17.410
PFlock,70.0,50K,436962,27.091,18.356,5,10:26:02.892
PFlock,80.0,50K,508482,28.868,19.797,5,10:26:51.596
PFlock,90.0,50K,586632,31.24,22.804,5,10:27:45.670
PFlock,100.0,50K,673410,32.92,24.406,5,10:28:43.026
PFlock,10.0,100K,77924,20.78,9.449,5,10:29:13.284
PFlock,20.0,100K,222035,26.193,14.18,5,10:29:53.687
PFlock,30.0,100K,389003,30.086,18.043,5,10:30:41.846
PFlock,40.0,100K,580094,34.221,22.728,5,10:31:38.823
PFlock,50.0,100K,786519,38.115,28.076,5,10:32:45.046
PFlock,60.0,100K,1009788,42.2,31.691,5,10:33:58.971
PFlock,70.0,100K,1249565,46.607,38.514,5,10:35:24.119
PFlock,80.0,100K,1508566,50.808,43.647,5,10:36:58.604
PFlock,90.0,100K,1791555,56.665,52.292,5,10:38:47.590
PFlock,100.0,100K,2103761,61.4,58.645,5,10:40:47.662
PFlock,10.0,150K,117196,27.314,11.963,5,10:41:26.966
PFlock,20.0,150K,370676,35.393,19.639,5,10:42:22.024
PFlock,30.0,150K,703966,40.817,26.988,5,10:43:29.854
PFlock,40.0,150K,1106639,47.613,35.995,5,10:44:53.488
PFlock,50.0,150K,1554076,54.957,45.158,5,10:46:33.630
PFlock,60.0,150K,2045849,62.682,57.962,5,10:48:34.302
PFlock,70.0,150K,2582209,70.108,69.73,5,10:50:54.166
PFlock,80.0,150K,3165284,78.371,85.439,5,10:53:38.006
PFlock,90.0,150K,3799948,87.989,102.361,5,10:56:48.383
PFlock,100.0,150K,4498683,101.854,122.453,5,11:00:32.716
