PFlock,10.0,120K,47143,31.254,9.974,6,17:25:01.489
PFlock,20.0,120K,163184,27.754,11.0,6,17:25:40.297
PFlock,30.0,120K,334273,26.75,13.71,6,17:26:20.783
PFlock,40.0,120K,550591,29.057,16.927,6,17:27:06.796
PFlock,50.0,120K,802320,32.233,22.254,6,17:28:01.315
PFlock,60.0,120K,1087146,39.019,25.98,6,17:29:06.333
PFlock,70.0,120K,1398595,39.142,30.246,6,17:30:15.749
PFlock,80.0,120K,1738550,42.816,35.932,6,17:31:34.525
PFlock,90.0,120K,2107574,47.122,40.952,6,17:33:02.627
PFlock,100.0,120K,2510150,55.568,47.647,6,17:34:45.865
PFlock,10.0,140K,73818,22.339,9.165,6,17:35:17.400
PFlock,20.0,140K,242214,26.532,12.628,6,17:35:56.580
PFlock,30.0,140K,491926,29.96,16.469,6,17:36:43.028
PFlock,40.0,140K,800663,36.824,21.339,6,17:37:41.215
PFlock,50.0,140K,1144027,41.186,26.821,6,17:38:49.241
PFlock,60.0,140K,1524253,41.987,33.144,6,17:40:04.401
PFlock,70.0,140K,1942693,46.744,38.975,6,17:41:30.148
PFlock,80.0,140K,2398302,51.94,45.125,6,17:43:07.231
PFlock,90.0,140K,2889963,57.571,55.573,6,17:45:00.399
PFlock,100.0,140K,3422961,67.881,63.747,6,17:47:12.043
PFlock,10.0,160K,117196,29.164,10.734,6,17:47:51.971
PFlock,20.0,160K,370689,29.825,15.074,6,17:48:36.889
PFlock,30.0,160K,703992,38.017,20.71,6,17:49:35.634
PFlock,40.0,160K,1106670,42.754,26.539,6,17:50:44.944
PFlock,50.0,160K,1554128,47.14,32.972,6,17:52:05.069
PFlock,60.0,160K,2045910,52.801,39.127,6,17:53:37.023
PFlock,70.0,160K,2582295,56.894,48.62,6,17:55:22.558
PFlock,80.0,160K,3165396,61.826,58.677,6,17:57:23.085
PFlock,90.0,160K,3800068,69.206,71.003,6,17:59:43.315
PFlock,100.0,160K,4498819,81.819,83.291,6,18:02:28.453
