PFlock,10.0,120K,47143,31.846,9.584,6,18:40:51.143
PFlock,20.0,120K,163184,23.103,11.015,6,18:41:25.308
PFlock,30.0,120K,334273,25.695,13.285,6,18:42:04.319
PFlock,40.0,120K,550591,27.276,16.493,6,18:42:48.114
PFlock,50.0,120K,802320,30.797,19.836,6,18:43:38.780
PFlock,60.0,120K,1087146,34.553,24.44,6,18:44:37.796
PFlock,70.0,120K,1398595,37.16,29.341,6,18:45:44.322
PFlock,80.0,120K,1738550,41.441,33.844,6,18:46:59.639
PFlock,90.0,120K,2107574,50.195,39.785,6,18:48:29.640
PFlock,100.0,120K,2510150,49.196,47.412,6,18:50:06.276
PFlock,10.0,140K,73818,21.392,8.408,6,18:50:36.094
PFlock,20.0,140K,242214,24.877,11.849,6,18:51:12.836
PFlock,30.0,140K,491926,29.159,15.675,6,18:51:57.693
PFlock,40.0,140K,800663,35.41,20.555,6,18:52:53.679
PFlock,50.0,140K,1144027,39.74,26.082,6,18:53:59.523
PFlock,60.0,140K,1524253,40.306,30.46,6,18:55:10.315
PFlock,70.0,140K,1942693,44.747,38.553,6,18:56:33.643
PFlock,80.0,140K,2398302,49.228,45.059,6,18:58:07.950
PFlock,90.0,140K,2889963,58.568,51.493,6,18:59:58.039
PFlock,100.0,140K,3422961,60.242,60.47,6,19:01:58.775
PFlock,10.0,160K,117196,23.322,10.305,6,19:02:32.432
PFlock,20.0,160K,370689,28.911,14.876,6,19:03:16.235
PFlock,30.0,160K,703992,37.088,18.87,6,19:04:12.216
PFlock,40.0,160K,1106670,36.542,26.12,6,19:05:14.900
PFlock,50.0,160K,1554128,45.398,31.117,6,19:06:31.440
PFlock,60.0,160K,2045910,46.387,48.065,6,19:08:05.918
PFlock,70.0,160K,2582295,52.465,47.214,6,19:09:45.624
PFlock,80.0,160K,3165396,58.94,56.482,6,19:11:41.061
PFlock,90.0,160K,3800068,69.665,66.425,6,19:13:57.168
PFlock,100.0,160K,4498819,77.22,80.454,6,19:16:34.871
