PFlock,10.0,120K,47143,28.44,7.413,12,02:44:30.818
PFlock,20.0,120K,163184,18.216,7.828,12,02:44:56.905
PFlock,30.0,120K,334273,20.099,8.272,12,02:45:25.304
PFlock,40.0,120K,550591,24.184,10.3,12,02:45:59.814
PFlock,50.0,120K,802320,24.07,12.73,12,02:46:36.641
PFlock,60.0,120K,1087146,26.62,13.673,12,02:47:16.959
PFlock,70.0,120K,1398595,29.927,16.678,12,02:48:03.583
PFlock,80.0,120K,1738550,32.89,20.159,12,02:48:56.659
PFlock,90.0,120K,2107574,36.328,23.414,12,02:49:56.427
PFlock,100.0,120K,2510150,39.737,28.794,12,02:51:04.989
PFlock,10.0,140K,73818,17.888,5.543,12,02:51:28.440
PFlock,20.0,140K,242214,19.281,7.457,12,02:51:55.195
PFlock,30.0,140K,491926,22.013,11.588,12,02:52:28.815
PFlock,40.0,140K,800663,27.511,12.743,12,02:53:09.086
PFlock,50.0,140K,1144027,28.357,15.098,12,02:53:52.557
PFlock,60.0,140K,1524253,31.825,18.964,12,02:54:43.365
PFlock,70.0,140K,1942693,37.895,22.806,12,02:55:44.083
PFlock,80.0,140K,2398302,39.704,26.528,12,02:56:50.334
PFlock,90.0,140K,2889963,43.546,30.355,12,02:58:04.294
PFlock,100.0,140K,3422961,47.833,36.696,12,02:59:28.841
PFlock,10.0,160K,117196,19.034,6.529,12,02:59:54.428
PFlock,20.0,160K,370689,24.293,9.529,12,03:00:28.264
PFlock,30.0,160K,703992,27.662,11.266,12,03:01:07.210
PFlock,40.0,160K,1106670,29.029,15.081,12,03:01:51.346
PFlock,50.0,160K,1554128,35.125,23.569,12,03:02:50.062
PFlock,60.0,160K,2045910,36.775,23.225,12,03:03:50.077
PFlock,70.0,160K,2582295,43.434,28.98,12,03:05:02.516
PFlock,80.0,160K,3165396,46.344,33.733,12,03:06:22.615
PFlock,90.0,160K,3800068,52.242,39.031,12,03:07:53.928
PFlock,100.0,160K,4498819,61.876,51.74,12,03:09:47.570
