PFlock,10.0,120K,47143,47.286,15.761,3,15:18:30.369
PFlock,20.0,120K,163184,37.629,20.393,3,15:19:28.452
PFlock,30.0,120K,334273,43.973,25.633,3,15:20:38.084
PFlock,40.0,120K,550591,46.456,32.711,3,15:21:57.280
PFlock,50.0,120K,802320,52.615,39.753,3,15:23:29.672
PFlock,60.0,120K,1087146,57.662,47.088,3,15:25:14.448
PFlock,70.0,120K,1398595,61.466,57.286,3,15:27:13.218
PFlock,80.0,120K,1738550,66.934,67.989,3,15:29:28.170
PFlock,90.0,120K,2107574,79.962,75.861,3,15:32:04.018
PFlock,100.0,120K,2510150,83.05,92.257,3,15:34:59.348
PFlock,10.0,140K,73818,34.556,16.669,3,15:35:50.597
PFlock,20.0,140K,242214,41.331,23.203,3,15:36:55.148
PFlock,30.0,140K,491926,50.501,32.837,3,15:38:18.510
PFlock,40.0,140K,800663,52.681,40.57,3,15:39:51.786
PFlock,50.0,140K,1144027,60.478,51.053,3,15:41:43.339
PFlock,60.0,140K,1524253,65.99,59.66,3,15:43:49.008
PFlock,70.0,140K,1942693,73.249,73.331,3,15:46:15.612
PFlock,80.0,140K,2398302,84.235,85.367,3,15:49:05.244
PFlock,90.0,140K,2889963,88.864,101.519,3,15:52:15.655
PFlock,100.0,140K,3422961,98.465,117.732,3,15:55:51.878
PFlock,10.0,160K,117196,42.297,19.994,3,15:56:54.196
PFlock,20.0,160K,370689,47.114,27.804,3,15:58:09.131
PFlock,30.0,160K,703992,53.186,39.406,3,15:59:41.748
PFlock,40.0,160K,1106670,63.982,49.64,3,16:01:35.388
PFlock,50.0,160K,1554128,68.108,60.576,3,16:03:44.100
PFlock,60.0,160K,2045910,78.098,74.397,3,16:06:16.619
PFlock,70.0,160K,2582295,85.901,93.177,3,16:09:15.723
PFlock,80.0,160K,3165396,96.188,106.82,3,16:12:38.750
PFlock,90.0,160K,3800068,106.898,129.147,3,16:16:34.818
PFlock,100.0,160K,4498819,121.384,151.697,3,16:21:07.928
