PFlock,10.0,120K,47143,27.765,6.35,18,23:24:16.735
PFlock,20.0,120K,163184,17.204,6.194,18,23:24:40.179
PFlock,30.0,120K,334273,19.286,7.125,18,23:25:06.624
PFlock,40.0,120K,550591,20.669,8.599,18,23:25:35.920
PFlock,50.0,120K,802320,23.39,10.469,18,23:26:09.811
PFlock,60.0,120K,1087146,25.364,12.326,18,23:26:47.526
PFlock,70.0,120K,1398595,28.942,14.734,18,23:27:31.222
PFlock,80.0,120K,1738550,31.182,18.403,18,23:28:20.839
PFlock,90.0,120K,2107574,33.499,20.426,18,23:29:14.793
PFlock,100.0,120K,2510150,37.272,24.353,18,23:30:16.446
PFlock,10.0,140K,73818,15.599,4.828,18,23:30:36.926
PFlock,20.0,140K,242214,19.379,6.529,18,23:31:02.851
PFlock,30.0,140K,491926,20.894,8.309,18,23:31:32.071
PFlock,40.0,140K,800663,24.986,10.409,18,23:32:07.484
PFlock,50.0,140K,1144027,27.21,12.917,18,23:32:47.632
PFlock,60.0,140K,1524253,30.888,16.043,18,23:33:34.582
PFlock,70.0,140K,1942693,33.21,19.612,18,23:34:27.434
PFlock,80.0,140K,2398302,40.543,24.316,18,23:35:32.321
PFlock,90.0,140K,2889963,42.061,26.105,18,23:36:40.506
PFlock,100.0,140K,3422961,45.624,30.971,18,23:37:57.127
PFlock,10.0,160K,117196,17.202,5.361,18,23:38:19.716
PFlock,20.0,160K,370689,21.201,7.743,18,23:38:48.673
PFlock,30.0,160K,703992,25.594,10.154,18,23:39:24.440
PFlock,40.0,160K,1106670,27.939,13.21,18,23:40:05.611
PFlock,50.0,160K,1554128,30.676,15.911,18,23:40:52.216
PFlock,60.0,160K,2045910,36.319,20.278,18,23:41:48.835
PFlock,70.0,160K,2582295,39.625,24.228,18,23:42:52.703
PFlock,80.0,160K,3165396,46.281,30.449,18,23:44:09.454
PFlock,90.0,160K,3800068,51.068,34.457,18,23:45:35.004
PFlock,100.0,160K,4498819,55.814,39.97,18,23:47:10.811
