BFE,2.0,20K,8,1.709
BFE,2.0,30K,32,2.694
BFE,2.0,40K,83,3.305
BFE,2.0,50K,136,4.629
BFE,2.0,60K,185,5.501
BFE,2.0,70K,280,6.634
BFE,2.0,80K,381,7.61
BFE,4.0,20K,87,1.899
BFE,4.0,30K,257,3.084
BFE,4.0,40K,502,4.291
BFE,4.0,50K,874,6.168
BFE,4.0,60K,1296,8.016
BFE,4.0,70K,1778,10.442
BFE,4.0,80K,2322,14.413
BFE,6.0,20K,262,2.208
BFE,6.0,30K,735,4.442
BFE,6.0,40K,1371,9.112
BFE,6.0,50K,2199,18.194
BFE,6.0,60K,3241,30.561
BFE,6.0,70K,4478,52.463
BFE,6.0,80K,5804,90.763
BFE,8.0,20K,568,2.965
BFE,8.0,30K,1402,9.41
BFE,8.0,40K,2502,42.147
BFE,8.0,50K,4074,98.055
BFE,8.0,60K,5811,214.133
BFE,8.0,70K,7928,537.32
