"PFlock",8,"50K",2711,32.968,28,"17:02:40.714"
"PFlock",9,"50K",3458,18.399,28,"17:02:59.276"
"PFlock",10,"50K",4218,17.003,28,"17:03:16.336"
"PFlock",8,"60K",4069,15.429,28,"17:03:31.812"
"PFlock",9,"60K",5003,16.486,28,"17:03:48.345"
"PFlock",10,"60K",6064,16.419,28,"17:04:04.803"
"PFlock",8,"70K",5835,16.604,28,"17:04:21.445"
"PFlock",9,"70K",7044,17.578,28,"17:04:39.063"
"PFlock",10,"70K",8523,17.81,28,"17:04:56.908"
"PFlock",8,"80K",7515,17.993,28,"17:05:14.935"
"PFlock",9,"80K",9157,18.792,28,"17:05:33.761"
"PFlock",10,"80K",10938,20.384,28,"17:05:54.179"
"PFlock",8,"90K",9572,20.415,28,"17:06:14.627"
"PFlock",9,"90K",11640,19.018,28,"17:06:33.679"
"PFlock",10,"90K",13862,19.883,28,"17:06:53.594"
"PFlock",8,"100K",11787,22.274,28,"17:07:15.902"
"PFlock",9,"100K",14363,22.916,28,"17:07:38.849"
"PFlock",10,"100K",17137,24.485,28,"17:08:03.366"
