"PFlock",5,"10K",12,38.85,12,152,0.118,0.882,"13:54:34.957"
"PFlock",10,"10K",12,15.277,12,1193,0.472,0.528,"13:54:50.324"
"PFlock",15,"10K",12,8.859,12,3442,0.527,0.473,"13:54:59.216"
"PFlock",20,"10K",12,8.666,12,6600,0.559,0.441,"13:55:07.914"
"PFlock",25,"10K",12,8.321,12,10701,0.592,0.408,"13:55:16.269"
"PFlock",30,"10K",12,10.247,12,15274,0.601,0.399,"13:55:26.547"
"PFlock",35,"10K",12,9.771,12,20231,0.61,0.39,"13:55:36.347"
"PFlock",40,"10K",12,9.81,12,25452,0.615,0.385,"13:55:46.193"
"PFlock",45,"10K",12,11.961,12,30875,0.585,0.415,"13:55:58.187"
"PFlock",5,"20K",12,9.013,12,686,0.617,0.383,"13:56:07.218"
"PFlock",10,"20K",12,12.349,12,5508,0.68,0.32,"13:56:19.587"
"PFlock",15,"20K",12,9.8,12,14568,0.676,0.324,"13:56:29.415"
"PFlock",20,"20K",12,14.914,12,26673,0.678,0.322,"13:56:44.357"
"PFlock",25,"20K",12,13.845,12,41724,0.67,0.33,"13:56:58.235"
"PFlock",30,"20K",12,16.999,12,58260,0.672,0.328,"13:57:15.266"
"PFlock",35,"20K",12,15.605,12,75870,0.667,0.333,"13:57:30.899"
"PFlock",40,"20K",12,16.923,12,94798,0.676,0.324,"13:57:47.851"
"PFlock",45,"20K",12,17.932,12,113942,0.664,0.336,"13:58:05.807"
"PFlock",5,"30K",12,11.645,12,2191,0.723,0.277,"13:58:17.481"
"PFlock",10,"30K",12,11.184,12,14851,0.731,0.269,"13:58:28.688"
"PFlock",15,"30K",12,13.521,12,37964,0.703,0.297,"13:58:42.232"
"PFlock",20,"30K",12,13.96,12,68675,0.695,0.305,"13:58:56.216"
"PFlock",25,"30K",12,18.718,12,105445,0.693,0.307,"13:59:14.958"
"PFlock",30,"30K",12,20.389,12,145110,0.688,0.312,"13:59:35.379"
"PFlock",35,"30K",12,20.43,12,187716,0.681,0.319,"13:59:55.833"
"PFlock",40,"30K",12,25.148,12,232470,0.683,0.317,"14:00:21.005"
"PFlock",45,"30K",12,27.173,12,277737,0.679,0.321,"14:00:48.200"
"PFlock",5,"40K",12,10.104,12,4774,0.741,0.259,"14:00:58.327"
"PFlock",10,"40K",12,12.802,12,29265,0.729,0.271,"14:01:11.152"
"PFlock",15,"40K",12,15.848,12,72160,0.714,0.286,"14:01:27.023"
"PFlock",20,"40K",12,19.271,12,128472,0.701,0.299,"14:01:46.318"
"PFlock",25,"40K",12,21.499,12,194986,0.696,0.304,"14:02:07.843"
"PFlock",30,"40K",12,23.651,12,267120,0.698,0.302,"14:02:31.517"
"PFlock",35,"40K",12,28.512,12,343612,0.688,0.312,"14:03:00.054"
"PFlock",40,"40K",12,33.608,12,423162,0.682,0.318,"14:03:33.685"
"PFlock",45,"40K",12,35.535,12,503907,0.68,0.32,"14:04:09.243"
"PFlock",5,"50K",12,18.095,12,8024,0.814,0.186,"14:04:27.361"
"PFlock",10,"50K",12,16.216,12,47442,0.751,0.249,"14:04:43.599"
"PFlock",15,"50K",12,22.589,12,115526,0.731,0.269,"14:05:06.209"
