"PFlock",5,"10K",12,22.011,12,152,0.118,0.882,"21:47:06.358"
"PFlock",10,"10K",12,22.013,12,1193,0.472,0.528,"21:47:28.451"
"PFlock",15,"10K",12,8.162,12,3442,0.527,0.473,"21:47:36.645"
"PFlock",20,"10K",12,8.51,12,6600,0.559,0.441,"21:47:45.179"
"PFlock",25,"10K",12,8.752,12,10701,0.592,0.408,"21:47:53.965"
"PFlock",30,"10K",12,8.289,12,15274,0.601,0.399,"21:48:02.290"
"PFlock",35,"10K",12,8.899,12,20231,0.61,0.39,"21:48:11.226"
"PFlock",40,"10K",12,9.8,12,25452,0.615,0.385,"21:48:21.054"
"PFlock",45,"10K",12,11.449,12,30875,0.585,0.415,"21:48:32.526"
"PFlock",5,"20K",12,8.684,12,686,0.617,0.383,"21:48:41.238"
"PFlock",10,"20K",12,8.87,12,5508,0.68,0.32,"21:48:50.128"
"PFlock",15,"20K",12,10.663,12,14568,0.676,0.324,"21:49:00.816"
"PFlock",20,"20K",12,11.779,12,26673,0.678,0.322,"21:49:12.622"
"PFlock",25,"20K",12,11.733,12,41724,0.67,0.33,"21:49:24.381"
"PFlock",30,"20K",12,13.936,12,58260,0.672,0.328,"21:49:38.345"
"PFlock",35,"20K",12,13.59,12,75870,0.667,0.333,"21:49:51.962"
"PFlock",40,"20K",12,17.208,12,94798,0.676,0.324,"21:50:09.198"
"PFlock",45,"20K",12,14.693,12,113942,0.664,0.336,"21:50:23.913"
"PFlock",5,"30K",12,12.437,12,2191,0.723,0.277,"21:50:36.378"
"PFlock",10,"30K",12,12.724,12,14851,0.731,0.269,"21:50:49.124"
"PFlock",15,"30K",12,14.777,12,37964,0.703,0.297,"21:51:03.925"
"PFlock",20,"30K",12,16.467,12,68675,0.695,0.305,"21:51:20.415"
"PFlock",25,"30K",12,17.641,12,105445,0.693,0.307,"21:51:38.079"
"PFlock",30,"30K",12,17.831,12,145110,0.688,0.312,"21:51:55.934"
"PFlock",35,"30K",12,18.93,12,187716,0.681,0.319,"21:52:14.889"
"PFlock",40,"30K",12,24.897,12,232470,0.683,0.317,"21:52:39.810"
"PFlock",45,"30K",12,23.807,12,277737,0.679,0.321,"21:53:03.642"
"PFlock",5,"40K",12,12.935,12,4774,0.741,0.259,"21:53:16.601"
"PFlock",10,"40K",12,19.149,12,29265,0.729,0.271,"21:53:35.773"
"PFlock",15,"40K",12,18.909,12,72160,0.714,0.286,"21:53:54.707"
"PFlock",20,"40K",12,20.93,12,128472,0.701,0.299,"21:54:15.661"
"PFlock",25,"40K",12,23.21,12,194986,0.696,0.304,"21:54:38.895"
"PFlock",30,"40K",12,27.314,12,267120,0.698,0.302,"21:55:06.238"
"PFlock",35,"40K",12,26.354,12,343612,0.688,0.312,"21:55:32.615"
"PFlock",40,"40K",12,36.69,12,423162,0.682,0.318,"21:56:09.328"
"PFlock",45,"40K",12,41.256,12,503907,0.68,0.32,"21:56:50.610"
"PFlock",5,"50K",12,13.735,12,8024,0.814,0.186,"21:57:04.369"
"PFlock",10,"50K",12,16.199,12,47442,0.751,0.249,"21:57:20.592"
"PFlock",15,"50K",12,19.949,12,115526,0.731,0.269,"21:57:40.565"
"PFlock",20,"50K",12,26.971,12,203495,0.71,0.29,"21:58:07.560"
"PFlock",25,"50K",12,30.291,12,305922,0.7,0.3,"21:58:37.874"
"PFlock",30,"50K",12,33.929,12,417496,0.694,0.306,"21:59:11.827"
"PFlock",35,"50K",12,39.517,12,535199,0.688,0.312,"21:59:51.367"
"PFlock",40,"50K",12,42.8,12,657407,0.691,0.309,"22:00:34.191"
"PFlock",45,"50K",12,49.288,12,781414,0.682,0.318,"22:01:23.503"
"PFlock",5,"60K",12,17.014,12,12002,0.839,0.161,"22:01:40.540"
"PFlock",10,"60K",12,20.595,12,69062,0.794,0.206,"22:02:01.158"
"PFlock",15,"60K",12,20.961,12,166458,0.768,0.232,"22:02:22.142"
"PFlock",20,"60K",12,29.69,12,291379,0.741,0.259,"22:02:51.856"
"PFlock",25,"60K",12,33.765,12,436586,0.719,0.281,"22:03:25.645"
"PFlock",30,"60K",12,36.659,12,594363,0.71,0.29,"22:04:02.329"
