"PFlock",5,"10K",12,33.348,18,152,0.118,0.882,"11:37:01.629"
"PFlock",10,"10K",12,12.877,18,1193,0.472,0.528,"11:37:14.621"
"PFlock",15,"10K",12,8.376,18,3442,0.527,0.473,"11:37:23.028"
"PFlock",20,"10K",12,7.568,18,6600,0.559,0.441,"11:37:30.618"
"PFlock",25,"10K",12,7.746,18,10701,0.592,0.408,"11:37:38.387"
"PFlock",30,"10K",12,7.48,18,15274,0.601,0.399,"11:37:45.893"
"PFlock",35,"10K",12,8.258,18,20231,0.61,0.39,"11:37:54.178"
"PFlock",40,"10K",12,8.873,18,25452,0.615,0.385,"11:38:03.081"
"PFlock",45,"10K",12,8.348,18,30875,0.585,0.415,"11:38:11.452"
"PFlock",5,"20K",12,7.58,18,686,0.617,0.383,"11:38:19.048"
"PFlock",10,"20K",12,8.144,18,5508,0.68,0.32,"11:38:27.212"
"PFlock",15,"20K",12,9.162,18,14568,0.676,0.324,"11:38:36.401"
"PFlock",20,"20K",12,9.601,18,26673,0.678,0.322,"11:38:46.024"
"PFlock",25,"20K",12,11.832,18,41724,0.67,0.33,"11:38:57.888"
"PFlock",30,"20K",12,13.733,18,58260,0.672,0.328,"11:39:11.655"
"PFlock",35,"20K",12,14.416,18,75870,0.667,0.333,"11:39:26.097"
"PFlock",40,"20K",12,14.075,18,94798,0.676,0.324,"11:39:40.190"
"PFlock",45,"20K",12,15.64,18,113942,0.664,0.336,"11:39:55.854"
"PFlock",5,"30K",12,10.376,18,2191,0.723,0.277,"11:40:06.257"
"PFlock",10,"30K",12,11.709,18,14851,0.731,0.269,"11:40:17.983"
"PFlock",15,"30K",12,12.355,18,37964,0.703,0.297,"11:40:30.356"
"PFlock",20,"30K",12,13.954,18,68675,0.695,0.305,"11:40:44.326"
"PFlock",25,"30K",12,15.617,18,105445,0.693,0.307,"11:40:59.966"
"PFlock",30,"30K",12,17.432,18,145110,0.688,0.312,"11:41:17.422"
"PFlock",35,"30K",12,18.525,18,187716,0.681,0.319,"11:41:35.972"
"PFlock",40,"30K",12,20.186,18,232470,0.683,0.317,"11:41:56.184"
"PFlock",45,"30K",12,26.429,18,277737,0.679,0.321,"11:42:22.631"
"PFlock",5,"50K",12,11.391,18,8024,0.814,0.186,"11:46:44.773"
"PFlock",10,"50K",12,13.24,18,47442,0.751,0.249,"11:46:58.029"
"PFlock",15,"50K",12,19.784,18,115526,0.731,0.269,"11:47:17.832"
"PFlock",20,"50K",12,20.527,18,203495,0.71,0.29,"11:47:38.377"
"PFlock",25,"50K",12,25.985,18,305922,0.7,0.3,"11:48:04.375"
"PFlock",30,"50K",12,33.544,18,417496,0.694,0.306,"11:48:37.943"
"PFlock",35,"50K",12,33.248,18,535199,0.688,0.312,"11:49:11.216"
"PFlock",40,"50K",12,34.942,18,657407,0.691,0.309,"11:49:46.182"
"PFlock",45,"50K",12,40.121,18,781414,0.682,0.318,"11:50:26.318"
"PFlock",5,"60K",12,16.057,18,12002,0.839,0.161,"11:50:42.400"
"PFlock",10,"60K",12,16.263,18,69062,0.794,0.206,"11:50:58.682"
"PFlock",15,"60K",12,21.078,18,166458,0.768,0.232,"11:51:19.777"
"PFlock",20,"60K",12,25.789,18,291379,0.741,0.259,"11:51:45.589"
"PFlock",25,"60K",12,29.483,18,436586,0.719,0.281,"11:52:15.096"
"PFlock",30,"60K",12,37.93,18,594363,0.71,0.29,"11:52:53.053"
"PFlock",35,"60K",12,41.183,18,760183,0.697,0.303,"11:53:34.261"
"PFlock",40,"60K",12,47.391,18,932875,0.687,0.313,"11:54:21.671"
"PFlock",45,"60K",12,49.11,18,1109001,0.687,0.313,"11:55:10.796"
"PFlock",5,"70K",12,12,18,17176,0.859,0.141,"11:55:22.822"
"PFlock",10,"70K",12,19.678,18,96248,0.821,0.179,"11:55:42.525"
"PFlock",15,"70K",12,23.186,18,230131,0.787,0.213,"11:56:05.730"
"PFlock",20,"70K",12,30.011,18,400442,0.758,0.242,"11:56:35.765"
"PFlock",25,"70K",12,41.109,18,597008,0.736,0.264,"11:57:16.900"
"PFlock",30,"70K",12,45.233,18,811694,0.723,0.277,"11:58:02.154"
"PFlock",35,"70K",12,48.167,18,1037715,0.709,0.291,"11:58:50.336"
"PFlock",40,"70K",12,56.055,18,1272014,0.694,0.306,"11:59:46.423"
"PFlock",45,"70K",12,72.613,18,1511565,0.685,0.315,"12:00:59.051"
"PFlock",5,"80K",12,18.483,18,23012,0.854,0.146,"12:01:17.557"
"PFlock",10,"80K",12,22.948,18,126851,0.811,0.189,"12:01:40.527"
"PFlock",15,"80K",12,32.065,18,300562,0.779,0.221,"12:02:12.605"
"PFlock",20,"80K",12,34.296,18,520748,0.749,0.251,"12:02:46.924"
"PFlock",25,"80K",12,47.588,18,774545,0.728,0.272,"12:03:34.534"
"PFlock",30,"80K",12,48.911,18,1051131,0.717,0.283,"12:04:23.473"
"PFlock",35,"80K",12,60.649,18,1344013,0.711,0.289,"12:05:24.147"
"PFlock",40,"80K",12,70.378,18,1647462,0.702,0.298,"12:06:34.550"
"PFlock",45,"80K",12,87.186,18,1957834,0.701,0.299,"12:08:01.764"
"PFlock",5,"90K",12,18.394,18,30995,0.833,0.167,"12:08:20.182"
"PFlock",10,"90K",12,23.609,18,166035,0.792,0.208,"12:08:43.810"
"PFlock",15,"90K",12,36.534,18,388400,0.769,0.231,"12:09:20.365"
"PFlock",20,"90K",12,39.801,18,669308,0.74,0.26,"12:10:00.184"
"PFlock",25,"90K",12,51.516,18,991292,0.724,0.276,"12:10:51.724"
"PFlock",30,"90K",12,63.157,18,1341637,0.713,0.287,"12:11:54.905"
"PFlock",35,"90K",12,79.605,18,1711642,0.705,0.295,"12:13:14.535"
"PFlock",40,"90K",12,94.544,18,2095387,0.699,0.301,"12:14:49.105"
"PFlock",45,"90K",12,118.523,18,2489055,0.698,0.302,"12:16:47.652"
"PFlock",5,"100K",12,21.514,18,39721,0.838,0.162,"12:17:09.193"
"PFlock",10,"100K",12,29.526,18,208645,0.792,0.208,"12:17:38.737"
"PFlock",15,"100K",12,32.12,18,485024,0.771,0.229,"12:18:10.885"
"PFlock",20,"100K",12,44.46,18,832661,0.743,0.257,"12:18:55.369"
"PFlock",25,"100K",12,55.424,18,1229793,0.724,0.276,"12:19:50.825"
"PFlock",30,"100K",12,79.361,18,1662884,0.712,0.288,"12:21:10.208"
"PFlock",35,"100K",12,93.123,18,2121751,0.702,0.298,"12:22:43.357"
"PFlock",40,"100K",12,126.077,18,2596718,0.697,0.303,"12:24:49.459"
"PFlock",45,"100K",12,148.449,18,3084283,0.699,0.301,"12:27:17.933"
