"PFlock",5,"10K",12,27.011,6,152,0.118,0.882,"22:42:49.439"
"PFlock",10,"10K",12,16.038,6,1193,0.472,0.528,"22:43:05.557"
"PFlock",15,"10K",12,24.744,6,3442,0.527,0.473,"22:43:30.326"
"PFlock",20,"10K",12,11.677,6,6600,0.559,0.441,"22:43:42.040"
"PFlock",25,"10K",12,14.227,6,10701,0.592,0.408,"22:43:56.304"
"PFlock",30,"10K",12,14.413,6,15274,0.601,0.399,"22:44:10.749"
"PFlock",35,"10K",12,13.963,6,20231,0.61,0.39,"22:44:24.747"
"PFlock",40,"10K",12,14.054,6,25452,0.615,0.385,"22:44:38.831"
"PFlock",45,"10K",12,19.287,6,30875,0.585,0.415,"22:44:58.149"
"PFlock",5,"20K",12,12.24,6,686,0.617,0.383,"22:45:10.417"
"PFlock",10,"20K",12,14.406,6,5508,0.68,0.32,"22:45:24.841"
"PFlock",15,"20K",12,20.961,6,14568,0.676,0.324,"22:45:45.823"
"PFlock",20,"20K",12,16.49,6,26673,0.678,0.322,"22:46:02.337"
"PFlock",25,"20K",12,19.731,6,41724,0.67,0.33,"22:46:22.098"
"PFlock",30,"20K",12,21.298,6,58260,0.672,0.328,"22:46:43.455"
"PFlock",35,"20K",12,21.49,6,75870,0.667,0.333,"22:47:04.974"
"PFlock",40,"20K",12,22.135,6,94798,0.676,0.324,"22:47:27.136"
"PFlock",45,"20K",12,24.924,6,113942,0.664,0.336,"22:47:52.085"
"PFlock",5,"30K",12,14.656,6,2191,0.723,0.277,"22:48:06.768"
"PFlock",10,"30K",12,19.524,6,14851,0.731,0.269,"22:48:26.316"
"PFlock",15,"30K",12,20.703,6,37964,0.703,0.297,"22:48:47.046"
"PFlock",20,"30K",12,24.237,6,68675,0.695,0.305,"22:49:11.307"
"PFlock",25,"30K",12,28.691,6,105445,0.693,0.307,"22:49:40.022"
"PFlock",30,"30K",12,29.26,6,145110,0.688,0.312,"22:50:09.309"
"PFlock",35,"30K",12,34.483,6,187716,0.681,0.319,"22:50:43.817"
"PFlock",40,"30K",12,32.389,6,232470,0.683,0.317,"22:51:16.231"
"PFlock",45,"30K",12,42.1,6,277737,0.679,0.321,"22:51:58.355"
"PFlock",5,"40K",12,21.255,6,4774,0.741,0.259,"22:52:19.635"
"PFlock",10,"40K",12,17.739,6,29265,0.729,0.271,"22:52:37.393"
"PFlock",15,"40K",12,26.612,6,72160,0.714,0.286,"22:53:04.030"
"PFlock",20,"40K",12,28.468,6,128472,0.701,0.299,"22:53:32.523"
"PFlock",25,"40K",12,32.077,6,194986,0.696,0.304,"22:54:04.629"
"PFlock",30,"40K",12,41.594,6,267120,0.698,0.302,"22:54:46.249"
"PFlock",35,"40K",12,42.081,6,343612,0.688,0.312,"22:55:28.356"
"PFlock",40,"40K",12,42.35,6,423162,0.682,0.318,"22:56:10.730"
