PFlock,5.0,10K,12,19.059,152.0,0.118,0.882,00:51:04.573
PFlock,10.0,10K,12,6.91,1193.0,0.472,0.528,00:51:11.565
PFlock,15.0,10K,12,6.685,3442.0,0.527,0.473,00:51:18.284
PFlock,20.0,10K,12,6.216,6600.0,0.559,0.441,00:51:24.532
PFlock,25.0,10K,12,7.315,10701.0,0.592,0.408,00:51:31.876
PFlock,30.0,10K,12,7.038,15274.0,0.601,0.399,00:51:38.938
PFlock,35.0,10K,12,7.112,20231.0,0.61,0.39,00:51:46.077
PFlock,40.0,10K,12,7.93,25452.0,0.615,0.385,00:51:54.033
PFlock,45.0,10K,12,10.612,30875.0,0.585,0.415,00:52:04.667
PFlock,50.0,10K,12,11.361,36432.0,0.578,0.422,00:52:16.054
PFlock,5.0,20K,12,7.347,686.0,0.617,0.383,00:52:23.429
PFlock,10.0,20K,12,7.622,5508.0,0.68,0.32,00:52:31.067
PFlock,15.0,20K,12,9.165,14568.0,0.676,0.324,00:52:40.255
PFlock,20.0,20K,12,9.366,26673.0,0.678,0.322,00:52:49.643
PFlock,25.0,20K,12,10.439,41724.0,0.67,0.33,00:53:00.107
PFlock,30.0,20K,12,13.408,58260.0,0.672,0.328,00:53:13.544
PFlock,35.0,20K,12,12.06,75870.0,0.667,0.333,00:53:25.636
PFlock,40.0,20K,12,16.21,94798.0,0.676,0.324,00:53:41.871
PFlock,45.0,20K,12,15.135,113942.0,0.664,0.336,00:53:57.032
PFlock,50.0,20K,12,17.404,133951.0,0.656,0.344,00:54:14.460
PFlock,5.0,30K,12,9.746,2191.0,0.723,0.277,00:54:24.230
PFlock,10.0,30K,12,9.749,14851.0,0.731,0.269,00:54:33.998
PFlock,15.0,30K,12,12.823,37964.0,0.703,0.297,00:54:46.844
PFlock,20.0,30K,12,13.863,68675.0,0.695,0.305,00:55:00.735
PFlock,25.0,30K,12,14.602,105445.0,0.693,0.307,00:55:15.359
PFlock,30.0,30K,12,15.996,145110.0,0.688,0.312,00:55:31.378
PFlock,35.0,30K,12,17.795,187716.0,0.681,0.319,00:55:49.198
PFlock,40.0,30K,12,18.468,232470.0,0.683,0.317,00:56:07.692
PFlock,45.0,30K,12,20.437,277737.0,0.679,0.321,00:56:28.152
PFlock,50.0,30K,12,22.697,323893.0,0.665,0.335,00:56:50.875
PFlock,5.0,40K,12,11.823,4733.0,0.728,0.272,00:57:02.723
PFlock,10.0,40K,12,12.365,28854.0,0.74,0.26,00:57:15.117
PFlock,15.0,40K,12,20.851,71050.0,0.715,0.285,00:57:35.991
PFlock,20.0,40K,12,24.538,126505.0,0.706,0.294,00:58:00.553
PFlock,25.0,40K,12,28.714,191882.0,0.696,0.304,00:58:29.291
PFlock,30.0,40K,12,41.899,262964.0,0.699,0.301,00:59:11.215
PFlock,35.0,40K,12,38.338,338278.0,0.698,0.302,00:59:49.579
PFlock,40.0,40K,12,48.269,416637.0,0.695,0.305,01:00:37.873
PFlock,45.0,40K,12,28.082,503907.0,0.68,0.32,01:01:05.979
PFlock,50.0,40K,12,34.805,576743.0,0.654,0.346,01:01:40.808
PFlock,5.0,50K,12,12.613,8024.0,0.814,0.186,01:01:53.447
PFlock,10.0,50K,12,14.296,47442.0,0.751,0.249,01:02:07.766
PFlock,15.0,50K,12,18.012,115526.0,0.731,0.269,01:02:25.800
PFlock,20.0,50K,12,19.418,203495.0,0.71,0.29,01:02:45.242
PFlock,25.0,50K,12,22.566,305922.0,0.7,0.3,01:03:07.833
PFlock,30.0,50K,12,25.566,417496.0,0.694,0.306,01:03:33.420
PFlock,35.0,50K,12,29.965,535199.0,0.688,0.312,01:04:03.410
PFlock,40.0,50K,12,34.217,657407.0,0.691,0.309,01:04:37.652
PFlock,45.0,50K,12,37.207,781414.0,0.682,0.318,01:05:14.885
PFlock,50.0,50K,12,38.817,907142.0,0.673,0.327,01:05:53.726
PFlock,5.0,60K,12,13.566,12002.0,0.839,0.161,01:06:07.315
PFlock,10.0,60K,12,14.633,69062.0,0.794,0.206,01:06:21.965
PFlock,15.0,60K,12,22.635,166458.0,0.768,0.232,01:06:44.623
PFlock,20.0,60K,12,24.378,291379.0,0.741,0.259,01:07:09.022
PFlock,25.0,60K,12,27.139,436586.0,0.719,0.281,01:07:36.184
PFlock,30.0,60K,12,34.618,594363.0,0.71,0.29,01:08:10.827
PFlock,35.0,60K,12,38.518,760183.0,0.697,0.303,01:08:49.371
PFlock,40.0,60K,12,44.541,932875.0,0.687,0.313,01:09:33.936
PFlock,45.0,60K,12,44.964,1109001.0,0.687,0.313,01:10:18.923
PFlock,50.0,60K,12,56.801,1287283.0,0.674,0.326,01:11:15.748
PFlock,5.0,70K,12,11.773,17176.0,0.859,0.141,01:11:27.546
PFlock,10.0,70K,12,15.381,96248.0,0.821,0.179,01:11:42.946
PFlock,15.0,70K,12,23.138,230131.0,0.787,0.213,01:12:06.108
PFlock,20.0,70K,12,27.918,400442.0,0.758,0.242,01:12:34.053
PFlock,25.0,70K,12,33.088,597008.0,0.736,0.264,01:13:07.165
PFlock,30.0,70K,12,41.787,811694.0,0.723,0.277,01:13:48.977
PFlock,35.0,70K,12,47.637,1037715.0,0.709,0.291,01:14:36.640
PFlock,40.0,70K,12,51.738,1272014.0,0.694,0.306,01:15:28.408
PFlock,45.0,70K,12,62.598,1511565.0,0.685,0.315,01:16:31.029
PFlock,50.0,70K,12,73.716,1754096.0,0.683,0.317,01:17:44.770
PFlock,5.0,80K,12,15.736,23012.0,0.854,0.146,01:18:00.529
PFlock,10.0,80K,12,25.624,126851.0,0.811,0.189,01:18:26.176
PFlock,15.0,80K,12,24.124,300562.0,0.779,0.221,01:18:50.325
PFlock,20.0,80K,12,32.052,520748.0,0.749,0.251,01:19:22.405
PFlock,25.0,80K,12,43.072,774545.0,0.728,0.272,01:20:05.501
PFlock,30.0,80K,12,46.343,1051131.0,0.717,0.283,01:20:51.870
PFlock,35.0,80K,12,56.345,1344013.0,0.711,0.289,01:21:48.248
PFlock,40.0,80K,12,64.131,1647462.0,0.702,0.298,01:22:52.405
PFlock,45.0,80K,12,71.384,1957834.0,0.701,0.299,01:24:03.813
