PFlock,10.0,80K,12,31.335,126851.0,0.811,0.189,23:44:42.178
PFlock,15.0,80K,12,38.52,300562.0,0.779,0.221,23:45:20.724
PFlock,20.0,80K,12,40.254,520748.0,0.749,0.251,23:46:01.004
PFlock,25.0,80K,12,51.687,774545.0,0.728,0.272,23:46:52.716
PFlock,30.0,80K,12,56.074,1051131.0,0.717,0.283,23:47:48.815
PFlock,35.0,80K,12,72.841,1344013.0,0.711,0.289,23:49:01.681
PFlock,40.0,80K,12,80.182,1647462.0,0.702,0.298,23:50:21.888
PFlock,45.0,80K,12,90.716,1957834.0,0.701,0.299,23:51:52.632
PFlock,50.0,80K,12,108.05,2272705.0,0.686,0.314,23:53:40.708
PFlock,5.0,90K,12,24.072,30995.0,0.833,0.167,23:54:04.862
PFlock,10.0,90K,12,29.924,166035.0,0.792,0.208,23:54:34.808
PFlock,15.0,90K,12,35.759,388400.0,0.769,0.231,23:55:10.592
PFlock,20.0,90K,12,46.103,669308.0,0.74,0.26,23:55:56.721
PFlock,25.0,90K,12,63.318,991292.0,0.724,0.276,23:57:00.068
PFlock,30.0,90K,12,75.614,1341637.0,0.713,0.287,23:58:15.708
PFlock,35.0,90K,12,88.534,1711642.0,0.705,0.295,23:59:44.267
PFlock,40.0,90K,12,109.722,2095387.0,0.699,0.301,00:01:34.015
PFlock,45.0,90K,12,129.676,2489055.0,0.698,0.302,00:03:43.719
PFlock,50.0,90K,12,155.733,2886884.0,0.687,0.313,00:06:19.500
PFlock,5.0,100K,12,30.374,39721.0,0.838,0.162,00:06:49.899
PFlock,10.0,100K,12,34.381,208645.0,0.792,0.208,00:07:24.304
PFlock,15.0,100K,12,43.89,485024.0,0.771,0.229,00:08:08.219
PFlock,20.0,100K,12,52.027,832661.0,0.743,0.257,00:09:00.272
PFlock,25.0,100K,12,71.231,1229793.0,0.724,0.276,00:10:11.529
PFlock,30.0,100K,12,87.412,1662884.0,0.712,0.288,00:11:38.970
PFlock,35.0,100K,12,104.719,2121751.0,0.702,0.298,00:13:23.715
PFlock,40.0,100K,12,140.659,2596718.0,0.697,0.303,00:15:44.402
PFlock,45.0,100K,12,175.266,3084283.0,0.699,0.301,00:18:39.719
PFlock,50.0,100K,12,173.281,3577158.0,0.69,0.31,00:21:33.033
