PFlock,5.0,10K,5,23.338,24,09:52:41.154
PFlock,6.0,10K,8,10.414,24,09:52:51.733
PFlock,7.0,10K,30,7.398,24,09:52:59.185
PFlock,8.0,10K,66,7.047,24,09:53:06.281
PFlock,9.0,10K,94,7.158,24,09:53:13.481
PFlock,10.0,10K,131,6.825,24,09:53:20.346
PFlock,5.0,20K,103,8.084,24,09:53:28.466
PFlock,6.0,20K,185,7.777,24,09:53:36.281
PFlock,7.0,20K,318,7.941,24,09:53:44.257
PFlock,8.0,20K,432,8.144,24,09:53:52.433
PFlock,9.0,20K,562,7.395,24,09:53:59.861
PFlock,10.0,20K,697,7.447,24,09:54:07.341
PFlock,5.0,30K,355,9.836,24,09:54:17.208
PFlock,6.0,30K,594,10.527,24,09:54:27.770
PFlock,7.0,30K,851,8.362,24,09:54:36.164
PFlock,8.0,30K,1130,10.435,24,09:54:46.631
PFlock,9.0,30K,1459,10.603,24,09:54:57.265
PFlock,10.0,30K,1833,9.676,24,09:55:06.971
PFlock,5.0,40K,710,9.872,24,09:55:16.872
PFlock,6.0,40K,1147,12.311,24,09:55:29.211
PFlock,7.0,40K,1613,11.194,24,09:55:40.434
PFlock,8.0,40K,2146,11.323,24,09:55:51.786
PFlock,9.0,40K,2716,11.014,24,09:56:02.828
PFlock,10.0,40K,3325,12.747,24,09:56:15.603
PFlock,5.0,50K,1239,10.724,24,09:56:26.354
PFlock,6.0,50K,1879,12.547,24,09:56:38.930
PFlock,7.0,50K,2661,11.987,24,09:56:50.943
PFlock,8.0,50K,3463,11.903,24,09:57:02.872
PFlock,9.0,50K,4328,13.661,24,09:57:16.560
PFlock,10.0,50K,5248,15.304,24,09:57:31.892
PFlock,5.0,60K,1894,14.227,24,09:57:46.146
PFlock,6.0,60K,2854,14.035,24,09:58:00.207
PFlock,7.0,60K,3941,14.61,24,09:58:14.843
PFlock,8.0,60K,5077,13.296,24,09:58:28.166
PFlock,9.0,60K,6275,16.173,24,09:58:44.366
PFlock,10.0,60K,7586,14.43,24,09:58:58.823
PFlock,5.0,70K,2702,13.303,24,09:59:12.152
PFlock,6.0,70K,4031,14.133,24,09:59:26.311
PFlock,7.0,70K,5521,14.875,24,09:59:41.212
PFlock,8.0,70K,7091,15.829,24,09:59:57.068
PFlock,9.0,70K,8674,16.749,24,10:00:13.843
PFlock,10.0,70K,10475,16.594,24,10:00:30.462
PFlock,5.0,80K,3499,20.072,24,10:00:50.560
PFlock,6.0,80K,5250,16.279,24,10:01:06.864
PFlock,7.0,80K,7159,15.798,24,10:01:22.688
PFlock,8.0,80K,9116,16.669,24,10:01:39.383
PFlock,9.0,80K,11197,20.055,24,10:01:59.464
PFlock,10.0,80K,13421,20.465,24,10:02:19.954
PFlock,5.0,90K,4475,15.326,24,10:02:35.306
PFlock,6.0,90K,6629,18.71,24,10:02:54.042
PFlock,7.0,90K,8992,23.511,24,10:03:17.580
PFlock,8.0,90K,11499,21.52,24,10:03:39.127
PFlock,9.0,90K,13966,31.218,24,10:04:10.372
PFlock,10.0,90K,16726,43.638,24,10:04:54.036
PFlock,5.0,100K,5637,23.532,24,10:05:17.594
PFlock,6.0,100K,8296,16.947,24,10:05:34.568
PFlock,7.0,100K,11163,20.718,24,10:05:55.312
PFlock,8.0,100K,13998,24.12,24,10:06:19.458
PFlock,9.0,100K,17043,32.621,24,10:06:52.105
PFlock,10.0,100K,20352,90.15,24,10:08:22.281
