"PFlock",5,"10K",12,31.406,6,152,0.118,0.882,"19:17:48.251"
"PFlock",10,"10K",12,13.873,6,1193,0.472,0.528,"19:18:02.356"
"PFlock",15,"10K",12,12.164,6,3442,0.527,0.473,"19:18:14.546"
"PFlock",20,"10K",12,12.667,6,6600,0.559,0.441,"19:18:27.247"
"PFlock",25,"10K",12,13.179,6,10701,0.592,0.408,"19:18:40.457"
"PFlock",30,"10K",12,15.726,6,15274,0.601,0.399,"19:18:56.206"
"PFlock",35,"10K",12,15.959,6,20231,0.61,0.39,"19:19:12.189"
"PFlock",40,"10K",12,18.328,6,25452,0.615,0.385,"19:19:30.543"
"PFlock",45,"10K",12,15.188,6,30875,0.585,0.415,"19:19:45.756"
"PFlock",5,"20K",12,11.804,6,686,0.617,0.383,"19:19:57.581"
"PFlock",10,"20K",12,15.201,6,5508,0.68,0.32,"19:20:12.798"
"PFlock",15,"20K",12,15.708,6,14568,0.676,0.324,"19:20:28.535"
"PFlock",20,"20K",12,16.216,6,26673,0.678,0.322,"19:20:44.774"
"PFlock",25,"20K",12,18.836,6,41724,0.67,0.33,"19:21:03.632"
"PFlock",30,"20K",12,22.695,6,58260,0.672,0.328,"19:21:26.353"
"PFlock",35,"20K",12,20.894,6,75870,0.667,0.333,"19:21:47.275"
"PFlock",40,"20K",12,22.962,6,94798,0.676,0.324,"19:22:10.279"
"PFlock",45,"20K",12,26.693,6,113942,0.664,0.336,"19:22:36.999"
"PFlock",5,"30K",12,13.858,6,2191,0.723,0.277,"19:22:50.883"
"PFlock",10,"30K",12,15.837,6,14851,0.731,0.269,"19:23:06.740"
"PFlock",15,"30K",12,19.293,6,37964,0.703,0.297,"19:23:26.057"
"PFlock",20,"30K",12,21.463,6,68675,0.695,0.305,"19:23:47.537"
"PFlock",25,"30K",12,24.915,6,105445,0.693,0.307,"19:24:12.476"
"PFlock",30,"30K",12,30.931,6,145110,0.688,0.312,"19:24:43.431"
"PFlock",35,"30K",12,32.25,6,187716,0.681,0.319,"19:25:15.702"
"PFlock",40,"30K",12,40.435,6,232470,0.683,0.317,"19:25:56.160"
"PFlock",45,"30K",12,35.431,6,277737,0.679,0.321,"19:26:31.614"
"PFlock",5,"50K",12,17.372,6,8024,0.814,0.186,"19:35:50.346"
"PFlock",10,"50K",12,21.956,6,47442,0.751,0.249,"19:36:12.322"
"PFlock",15,"50K",12,28.9,6,115526,0.731,0.269,"19:36:41.244"
"PFlock",20,"50K",12,32.753,6,203495,0.71,0.29,"19:37:14.020"
"PFlock",25,"50K",12,38.981,6,305922,0.7,0.3,"19:37:53.021"
"PFlock",30,"50K",12,50.328,6,417496,0.694,0.306,"19:38:43.373"
"PFlock",35,"50K",12,56.759,6,535199,0.688,0.312,"19:39:40.152"
"PFlock",40,"50K",12,63.072,6,657407,0.691,0.309,"19:40:43.248"
"PFlock",45,"50K",12,68.329,6,781414,0.682,0.318,"19:41:51.601"
"PFlock",5,"60K",12,22.241,6,12002,0.839,0.161,"19:42:13.867"
"PFlock",10,"60K",12,30.278,6,69062,0.794,0.206,"19:42:44.167"
"PFlock",15,"60K",12,34.033,6,166458,0.768,0.232,"19:43:18.227"
"PFlock",20,"60K",12,40.641,6,291379,0.741,0.259,"19:43:58.889"
"PFlock",25,"60K",12,49.451,6,436586,0.719,0.281,"19:44:48.391"
"PFlock",30,"60K",12,60.9,6,594363,0.71,0.29,"19:45:49.321"
"PFlock",35,"60K",12,64.392,6,760183,0.697,0.303,"19:46:53.736"
"PFlock",40,"60K",12,74.374,6,932875,0.687,0.313,"19:48:08.131"
"PFlock",45,"60K",12,89.416,6,1109001,0.687,0.313,"19:49:37.572"
