PFlock,10.0,160K,117196,73.806,40.647,1,10:33:07.657
PFlock,20.0,160K,370689,97.69,64.55,1,10:35:49.921
PFlock,30.0,160K,703992,115.404,93.933,1,10:39:19.284
PFlock,40.0,160K,1106670,132.371,128.49,1,10:43:40.167
PFlock,50.0,160K,1554128,151.837,166.311,1,10:48:58.338
PFlock,60.0,160K,2045910,181.27,203.052,1,10:55:22.680
PFlock,70.0,160K,2582295,196.292,253.556,1,11:02:52.552
PFlock,80.0,160K,3165396,223.914,297.778,1,11:11:34.267
PFlock,90.0,160K,3800068,246.597,361.888,1,11:21:42.767
PFlock,100.0,160K,4498819,279.58,425.336,1,11:33:27.711
