PFlock,10.0,160K,117196,71.926,41.87,1,07:57:26.494
PFlock,20.0,160K,370689,96.584,67.599,1,08:00:10.696
PFlock,30.0,160K,703992,115.344,95.009,1,08:03:41.077
PFlock,40.0,160K,1106670,135.439,132.677,1,08:08:09.212
PFlock,50.0,160K,1554128,157.869,165.188,1,08:13:32.288
PFlock,60.0,160K,2045910,174.973,211.48,1,08:19:58.760
PFlock,70.0,160K,2582295,197.058,256.666,1,08:27:32.508
PFlock,80.0,160K,3165396,223.663,312.048,1,08:36:28.237
PFlock,90.0,160K,3800068,244.185,371.472,1,08:46:43.960
PFlock,100.0,160K,4498819,277.904,446.53,1,08:58:48.419
