PFlock,10.0,160K,117196,32.392,9.496,10,09:38:15.970
PFlock,20.0,160K,370689,27.199,10.883,10,09:38:54.135
PFlock,30.0,160K,703992,32.277,14.704,10,09:39:41.166
PFlock,40.0,160K,1106670,35.651,19.222,10,09:40:36.080
PFlock,50.0,160K,1554128,37.662,23.697,10,09:41:37.477
PFlock,60.0,160K,2045910,44.943,29.759,10,09:42:52.212
PFlock,70.0,160K,2582295,48.344,34.49,10,09:44:15.079
PFlock,80.0,160K,3165396,55.993,42.652,10,09:45:53.758
PFlock,90.0,160K,3800068,62.78,50.331,10,09:47:46.902
PFlock,100.0,160K,4498819,69.516,63.608,10,09:50:00.055
