PFlock,10.0,160K,117196,40.55,15.097,5,08:00:29.886
PFlock,20.0,160K,370689,37.591,19.797,5,08:01:27.347
PFlock,30.0,160K,703992,43.07,28.414,5,08:02:38.877
PFlock,40.0,160K,1106670,49.413,37.767,5,08:04:06.096
PFlock,50.0,160K,1554128,56.341,47.151,5,08:05:49.630
PFlock,60.0,160K,2045910,63.812,60.8,5,08:07:54.279
PFlock,70.0,160K,2582295,72.561,72.365,5,08:10:19.238
PFlock,80.0,160K,3165396,81.901,87.454,5,08:13:08.627
PFlock,90.0,160K,3800068,92.698,106.017,5,08:16:27.376
PFlock,100.0,160K,4498819,103.551,129.723,5,08:20:20.689
