PFlock,10.0,160K,117196,34.701,9.849,10,09:12:24.408
PFlock,20.0,160K,370689,27.941,11.27,10,09:13:03.676
PFlock,30.0,160K,703992,30.415,14.991,10,09:13:49.123
PFlock,40.0,160K,1106670,36.453,19.472,10,09:14:45.086
PFlock,50.0,160K,1554128,40.958,23.86,10,09:15:49.952
PFlock,60.0,160K,2045910,45.149,29.381,10,09:17:04.518
PFlock,70.0,160K,2582295,51.472,38.304,10,09:18:34.332
PFlock,80.0,160K,3165396,55.868,43.908,10,09:20:14.141
PFlock,90.0,160K,3800068,62.753,53.689,10,09:22:10.619
PFlock,100.0,160K,4498819,71.61,65.026,10,09:24:27.286
