PFlock,10.0,160K,117196,47.902,14.189,5,08:41:19.462
PFlock,20.0,160K,370689,35.207,18.8,5,08:42:13.538
PFlock,30.0,160K,703992,40.732,27.232,5,08:43:21.549
PFlock,40.0,160K,1106670,46.566,35.693,5,08:44:43.848
PFlock,50.0,160K,1554128,53.543,45.863,5,08:46:23.285
PFlock,60.0,160K,2045910,60.987,57.374,5,08:48:21.685
PFlock,70.0,160K,2582295,69.56,70.773,5,08:50:42.060
PFlock,80.0,160K,3165396,77.544,87.03,5,08:53:26.682
PFlock,90.0,160K,3800068,86.712,104.205,5,08:56:37.634
PFlock,100.0,160K,4498819,98.5,125.286,5,09:00:21.450
