0,-385876.054216,4354571.31861,-333184.576561,4448743.84599
1,-350545.985309,4449408.9071,-333175.480327,4458078.25359
2,-393245.897818,4458080.35997,-333279.629025,4460180.45509
3,-392814.873664,4460183.76004,-333155.262567,4462509.73217
4,-352662.320504,4462592.43774,-333156.591805,4464213.65541
5,-354361.980195,4464242.58684,-333171.94839,4466846.574
6,-353844.007682,4466848.02887,-333486.4105,4470238.34354
7,-394806.03926,4470284.10614,-333214.971723,4474548.86573
8,-391456.340977,4474562.63681,-335638.836133,4475383.93435
9,-399487.05699,4475405.54106,-333297.993746,4481875.8682
10,-398863.388457,4482254.17945,-333292.949522,4489725.16622
11,-367978.562325,4489760.8974,-333154.51735,4507926.22112
12,-376350.093357,4508316.04274,-334872.301378,4517797.0952
13,-387344.324157,4517798.19721,-334744.869741,4538845.69081
14,-333083.324583,4423563.38315,-329364.498953,4448286.37179
15,-333052.985508,4448600.0366,-329356.194944,4458310.45408
16,-333120.880178,4458330.99921,-329411.497302,4461211.1537
17,-333141.552996,4461392.70373,-329489.406701,4463996.21987
18,-333126.741584,4464009.61848,-329557.140832,4466202.11481
19,-333052.503541,4466220.75809,-329391.373918,4467538.12979
20,-332563.936428,4467540.63578,-329341.932356,4469279.81706
21,-333024.686136,4469280.19871,-329336.205885,4470379.8159
22,-332176.837102,4470384.50737,-329340.266856,4471353.31681
23,-333137.721818,4471376.01528,-329339.774101,4472700.92534
24,-333075.417884,4472753.83741,-329366.396765,4474248.10306
25,-332867.018219,4474249.67694,-329400.756303,4475905.8437
26,-333056.596085,4475996.23589,-329354.192181,4488031.08976
27,-332940.251601,4488251.28403,-330016.948186,4511287.58834
28,-329313.460932,4442961.44792,-328523.547117,4464411.12778
29,-329330.090258,4464415.45419,-328521.351715,4470066.20869
30,-329334.276332,4470077.79852,-328495.520067,4471281.99133
31,-329307.352135,4471284.83445,-328517.605308,4471544.70068
32,-329334.58855,4471546.53568,-328513.507071,4472044.18742
33,-329326.748062,4472048.42409,-328497.874907,4472122.90505
34,-329328.036645,4472124.66168,-328595.575446,4472482.94237
35,-329329.88011,4472484.98147,-328498.54403,4472624.82335
36,-329322.320667,4472625.58222,-328512.504282,4473074.02773
37,-329333.014711,4473080.10806,-328514.197516,4473410.88177
38,-329307.575646,4473413.67364,-328606.535851,4473532.21023
39,-329255.176678,4473535.02376,-328500.065796,4473787.89894
40,-329310.90326,4473791.8748,-328542.296958,4479383.10739
41,-329319.054471,4479792.22479,-328520.819378,4509536.09912
42,-328490.293855,4440682.76637,-327629.076139,4467754.98223
43,-328470.606256,4467759.30986,-327694.609673,4469578.51674
44,-328494.734232,4469589.25442,-327646.535559,4470988.94479
45,-328480.276458,4470995.40091,-327655.183534,4471578.43036
46,-328493.693193,4471586.09812,-327636.948733,4472002.88596
47,-328466.871572,4472004.3796,-327636.868213,4472062.46701
48,-328487.544635,4472063.28619,-327660.290491,4472544.30919
49,-328487.922252,4472544.40419,-327643.508464,4472964.6022
50,-328494.570893,4473031.3074,-327653.160747,4473137.6033
51,-328485.131979,4473137.78997,-327644.982391,4473809.71741
52,-328370.98456,4473816.05381,-327662.316114,4475288.03566
53,-328490.63563,4475293.53881,-327631.884587,4477066.99314
54,-328446.988749,4477163.83335,-327631.035372,4479569.25669
55,-328488.076141,4479583.78396,-327653.936619,4503909.5063
56,-327600.136691,4445222.30789,-327001.284782,4467657.2471
57,-327564.200464,4467667.53171,-327001.120804,4470991.42303
58,-327622.759808,4470993.28775,-327002.982066,4471937.68854
59,-327628.407237,4471938.35584,-327007.977493,4472016.26559
60,-327627.543129,4472016.60006,-327001.037797,4472992.74816
61,-327619.110325,4472995.85827,-327005.363894,4473724.27362
62,-327619.492829,4473741.20165,-327007.613286,4474802.1275
63,-327600.704025,4474806.6738,-327057.829236,4475294.66511
64,-327554.464169,4475295.3001,-327009.159283,4475539.47989
65,-327609.955732,4475542.44448,-326999.269893,4475654.69733
66,-327503.924898,4475654.87853,-327000.050536,4475798.65262
67,-327624.584851,4475800.65587,-326999.133374,4476021.69132
68,-327608.602215,4476037.43507,-327003.72076,4482571.01065
69,-327622.316898,4482575.38948,-327005.283547,4520306.66089
70,-326987.589391,4455560.09834,-326762.990263,4470946.07689
71,-326999.096493,4470951.71611,-326758.393692,4471920.18225
72,-326997.903569,4471924.15736,-326770.060403,4471985.86397
73,-326980.60017,4471988.56169,-326774.283475,4472188.6828
74,-326971.085026,4472194.25303,-326758.958178,4472473.50337
75,-326962.638039,4472476.86308,-326757.659244,4472629.54997
76,-326984.360846,4472629.87013,-326761.111625,4472950.96471
77,-326997.906499,4472951.85113,-326760.973197,4473612.45403
78,-326993.044842,4473625.39022,-326761.728653,4473931.32104
79,-326993.037725,4473933.76093,-326765.177833,4474310.4711
80,-326988.119127,4474310.8844,-326762.092172,4474743.14611
81,-326998.92114,4474751.02336,-326766.945137,4475275.93574
82,-326993.772525,4475284.68229,-326839.666818,4475875.59528
83,-326997.942034,4475878.09213,-326756.851784,4488924.01188
84,-326756.616151,4456263.69052,-326452.227797,4465832.85307
85,-326745.946793,4465853.92508,-326507.734279,4468302.3635
86,-326703.020823,4468309.13671,-326437.207439,4471675.37862
87,-326670.914269,4471675.50805,-326437.09119,4471834.27184
88,-326755.193614,4471834.79102,-326436.959152,4471914.78866
89,-326748.251619,4471915.61975,-326495.26811,4471964.66728
90,-326754.959627,4471970.14305,-326439.261612,4472177.56579
