89,-326689.511353,4472233.94481,-326498.060819,4472439.782930001
90,-326584.897197,4472561.62019,-326456.383716,4473017.243319999
91,-326585.00604099996,4473518.13562,-326530.238868,4473652.4231
92,-326551.998591,4473656.2399699995,-326387.478418,4473712.46781
93,-326696.077321,4473743.1601,-326373.088463,4474073.26173
94,-326665.402752,4474134.11323,-326369.517405,4474397.899130001
95,-326695.05758,4474638.62614,-326635.516171,4474770.433069999
96,-326645.333663,4479043.616719999,-326375.573567,4483157.526459999
97,-326631.788197,4483308.875,-326631.788197,4483308.875
98,-325981.204439,4459591.957330001,-325501.381693,4463846.25422
99,-326177.02355700004,4464007.00793,-325803.29186500004,4464766.635290001
100,-326088.963499,4466504.68686,-325555.753286,4467709.58598
101,-326200.94625599997,4467865.98378,-325628.762137,4470829.89359
102,-325849.108185,4470852.37608,-325530.386127,4471682.78168
103,-326314.692098,4471744.05062,-325612.733215,4471844.93591
104,-326366.408002,4471862.25359,-325951.582718,4472021.71366
105,-326194.745669,4472036.47276,-325745.508684,4472414.80545
106,-326239.05205500004,4472498.12911,-325708.25474400003,4472938.53579
107,-326088.826189,4472976.58182,-325509.627558,4473667.7539
108,-326151.565742,4474502.64579,-325684.46906,4482898.09636
109,-326098.646671,4482953.34674,-325725.055065,4483222.75527
110,-326074.543089,4483229.0119199995,-325755.880032,4483325.6357
111,-325824.130908,4483504.72736,-325824.130908,4483504.72736
112,-325295.771716,4459738.7482900005,-324272.17541100003,4463850.064259999
113,-325098.914004,4463850.097019999,-324270.049267,4464899.27382
114,-325408.225802,4467611.92893,-324327.153827,4468968.55217
115,-325435.77604699996,4469255.67595,-324322.597508,4470742.4982900005
116,-325385.739624,4470788.545,-324422.799957,4471655.07441
117,-325201.44197399996,4471690.65678,-324486.51345100004,4472444.17758
118,-325178.080502,4472470.73923,-324463.48629699997,4472676.34451
119,-324724.439659,4472755.57121,-324546.33173800004,4472789.21794
120,-325293.387985,4472791.12794,-324263.80552600004,4472892.0732
121,-325213.39827,4472904.17397,-324488.272323,4473317.34706
122,-325327.43337600003,4473631.17431,-324769.67545100005,4476322.75165
123,-325249.409929,4476423.98776,-324469.637468,4477498.348569999
124,-325362.43251,4477542.20643,-324676.455147,4478387.49643
125,-324771.05822199996,4481552.451830001,-324771.05822199996,4481552.451830001
126,-323603.35168200004,4452004.08994,-322457.72867,4460150.833269999
127,-323836.62650199997,4460330.06563,-322242.737596,4462671.70455
128,-324112.880161,4462819.34296,-322504.534523,4463771.66335
129,-324206.327006,4463808.60741,-322506.752718,4466956.694730001
130,-324076.329105,4467092.50202,-322109.922425,4468440.33446
131,-323987.456014,4469852.050430001,-322057.30038699997,4470539.657930001
132,-324099.083388,4470540.77794,-322708.277739,4470838.27568
133,-323911.89961900003,4471374.236830001,-322875.835221,4472670.63194
134,-323768.499745,4472671.85374,-322060.147894,4472745.104280001
135,-324078.787327,4472788.5694,-323034.152842,4473232.04258
136,-323419.476259,4473327.49709,-322182.453223,4474183.27843
137,-324201.52972399996,4474578.85718,-322076.170064,4475169.16065
138,-324109.08688200003,4475234.342540001,-322052.727174,4476785.3742
139,-323567.158185,4482147.70509,-323567.158185,4482147.70509
140,-321891.479254,4457799.3496,-320653.594286,4460876.14369
141,-322033.77102800005,4462615.0011599995,-319907.834431,4463675.64774
142,-322029.17535100004,4464892.68672,-319784.424458,4467328.10882
143,-320949.676175,4468112.96142,-319922.88603600004,4469012.98332
144,-321252.618509,4469184.5653,-319935.91308699996,4469626.17461
145,-320649.647237,4470179.915,-319841.844633,4470375.64372
146,-321944.804302,4470383.08044,-319874.737757,4470421.123269999
147,-321852.610271,4470471.01718,-319760.389015,4471244.22241
148,-321799.477893,4472096.71767,-320107.64657399995,4472563.48429
149,-321847.582396,4472646.120180001,-320419.951846,4473349.65176
150,-321614.47962600004,4473518.49489,-319920.800006,4475113.291669999
151,-321768.080981,4475354.15657,-319862.385211,4476854.81994
152,-321009.226254,4477556.50418,-319763.625824,4505924.34777
153,-319837.297379,4519077.75801,-319837.297379,4519077.75801
154,-319395.757705,4431986.4538199995,-318590.55443099997,4463725.01369
155,-319086.47524,4465170.72557,-318648.602893,4466478.55006
156,-319539.532917,4466599.40759,-318994.049948,4466970.96376
157,-319552.843715,4468757.300480001,-319025.976446,4469406.75406
158,-319325.899018,4469417.76046,-318707.17599200003,4470245.40971
159,-319240.20541399997,4470319.06986,-318889.21801199997,4470643.55457
160,-319265.729725,4471139.22859,-318641.472524,4471512.6802900005
161,-319440.187613,4471557.24038,-319094.837619,4472472.5011
162,-319655.317629,4472522.7119,-318895.07097600005,4473087.774069999
163,-319050.648422,4473243.0732,-318956.6038,4473471.09678
164,-319505.713591,4473471.320280001,-318558.399574,4477316.39178
165,-319624.29402,4477796.754380001,-319085.644666,4480136.89506
166,-319246.044006,4480612.83866,-318700.03360100003,4482056.94041
167,-319493.750384,4518781.57412,-319493.750384,4518781.57412
168,-318495.426638,4457121.82491,-316735.83476399997,4460987.775669999
169,-317646.728396,4461307.13379,-316967.727955,4462998.120709999
170,-317528.52839,4463106.251,-316524.300467,4464424.64949
171,-318146.973249,4464936.23504,-316466.56001300004,4466360.71025
172,-317679.156632,4467766.15651,-316323.683709,4468361.76129
173,-318490.51545,4468744.13892,-317129.342939,4469067.955519999
174,-318436.428358,4469202.26211,-317224.121368,4470511.38247
175,-318104.6857,4470703.8622,-316461.236278,4471253.34947
176,-316787.114456,4471421.574519999,-316364.997129,4471523.94181
177,-317399.851259,4471570.3356800005,-316330.87827399996,4472009.74669
178,-317779.532764,4472145.3312099995,-316438.383013,4472812.08262
179,-317701.42102199997,4472963.52773,-316594.999195,4476789.622140001
180,-318278.230443,4477146.89867,-317771.132079,4486903.16646
181,-316744.416938,4493495.45108,-316744.416938,4493495.45108
182,-315905.875177,4428601.690880001,-312508.588507,4457822.048780001
183,-315020.26696700003,4458216.90453,-314205.63203800004,4458792.453369999
184,-315654.851011,4462704.199469999,-314336.08623,4463251.54934
185,-315306.308898,4463560.56539,-312715.539711,4464295.28429
186,-315260.076673,4465196.66321,-312885.533476,4465312.94168
187,-315140.214498,4465356.982,-314125.38482,4465756.540030001
188,-314074.153482,4466189.77587,-313035.598896,4468456.0994
189,-316288.173552,4469035.08725,-313574.444897,4469996.11228
190,-315521.226154,4470115.78157,-313091.917628,4471479.33495
191,-316307.784929,4471601.37254,-312365.900325,4471768.23946
192,-315779.6403,4472037.16807,-312915.697865,4473008.740780001
193,-316226.532166,4473358.963140001,-315173.507669,4475061.61642
194,-315044.43768000003,4475446.23905,-313235.61653,4479701.68295
195,-312849.890803,4483340.889690001,-312849.890803,4483340.889690001
196,-311930.78931100003,4404550.93091,-254743.73360300003,4451809.777319999
197,-308270.698487,4461664.09313,-288054.349864,4464526.8043599995
198,-305622.435523,4464581.71756,-286681.094185,4465868.24417
199,-311804.665009,4468974.40302,-295106.957825,4472462.40989
200,-311806.70461,4473263.51342,-268526.164114,4476144.44451
201,-306228.818012,4476153.63353,-276595.641515,4478787.29141
202,-311582.049967,4479661.770769999,-258224.01100100004,4484976.5372
203,-306247.755007,4485329.965419999,-245977.33523899998,4490109.72461
204,-311901.406508,4490141.1166199995,-252324.70529299998,4495212.80998
205,-306049.737754,4499984.2805699995,-297327.6379,4502278.8471
206,-302804.441679,4504706.53048,-277877.006066,4512190.36063
207,-300624.892487,4512750.2899,-264280.00748699997,4519464.34809
208,-285167.640731,4537173.59059,-285167.640731,4537173.59059
