222436,8799.68,16890.69
142729,19569.21,10726.1
244470,22398.82,9163.19
252040,22161.2,10031.36
245805,22162.76,10023.05
230423,16508.96,16733.57
133237,19123.99,10945.88
248697,19123.05,10944.73
224376,19122.41,10944.9
124211,18932.45,9470.37
233474,18931.94,9470.78
185816,18932.96,9469.97
187251,18931.41,9471.15
234305,18932.67,9469.6
256187,18932.16,9470
147158,13563.34,10634.28
173358,21493.6,5786.94
121093,21428.69,5348.56
196743,21530.41,5787.18
279546,21469.84,5842.19
209581,21322.44,4220.92
172950,21325.76,4218.46
120960,21335.34,4212.79
123186,20431.19,2679.96
135602,20400.21,2782.71
172807,20274.48,2810.2
213829,20275.29,2811.94
251874,20209.96,3023.76
176238,20556.05,3092.56
144445,20516.28,3249.15
249450,20515.84,3245.47
171545,20747.75,3159.3
168581,20778.36,3138.81
206434,20669.09,3005.66
273618,20631.2,2938.73
201634,20351.64,2889.54
148937,18831.69,4461.91
263383,18824.79,4451.69
177883,19056.74,4235.11
163393,19957.54,3736.55
281433,21190.67,3109.59
240063,19236.58,12442.59
170262,19236.38,12443.21
248414,19236.79,12441.97
121585,19236.19,12443.83
221401,19258.06,12449.05
168340,19258.27,12448.44
206387,19258.66,12450.6
232209,19257.91,12449.58
131025,19252,12446.56
166452,19251.82,12447.19
206135,19252.19,12445.94
281569,19557.04,13713.24
226421,13009.89,8666.15
277250,12999.7,8636.39
235717,12999.15,8628.86
121054,24856.1,13569.97
223818,24841.08,13571.06
132334,11863.93,11807.14
230061,11858.96,11809.54
245043,11856.43,11811.44
251462,11854.82,11801.18
118710,11855.32,11805.73
174895,11859.34,11800.16
211175,11863.15,11800.17
203203,15650.69,15229.98
157746,5545.11,13527.65
212229,5550.96,13538.82
266829,5549.52,13539.22
122524,5554.84,13521.71
185592,5544.24,13523.49
200741,5544.91,13523.21
129286,5522.5,13465.78
268268,5531.46,13463.02
274223,5524.84,13303.1
204207,19357.3,6363.75
242910,19360.79,6366.34
257691,19412.02,6323.79
241273,19377.87,6302.14
146094,13857.75,7776.09
214516,13863.36,7776.5
247095,13641.84,8169.72
243206,13734.2,8193.88
199946,17240.81,9516.82
190419,22557.55,6522.84
179439,22844.48,6458.71
127633,12551.58,5410.3
140582,12753.74,5361.46
230937,12752.85,5362.27
274008,17467.4,10935.87
270060,17466.38,10937.53
230504,17467.03,10936.41
235615,17415.52,10734.88
263362,17420.14,10750.95
231427,25119.54,15774.48
234491,25325.01,15572.98
170153,25330.44,15573.64
146185,25330.89,15577.05
158428,25329.13,15578.59
221538,25201.79,15486.07
278640,25290.17,15435.55
153616,25287.22,15423.05
198835,25130.02,15805.97
188611,25137.01,15805.92
205553,25336.62,15616.47
163600,25259.94,15631.67
247231,25262.94,15631.24
242068,25260.28,15630.85
251705,24818.44,15538.46
185515,16557.59,14662.42
118887,24263.4,12972.08
169126,24995.08,16913.72
166372,23923.25,2854.12
169608,23915.24,2848.18
133991,23928.36,2847.88
165702,23995.04,2938.48
223268,22587.86,3499.21
185179,22067.28,3850.49
178337,22067.74,3848.18
259435,22082.61,3964.53
155071,10159.7,9550.23
220469,10136.71,9559.35
148155,10019.64,9037.24
253832,10137.07,10250.28
266449,10667.85,9611.58
260326,18904.28,10932.35
186359,12107.19,19519.2
118472,12253.88,19203.4
137987,11378.97,19490.41
153274,20088.8,13144.77
171836,20229.85,13159.9
216092,11534.54,4988.44
163811,11534.64,4989.08
146806,11537.8,4987.53
227061,11540.32,4987.88
186454,5269.72,13299.96
147114,5620.74,13209.7
257063,5495.58,13237.24
203111,5509.9,13236.83
203060,5515.83,13236.52
239575,5303.64,13395.18
265767,2817.54,15608.83
271992,4908.4,13523.65
157913,18074.93,12671.19
246339,18065.62,12673.71
196885,14326.14,8505
223086,6962.64,11575.28
137882,19334.46,13212.99
152478,19344.97,13215
281918,6519.41,19453.39
262880,6334.95,19803.5
231859,20397.12,13105.42
243656,20397.13,13104.87
212160,20399.26,13095.1
188009,20398.62,13095.08
121334,20397.32,13095.05
164277,20397.97,13095.02
191434,6411.16,19638.41
250202,6723.96,8735.74
255867,14240.93,8117.94
156065,25847.73,13196.61
203597,25897.95,13764.22
191905,25107.82,13412.32
165152,20801.85,11170.1
224093,17055.17,5445.58
266079,17665.35,4990.31
272187,17665.54,4983.22
171938,19719.71,13148.45
246753,8507.86,11853.95
282067,22287.05,14977.26
233945,22318.55,15104.52
147515,21522.9,15661.39
247545,21545.93,15824.59
256452,21559.5,15645.01
176777,21166.93,15403.21
218958,21260.17,15378.62
231580,21478.24,15411.34
244133,21477.52,15408.98
255272,21317.26,15649.64
156882,21316.16,15640.66
233549,21389.84,15724.76
171065,21339.36,15934.24
269546,21395.06,15528.13
180620,21431.33,15221.15
