0,31404.740000,20445.040000
1,24312.130000,24501.670000
2,22244.800000,19939.120000
3,24473.640000,21900.140000
4,35345.440000,12666.990000
5,31651.360000,24923.760000
6,29511.160000,17278.690000
7,27928.850000,23858.080000
8,28164.520000,22482.550000
9,21501.390000,16756.320000
10,27528.020000,26294.190000
11,27603.440000,18303.690000
12,32174.860000,19605.260000
13,27912.620000,28571.210000
14,22163.250000,21721.310000
15,20061.210000,20397.780000
16,22072.730000,27080.390000
17,22867.250000,19841.640000
18,27348.310000,22926.040000
19,28341.060000,22885.390000
20,36576.480000,25450.890000
21,23359.390000,19380.690000
22,25035.440000,19802.240000
23,21114.420000,25418.160000
24,23341.160000,19092.100000
25,22275.020000,27144.300000
26,23927.310000,26706.030000
27,35794.720000,25035.670000
28,27806.790000,16370.960000
29,19797.400000,15591.540000
30,25331.530000,21077.800000
31,25844.500000,20573.420000
32,31618.140000,15963.430000
33,32597.220000,25777.500000
34,17381.380000,21246.050000
35,25842.370000,27075.650000
36,30126.320000,21085.980000
37,33570.720000,18844.750000
38,21516.330000,22513.800000
39,34658.460000,21619.570000
40,35598.950000,15651.730000
41,28719.430000,12492.680000
42,22568.640000,21597.550000
43,16987.910000,27400.310000
44,26151.300000,25868.490000
45,32385.230000,26566.680000
46,19707.600000,25748.300000
47,19573.360000,14620.120000
48,18837.740000,27201.420000
49,18723.080000,27789.700000
50,37173.440000,21275.480000
51,21252.800000,22158.710000
52,32593.080000,17730.930000
53,17279.430000,23684.090000
54,20904.590000,20343.330000
55,27983.490000,13952.930000
56,36391.820000,19701.540000
57,17405.000000,15365.200000
58,35053.650000,25202.290000
59,25277.740000,29120.740000
60,30852.760000,22316.840000
61,33016.600000,18090.500000
62,17734.730000,24166.390000
63,33302.000000,14626.060000
64,27170.580000,20011.140000
65,18336.380000,21632.750000
66,26478.500000,25445.720000
67,18485.920000,15305.250000
68,24593.630000,21507.940000
69,36859.640000,26259.690000
70,19604.860000,21107.950000
71,20787.800000,22101.210000
72,29141.450000,22788.290000
73,15317.400000,24619.130000
74,21702.420000,16787.500000
75,30072.540000,24733.660000
76,15288.590000,18127.570000
77,20962.750000,23799.860000
78,29201.820000,21462.500000
79,28231.740000,17124.380000
80,23249.100000,24202.090000
81,24624.070000,27085.800000
82,22690.400000,17765.260000
83,35866.190000,25951.310000
84,19737.540000,26553.950000
85,36289.850000,24293.370000
86,32390.300000,15601.520000
87,28373.050000,18008.800000
88,33458.120000,17992.410000
89,26582.480000,20966.370000
90,21356.470000,22857.250000
91,36919.120000,18059.180000
92,19231.230000,27706.380000
93,25408.640000,27119.660000
94,36057.600000,23589.830000
95,21836.230000,21121.500000
96,29940.250000,14217.010000
97,36211.810000,19793.150000
98,29637.620000,20196.440000
99,27212.060000,20552.400000
100,32567.900000,12729.090000
101,31267.990000,23987.250000
102,32159.690000,14368.160000
103,29918.360000,16909.390000
104,15372.720000,14557.440000
105,21279.860000,21161.660000
106,34919.690000,23971.910000
107,18815.080000,17439.340000
108,17741.830000,20499.150000
109,29930.480000,20729.620000
110,22137.820000,13422.650000
111,35094.490000,23345.690000
112,24948.240000,19621.230000
113,14553.590000,22282.840000
114,32554.920000,17611.140000
115,23827.970000,22885.040000
116,26450.450000,21238.140000
117,24245.980000,27705.270000
118,18534.340000,27959.230000
119,22974.830000,13180.970000
120,32142.740000,13467.520000
121,22891.500000,22303.920000
122,19483.470000,21621.900000
123,20563.460000,25022.950000
124,27249.380000,21479.350000
125,23043.940000,18047.000000
126,22352.370000,18722.240000
127,20185.750000,27417.530000
128,32058.570000,20869.010000
129,32049.210000,15187.560000
130,35743.350000,23240.250000
131,27469.540000,13847.060000
132,19771.270000,21521.550000
133,21628.560000,14868.240000
134,21577.640000,29390.950000
135,25880.330000,21342.140000
136,32795.440000,14890.960000
137,26243.720000,19208.020000
138,20602.390000,15637.460000
139,33468.190000,20427.910000
140,26636.770000,20217.100000
141,23206.060000,26003.280000
142,17635.740000,22551.070000
143,23936.620000,21094.770000
144,29223.110000,17276.540000
145,19041.630000,19385.290000
