PFlock,10.0,20K,32.024,5.269,37.293,25626,9,7,256,13:55:53.618
PFlock,20.0,20K,21.878,5.914,27.792,52128,115,7,256,13:56:21.517
PFlock,30.0,20K,23.574,43.781,67.355,78194,309,7,256,13:57:28.934
PFlock,40.0,20K,26.424,126.446,152.87,105552,614,7,256,14:00:01.860
PFlock,50.0,20K,29.227,64.659,93.886,133668,770,7,256,14:01:35.872
