2017-10-26 21:56:32,730 ->   B20K,   13586,  3324,  3093,  3188, 1024,  25,  10.0, 12,    3.78,   20.43,  160.41
2017-10-26 21:59:16,934 ->   B20K,   35123,  5643,  5069,  6101, 1024,  25,  20.0, 12,    3.76,   20.78,  164.04
2017-10-26 22:02:10,872 ->   B20K,   58999,  7685,  7109,  8548, 1024,  25,  30.0, 12,    3.94,   21.21,  173.84
2017-10-26 22:06:25,244 ->   B20K,   85285,  9237,  8723, 10474, 1024,  25,  40.0, 12,   73.31,   22.19,  254.28
2017-10-26 22:09:29,760 ->   B20K,  112997, 10731,  9825, 11968, 1024,  25,  50.0, 12,    4.85,   23.32,  184.43
2017-10-26 22:11:39,066 ->   B40K,   34417,  6059,  4970,  6298, 1024,  25,  10.0, 12,    2.66,   12.50,   96.94
2017-10-26 22:13:07,867 ->   B40K,   86375, 10546,  8294, 11397, 1024,  25,  20.0, 12,    2.60,   13.25,   88.63
2017-10-26 22:14:49,416 ->   B40K,  141483, 13697, 10959, 15114, 1024,  25,  30.0, 12,    2.96,   13.82,  101.45
2017-10-26 22:16:39,327 ->   B40K,  200113, 16747, 13903, 18320, 1024,  25,  40.0, 12,    4.25,   16.04,  109.80
2017-10-26 22:26:18,075 ->   B40K,  260146, 19073, 16126, 21145, 1024,  25,  50.0, 12,   12.30,  393.15,  578.65
2017-10-26 22:28:17,038 ->   B60K,   44947,  7557,  5568,  7806, 1024,  25,  10.0, 12,    2.31,   10.40,   84.76
2017-10-26 22:29:44,240 ->   B60K,  116585, 14133, 10103, 15206, 1024,  25,  20.0, 12,    2.24,   17.24,   87.03
2017-10-26 22:31:40,905 ->   B60K,  193606, 19017, 13706, 20528, 1024,  25,  30.0, 12,    2.64,   11.20,  116.57
2017-10-26 22:33:18,180 ->   B60K,  277359, 23488, 17563, 25591, 1024,  25,  40.0, 12,    4.20,   13.46,   97.18
2017-10-26 22:35:11,589 ->   B60K,  363622, 26883, 20780, 29177, 1024,  25,  50.0, 12,    7.65,   22.91,  113.31
2017-10-26 22:37:23,672 ->   B80K,   58615,  9130,  6064,  9447, 1024,  25,  10.0, 12,    2.78,   11.16,   92.00
2017-10-26 22:38:52,878 ->   B80K,  151519, 17486, 10689, 18569, 1024,  25,  20.0, 12,    2.50,   14.21,   89.03
2017-10-26 22:44:52,172 ->   B80K,  252010, 23841, 14883, 25246, 1024,  25,  30.0, 12,  267.07,   12.36,  359.20
2017-10-26 22:46:50,964 ->   B80K,  363071, 29183, 19617, 31499, 1024,  25,  40.0, 12,    8.83,   24.23,  118.70
2017-10-26 22:51:14,622 ->   B80K,  478716, 33946, 23883, 36694, 1024,  25,  50.0, 12,   19.97,   18.95,  263.57
2017-10-26 22:54:33,020 ->   B20K,   13586,  3315,  3089,  3174, 1024,  25,  10.0, 12,    3.85,   21.01,  159.28
2017-10-26 22:57:21,334 ->   B20K,   35123,  5657,  5149,  6038, 1024,  25,  20.0, 12,    3.81,   21.20,  168.15
2017-10-26 23:00:12,212 ->   B20K,   58999,  7697,  7069,  8459, 1024,  25,  30.0, 12,    4.05,   21.99,  170.77
2017-10-26 23:03:58,621 ->   B20K,   85285,  9310,  8707, 10307, 1024,  25,  40.0, 12,    4.30,   22.25,  226.31
2017-10-26 23:07:06,989 ->   B20K,  112997, 10780,  9785, 12111, 1024,  25,  50.0, 12,    4.90,   23.92,  188.28
2017-10-26 23:09:12,747 ->   B40K,   34417,  6083,  4952,  6288, 1024,  25,  10.0, 12,    2.51,   12.30,   92.01
2017-10-26 23:10:39,312 ->   B40K,   86375, 10630,  8291, 11561, 1024,  25,  20.0, 12,    2.63,   12.19,   86.41
2017-10-26 23:12:20,241 ->   B40K,  141483, 13765, 11029, 14997, 1024,  25,  30.0, 12,    3.14,   13.19,  100.83
2017-10-26 23:14:38,204 ->   B40K,  200113, 16792, 13970, 18257, 1024,  25,  40.0, 12,    4.18,   14.24,  137.87
2017-10-26 23:16:40,506 ->   B40K,  260146, 19075, 16029, 21185, 1024,  25,  50.0, 12,    6.58,   16.86,  122.21
2017-10-26 23:18:31,613 ->   B60K,   44947,  7594,  5587,  7798, 1024,  25,  10.0, 12,    2.04,    9.39,   75.71
2017-10-26 23:19:41,657 ->   B60K,  116585, 14178, 10043, 15170, 1024,  25,  20.0, 12,    2.22,   10.09,   69.87
2017-10-27 00:21:33,650 ->   B60K,  193606, 19005, 13744, 20461, 1024,  25,  30.0, 12,    2.86, 3644.11, 3711.89
2017-10-27 00:23:04,015 ->   B60K,  277359, 23388, 17561, 25612, 1024,  25,  40.0, 12,    4.78,   13.50,   90.26
2017-10-27 00:24:51,201 ->   B60K,  363622, 27015, 20854, 29215, 1024,  25,  50.0, 12,    7.20,   15.77,  107.09
2017-10-27 00:27:03,039 ->   B80K,   58615,  9078,  6068,  9480, 1024,  25,  10.0, 12,    2.74,   11.37,   92.62
2017-10-27 00:28:25,218 ->   B80K,  151519, 17481, 10571, 18427, 1024,  25,  20.0, 12,    2.49,   10.99,   82.02
2017-10-27 01:19:56,301 ->   B80K,  252010, 23817, 14908, 25362, 1024,  25,  30.0, 12,    3.08, 3008.96, 3090.98
2017-10-27 01:21:45,668 ->   B80K,  363071, 29193, 19753, 31464, 1024,  25,  40.0, 12,    9.67,   13.89,  109.26
2017-10-27 01:26:05,197 ->   B80K,  478716, 33966, 23878, 36855, 1024,  25,  50.0, 12,   16.99,   19.12,  259.44
2017-10-27 01:30:03,161 ->   B20K,   13586,  3281,  3094,  3091, 1024,  25,  10.0, 12,    5.98,   34.11,  199.64
2017-10-27 01:33:00,970 ->   B20K,   35123,  5610,  5048,  6196, 1024,  25,  20.0, 12,    4.00,   22.46,  177.64
2017-10-27 01:36:07,473 ->   B20K,   58999,  7751,  7092,  8706, 1024,  25,  30.0, 12,    4.13,   22.63,  186.40
2017-10-27 01:39:23,903 ->   B20K,   85285,  9258,  8879, 10488, 1024,  25,  40.0, 12,    4.75,   23.17,  196.33
2017-10-27 01:42:40,807 ->   B20K,  112997, 10783,  9892, 12164, 1024,  25,  50.0, 12,    4.78,   24.07,  196.81
2017-10-27 01:44:53,602 ->   B40K,   34417,  6046,  4967,  6280, 1024,  25,  10.0, 12,    2.45,   12.08,   91.54
2017-10-27 01:46:21,015 ->   B40K,   86375, 10611,  8325, 11518, 1024,  25,  20.0, 12,    2.78,   12.37,   87.24
2017-10-27 01:48:12,143 ->   B40K,  141483, 13761, 11016, 15096, 1024,  25,  30.0, 12,    3.00,   13.51,  111.03
2017-10-27 01:50:00,211 ->   B40K,  200113, 16753, 13840, 18518, 1024,  25,  40.0, 12,    3.61,   14.30,  107.97
2017-10-27 01:52:04,897 ->   B40K,  260146, 19034, 16195, 20939, 1024,  25,  50.0, 12,    7.45,   17.52,  124.59
2017-10-27 01:54:00,529 ->   B60K,   44947,  7602,  5585,  7808, 1024,  25,  10.0, 12,    2.21,    9.85,   77.20
2017-10-27 01:55:14,837 ->   B60K,  116585, 14190, 10027, 15238, 1024,  25,  20.0, 12,    4.71,    9.68,   74.15
2017-10-27 02:10:36,579 ->   B60K,  193606, 18973, 13750, 20511, 1024,  25,  30.0, 12,    2.59,  233.70,  921.65
2017-10-27 02:47:36,843 ->   B60K,  277359, 23427, 17629, 25655, 1024,  25,  40.0, 12,    4.43,  234.28, 2220.17
2017-10-27 02:55:55,624 ->   B60K,  363622, 26980, 20952, 29376, 1024,  25,  50.0, 12,  403.40,   14.75,  498.68
2017-10-27 02:58:08,296 ->   B80K,   58615,  9126,  6081,  9452, 1024,  25,  10.0, 12,    2.61,   11.06,   94.38
2017-10-27 02:59:28,597 ->   B80K,  151519, 17475, 10699, 18404, 1024,  25,  20.0, 12,    2.40,   10.92,   80.13
2017-10-27 03:04:31,475 ->   B80K,  252010, 23871, 14994, 25269, 1024,  25,  30.0, 12,    3.05,  201.87,  302.77
2017-10-27 03:06:52,532 ->   B80K,  363071, 29187, 19725, 31367, 1024,  25,  40.0, 12,   25.56,   13.38,  140.96
2017-10-27 03:09:07,440 ->   B80K,  478716, 33948, 23854, 36823, 1024,  25,  50.0, 12,   17.00,   17.34,  134.82
2017-10-27 06:02:47,544 ->   B20K,   13586,  3420,  3288,  3686, 1024,  25,  10.0, 12,    6.48,   37.09,  194.04
2017-10-27 06:05:35,199 ->   B20K,   35123,  5715,  5150,  6161, 1024,  25,  20.0, 12,    3.95,   21.21,  167.50
2017-10-27 06:08:24,928 ->   B20K,   58999,  7794,  7117,  8798, 1024,  25,  30.0, 12,    4.06,   22.14,  169.63
2017-10-27 06:11:24,136 ->   B20K,   85285,  9357,  8740, 10342, 1024,  25,  40.0, 12,    4.44,   23.46,  179.10
2017-10-27 06:14:31,645 ->   B20K,  112997, 10780,  9831, 12255, 1024,  25,  50.0, 12,    4.81,   23.76,  187.42
2017-10-27 06:16:49,110 ->   B40K,   34417,  6069,  4957,  6311, 1024,  25,  10.0, 12,    2.44,   11.98,   93.52
2017-10-27 06:18:18,817 ->   B40K,   86375, 10614,  8422, 11492, 1024,  25,  20.0, 12,    2.41,   14.49,   89.55
2017-10-27 06:19:54,175 ->   B40K,  141483, 13739, 11082, 15483, 1024,  25,  30.0, 12,    3.00,   13.46,   95.26
2017-10-27 06:21:38,232 ->   B40K,  200113, 16845, 13943, 18514, 1024,  25,  40.0, 12,    3.92,   14.83,  103.96
2017-10-27 06:24:25,235 ->   B40K,  260146, 19029, 16142, 20959, 1024,  25,  50.0, 12,   12.31,   16.87,  166.91
2017-10-27 06:26:25,696 ->   B60K,   44947,  7616,  5588,  7807, 1024,  25,  10.0, 12,    2.34,    9.65,   78.05
2017-10-27 06:27:42,500 ->   B60K,  116585, 14148,  9983, 15202, 1024,  25,  20.0, 12,    2.12,   10.65,   76.65
2017-10-27 06:29:08,530 ->   B60K,  193606, 19001, 13736, 20566, 1024,  25,  30.0, 12,    4.10,   17.35,   85.93
2017-10-27 06:34:00,556 ->   B60K,  277359, 23433, 17564, 25376, 1024,  25,  40.0, 12,  169.78,   11.60,  291.91
2017-10-27 07:02:13,301 ->   B60K,  363622, 26799, 21020, 29393, 1024,  25,  50.0, 12,    7.15, 1533.28, 1692.65
2017-10-27 07:04:24,077 ->   B80K,   58615,  9135,  6079,  9466, 1024,  25,  10.0, 12,    2.68,   11.52,   90.24
2017-10-27 07:06:07,296 ->   B80K,  151519, 17506, 10586, 18558, 1024,  25,  20.0, 12,   11.08,   10.73,  103.06
2017-10-27 07:07:36,309 ->   B80K,  252010, 23795, 14962, 25237, 1024,  25,  30.0, 12,    3.20,   11.86,   88.91
2017-10-27 07:09:25,963 ->   B80K,  363071, 29180, 19631, 31364, 1024,  25,  40.0, 12,    9.05,   14.11,  109.56
2017-10-27 07:13:12,517 ->   B80K,  478716, 33960, 23876, 36597, 1024,  25,  50.0, 12,   18.01,   18.54,  226.46
2017-10-27 07:40:15,362 ->   B20K,   13586,  3328,  3094,  3227, 1024,  25,  10.0, 12,    3.69,   20.43,  158.38
2017-10-27 07:42:49,096 ->   B20K,   35123,  5669,  5109,  6065, 1024,  25,  20.0, 12,    3.79,   21.05,  153.56
2017-10-27 07:45:42,039 ->   B20K,   58999,  7751,  7039,  8458, 1024,  25,  30.0, 12,    3.98,   21.82,  172.84
2017-10-27 07:48:35,928 ->   B20K,   85285,  9265,  8643, 10338, 1024,  25,  40.0, 12,    4.22,   22.21,  173.79
2017-10-27 07:51:49,704 ->   B20K,  112997, 10735,  9886, 12046, 1024,  25,  50.0, 12,    4.66,   22.92,  193.68
2017-10-27 07:53:54,848 ->   B40K,   34417,  6065,  4960,  6300, 1024,  25,  10.0, 12,    2.47,   11.91,   89.13
2017-10-27 07:55:21,704 ->   B40K,   86375, 10626,  8279, 11521, 1024,  25,  20.0, 12,    2.44,   12.12,   86.69
2017-10-27 07:59:04,031 ->   B40K,  141483, 13768, 10971, 15071, 1024,  25,  30.0, 12,  129.59,   13.15,  222.23
2017-10-27 08:00:50,024 ->   B40K,  200113, 16799, 13873, 18353, 1024,  25,  40.0, 12,    4.73,   13.91,  105.90
2017-10-27 08:02:59,096 ->   B40K,  260146, 19059, 15998, 21008, 1024,  25,  50.0, 12,   12.05,   16.80,  128.98
2017-10-27 08:04:54,579 ->   B60K,   44947,  7570,  5584,  7814, 1024,  25,  10.0, 12,    2.35,   10.01,   78.72
2017-10-27 08:06:06,325 ->   B60K,  116585, 14134,  9944, 15240, 1024,  25,  20.0, 12,    2.21,   10.10,   71.58
2017-10-27 08:07:25,199 ->   B60K,  193606, 18978, 13759, 20570, 1024,  25,  30.0, 12,    2.59,   10.92,   78.78
2017-10-27 08:08:56,725 ->   B60K,  277359, 23331, 17579, 25362, 1024,  25,  40.0, 12,    4.95,   12.60,   91.43
2017-10-27 08:10:46,510 ->   B60K,  363622, 26844, 20880, 29215, 1024,  25,  50.0, 12,   10.90,   15.53,  109.69
2017-10-27 08:13:00,177 ->   B80K,   58615,  9145,  6076,  9478, 1024,  25,  10.0, 12,    2.65,   11.06,   91.44
2017-10-27 08:14:22,833 ->   B80K,  151519, 17485, 10603, 18503, 1024,  25,  20.0, 12,    2.43,   10.93,   82.49
2017-10-27 09:18:31,745 ->   B60K,  193606, 18814, 13749, 20523, 1024,  25,  30.0, 12,    3.50,   12.13,   98.31
2017-10-27 09:20:05,007 ->   B60K,  277359, 23530, 17866, 25538, 1024,  25,  40.0, 12,    6.54,   11.90,   93.10
2017-10-27 09:32:05,373 ->   B60K,  193606, 18887, 13677, 20505, 1024,  25,  30.0, 12,    3.46,   11.87,   96.20
2017-10-27 09:33:37,096 ->   B60K,  277359, 23405, 17567, 25891, 1024,  25,  40.0, 12,    4.37,   13.04,   91.56
2017-10-27 09:35:47,597 ->   B60K,  193606, 18835, 13718, 20465, 1024,  25,  30.0, 12,    3.37,   17.00,  100.92
2017-10-27 09:37:26,628 ->   B60K,  277359, 23502, 17644, 25328, 1024,  25,  40.0, 12,    9.63,   12.22,   98.86
2017-10-27 09:40:20,743 ->   B60K,  193606, 18835, 13686, 20563, 1024,  25,  30.0, 12,    3.14,   11.50,  142.13
2017-10-27 09:53:25,951 ->   B60K,  277359, 23416, 17776, 25590, 1024,  25,  40.0, 12,    4.81,   12.38,  106.01
2017-10-27 10:08:02,784 ->   B60K,  277359, 23237, 17586, 25359, 1024,  25,  40.0, 12,    4.70,   13.11,  106.44
2017-10-27 10:11:40,645 ->   B60K,  277359, 23267, 17628, 25322, 1024,  25,  40.0, 12,    4.88,   21.13,  112.47
2017-10-27 10:13:58,130 ->   B60K,  277359, 23224, 17667, 25342, 1024,  25,  40.0, 12,    5.23,   13.03,  107.04
2017-10-27 10:16:15,963 ->   B60K,  277359, 23269, 17631, 25538, 1024,  25,  40.0, 12,    5.03,   12.39,  105.25
2017-10-27 10:29:45,768 ->   B80K,  252010, 23672, 14854, 25379, 1024,  25,  30.0, 12,    3.74,  161.66,  262.38
2017-10-27 10:32:34,144 ->   B80K,  252010, 23702, 14885, 25340, 1024,  25,  30.0, 12,    4.15,   12.52,  134.22
2017-10-27 10:39:28,815 ->   B80K,  252010, 23784, 14843, 25295, 1024,  25,  30.0, 12,    4.31,   33.57,  160.69
2017-10-27 10:41:53,652 ->   B80K,  252010, 23699, 14906, 25282, 1024,  25,  30.0, 12,    3.92,   13.03,  115.23
2017-10-27 10:44:21,587 ->   B80K,  252010, 23649, 14964, 25385, 1024,  25,  30.0, 12,    3.94,   13.11,  111.19
