PFlock,10.0,20K_3S,29.883,13.175,43.058,22452,19,28,256,17:58:56.709
PFlock,20.0,20K_3S,16.284,14.946,31.23,47638,339,28,256,17:59:28.133
PFlock,30.0,20K_3S,14.815,12.895,27.71,72348,467,28,256,17:59:55.954
