2017-11-30 11:48:04,467 ->         B40K,  10.0,    14, 10,  41.39,   22452,     44904,          222,         71
2017-11-30 11:48:55,211 ->         B40K,  20.0,    14, 10,  43.12,   47638,     95276,         3048,        134
2017-11-30 11:49:51,322 ->         B40K,  30.0,    14, 10,  47.32,   72348,    144696,         7778,        147
2017-11-30 11:50:50,420 ->         B40K,  40.0,    14, 10,  51.06,   98806,    197612,        16512,        330
2017-11-30 11:51:51,557 ->         B40K,  50.0,    14, 10,  52.55,  125504,    251008,        26156,        363
2017-11-30 11:52:42,161 ->         B40K,  10.0,    14, 10,  41.94,   22452,     44904,          222,         71
2017-11-30 11:53:35,792 ->         B40K,  20.0,    14, 10,  45.73,   47638,     95276,         3048,        134
2017-11-30 11:54:32,812 ->         B40K,  30.0,    14, 10,  48.43,   72348,    144696,         7778,        147
2017-11-30 11:55:33,835 ->         B40K,  40.0,    14, 10,  53.24,   98806,    197612,        16512,        330
2017-11-30 11:56:34,320 ->         B40K,  50.0,    14, 10,  52.47,  125504,    251008,        26156,        363
2017-11-30 11:57:23,199 ->         B40K,  10.0,    14, 10,  40.96,   22452,     44904,          222,         71
2017-11-30 11:58:16,244 ->         B40K,  20.0,    14, 10,  45.12,   47638,     95276,         3048,        134
2017-11-30 11:59:12,315 ->         B40K,  30.0,    14, 10,  47.57,   72348,    144696,         7778,        147
2017-11-30 12:00:11,188 ->         B40K,  40.0,    14, 10,  50.87,   98806,    197612,        16512,        330
2017-11-30 12:01:12,944 ->         B40K,  50.0,    14, 10,  53.93,  125504,    251008,        26156,        363
2017-11-30 12:02:07,498 ->         B60K,  10.0,    21, 10,  40.15,   33678,     67356,          333,        132
2017-11-30 12:02:58,083 ->         B60K,  20.0,    21, 10,  42.51,   71457,    142914,         4572,        177
2017-11-30 12:03:51,861 ->         B60K,  30.0,    21, 10,  44.75,  108522,    217044,        11667,        236
2017-11-30 12:04:47,934 ->         B60K,  40.0,    21, 10,  48.33,  148209,    296418,        24768,        543
2017-11-30 12:05:46,812 ->         B60K,  50.0,    21, 10,  50.16,  188256,    376512,        39234,        639
2017-11-30 12:06:35,426 ->         B60K,  10.0,    21, 10,  39.87,   33678,     67356,          333,        132
2017-11-30 12:07:26,775 ->         B60K,  20.0,    21, 10,  43.32,   71457,    142914,         4572,        177
2017-11-30 12:08:21,644 ->         B60K,  30.0,    21, 10,  46.75,  108522,    217044,        11667,        236
2017-11-30 12:09:19,914 ->         B60K,  40.0,    21, 10,  49.54,  148209,    296418,        24768,        543
2017-11-30 12:10:19,922 ->         B60K,  50.0,    21, 10,  52.32,  188256,    376512,        39234,        639
2017-11-30 12:11:07,768 ->         B60K,  10.0,    21, 10,  40.07,   33678,     67356,          333,        132
2017-11-30 12:11:59,986 ->         B60K,  20.0,    21, 10,  44.29,   71457,    142914,         4572,        177
2017-11-30 12:12:54,081 ->         B60K,  30.0,    21, 10,  46.22,  108522,    217044,        11667,        236
2017-11-30 12:13:49,896 ->         B60K,  40.0,    21, 10,  47.05,  148209,    296418,        24768,        543
2017-11-30 12:14:47,989 ->         B60K,  50.0,    21, 10,  50.04,  188256,    376512,        39234,        639
2017-11-30 12:15:36,666 ->         B60K,  10.0,    21, 10,  40.70,   33678,     67356,          333,        132
2017-11-30 12:16:27,279 ->         B60K,  20.0,    21, 10,  42.71,   71457,    142914,         4572,        177
2017-11-30 12:17:20,022 ->         B60K,  30.0,    21, 10,  44.91,  108522,    217044,        11667,        236
2017-11-30 12:18:19,764 ->         B60K,  40.0,    21, 10,  50.98,  148209,    296418,        24768,        543
2017-11-30 12:19:20,732 ->         B60K,  50.0,    21, 10,  52.84,  188256,    376512,        39234,        639
2017-11-30 12:20:08,713 ->         B60K,  10.0,    21, 10,  40.16,   33678,     67356,          333,        132
2017-11-30 12:21:00,705 ->         B60K,  20.0,    21, 10,  44.02,   71457,    142914,         4572,        177
2017-11-30 12:21:53,669 ->         B60K,  30.0,    21, 10,  44.97,  108522,    217044,        11667,        236
2017-11-30 12:22:52,091 ->         B60K,  40.0,    21, 10,  50.61,  148209,    296418,        24768,        543
2017-11-30 12:23:52,431 ->         B60K,  50.0,    21, 10,  51.62,  188256,    376512,        39234,        639
2017-11-30 12:24:48,204 ->         B80K,  10.0,    28, 10,  41.72,   44904,     89808,          444,        185
2017-11-30 12:25:42,518 ->         B80K,  20.0,    28, 10,  46.18,   95276,    190552,         6096,        204
2017-11-30 12:26:39,170 ->         B80K,  30.0,    28, 10,  48.56,  144696,    289392,        15556,        376
2017-11-30 12:27:40,725 ->         B80K,  40.0,    28, 10,  53.32,  197612,    395224,        33024,        870
2017-11-30 12:28:46,510 ->         B80K,  50.0,    28, 10,  57.76,  251008,    502016,        52312,       1130
2017-11-30 12:29:35,876 ->         B80K,  10.0,    28, 10,  41.15,   44904,     89808,          444,        185
2017-11-30 12:30:30,466 ->         B80K,  20.0,    28, 10,  46.61,   95276,    190552,         6096,        204
2017-11-30 12:31:28,008 ->         B80K,  30.0,    28, 10,  48.56,  144696,    289392,        15556,        376
2017-11-30 12:32:27,754 ->         B80K,  40.0,    28, 10,  51.46,  197612,    395224,        33024,        870
2017-11-30 12:33:33,937 ->         B80K,  50.0,    28, 10,  58.28,  251008,    502016,        52312,       1130
2017-11-30 12:34:24,423 ->         B80K,  10.0,    28, 10,  42.40,   44904,     89808,          444,        185
2017-11-30 12:35:18,005 ->         B80K,  20.0,    28, 10,  45.61,   95276,    190552,         6096,        204
2017-11-30 12:36:12,055 ->         B80K,  30.0,    28, 10,  46.05,  144696,    289392,        15556,        376
2017-11-30 12:37:16,649 ->         B80K,  40.0,    28, 10,  56.47,  197612,    395224,        33024,        870
2017-11-30 12:38:25,056 ->         B80K,  50.0,    28, 10,  60.44,  251008,    502016,        52312,       1130
2017-11-30 12:39:15,553 ->         B80K,  10.0,    28, 10,  42.40,   44904,     89808,          444,        185
2017-11-30 12:40:07,486 ->         B80K,  20.0,    28, 10,  44.11,   95276,    190552,         6096,        204
2017-11-30 12:41:02,726 ->         B80K,  30.0,    28, 10,  47.36,  144696,    289392,        15556,        376
2017-11-30 12:42:03,546 ->         B80K,  40.0,    28, 10,  52.74,  197612,    395224,        33024,        870
2017-11-30 12:43:05,095 ->         B80K,  50.0,    28, 10,  53.44,  251008,    502016,        52312,       1130
2017-11-30 12:43:56,645 ->         B80K,  10.0,    28, 10,  42.65,   44904,     89808,          444,        185
2017-11-30 12:44:52,033 ->         B80K,  20.0,    28, 10,  47.41,   95276,    190552,         6096,        204
2017-11-30 12:45:48,145 ->         B80K,  30.0,    28, 10,  47.72,  144696,    289392,        15556,        376
2017-11-30 12:46:50,678 ->         B80K,  40.0,    28, 10,  54.78,  197612,    395224,        33024,        870
2017-11-30 12:47:50,607 ->         B80K,  50.0,    28, 10,  51.95,  251008,    502016,        52312,       1130
