PFlock,10.0,50K,48302,81.704,8.88,5,11:42:54.221
PFlock,20.0,50K,114320,18.253,9.753,5,11:43:22.293
PFlock,30.0,50K,177689,19.867,11.617,5,11:43:53.831
PFlock,40.0,50K,243587,21.935,13.564,5,11:44:29.372
PFlock,50.0,50K,306855,23.632,15.336,5,11:45:08.380
PFlock,60.0,50K,369868,25.522,17.154,5,11:45:51.090
PFlock,70.0,50K,436962,27.004,18.55,5,11:46:36.681
PFlock,80.0,50K,508482,28.94,19.962,5,11:47:25.616
PFlock,90.0,50K,586632,31.166,23.364,5,11:48:20.177
PFlock,100.0,50K,673410,32.64,24.778,5,11:49:17.625
PFlock,10.0,100K,77924,20.947,9.508,5,11:49:48.119
PFlock,20.0,100K,222035,26.391,14.185,5,11:50:28.723
PFlock,30.0,100K,389003,31.003,19.522,5,11:51:19.278
PFlock,40.0,100K,580094,35.117,23.316,5,11:52:17.743
PFlock,50.0,100K,786519,38.176,28.213,5,11:53:24.161
PFlock,60.0,100K,1009788,42.743,33.262,5,11:54:40.197
PFlock,70.0,100K,1249565,46.31,38.77,5,11:56:05.305
PFlock,80.0,100K,1508566,51.161,45.852,5,11:57:42.349
PFlock,90.0,100K,1791555,55.41,53.499,5,11:59:31.286
PFlock,100.0,100K,2103761,60.749,63.633,5,12:01:35.696
PFlock,10.0,150K,117196,28.347,12.357,5,12:02:16.428
PFlock,20.0,150K,370676,35.409,20.836,5,12:03:12.699
PFlock,30.0,150K,703966,41.105,27.663,5,12:04:21.495
PFlock,40.0,150K,1106639,48.024,37.711,5,12:05:47.256
PFlock,50.0,150K,1554076,56.243,47.917,5,12:07:31.442
PFlock,60.0,150K,2045849,62.678,59.021,5,12:09:33.168
PFlock,70.0,150K,2582209,72.321,74.835,5,12:12:00.438
PFlock,80.0,150K,3165284,78.745,88.818,5,12:14:48.032
PFlock,90.0,150K,3799948,90.027,108.371,5,12:18:06.457
PFlock,100.0,150K,4498683,100.783,132.926,5,12:22:00.191
