PFlock,50.0,80K,178.051,100.749,278.8,575930,663,5,1024,09:55:39.294
PFlock,60.0,80K,170.889,110.44,281.329,700950,935,5,1024,10:00:20.789
PFlock,70.0,80K,182.523,122.787,305.31,833016,1097,5,1024,10:05:26.196
PFlock,80.0,80K,195.302,134.849,330.151,974432,1289,5,1024,10:10:56.436
PFlock,90.0,80K,207.619,149.694,357.313,1130136,1567,5,1024,10:16:53.839
PFlock,100.0,80K,219.612,165.572,385.184,1302882,1853,5,1024,10:23:19.112
