PFlock,10.0,160K,90.968,0.005,90.973,229234,7206,15,12:44:05.390
PFlock,15.0,160K,73.536,0.002,73.538,376134,14345,15,12:45:33.871
PFlock,20.0,160K,76.852,0.002,76.854,531344,20261,15,12:47:07.087
PFlock,25.0,160K,80.584,0.002,80.586,697742,24587,15,12:48:45.376
PFlock,30.0,160K,84.487,0.006,84.493,879724,27963,15,12:50:29.484
PFlock,35.0,160K,89.747,0.002,89.749,1074254,30334,15,12:52:21.149
PFlock,40.0,160K,92.942,0.001,92.943,1281430,31852,15,12:54:18.583
PFlock,45.0,160K,96.045,0.003,96.048,1496756,32728,15,12:56:20.005
PFlock,50.0,160K,103.139,0.002,103.141,1720770,33431,15,12:58:30.259
