PFlock,10.0,150K,117196,34.723,9.703,15,15:54:52.731
PFlock,20.0,150K,370676,26.3,8.567,15,15:55:27.655
PFlock,30.0,150K,703966,25.408,10.959,15,15:56:04.053
PFlock,40.0,150K,1106639,30.942,14.845,15,15:56:49.864
PFlock,50.0,150K,1554076,32.178,17.29,15,15:57:39.368
PFlock,60.0,150K,2045849,36.172,21.175,15,15:58:36.744
PFlock,70.0,150K,2582209,40.243,24.574,15,15:59:41.583
PFlock,80.0,150K,3165284,46.826,31.179,15,16:00:59.626
PFlock,90.0,150K,3799948,52.041,35.126,15,16:02:26.818
PFlock,100.0,150K,4498683,58.751,43.062,15,16:04:08.654
