PFlock,10.0,160K,117196,83.046,43.61,1,12:17:37.582
PFlock,20.0,160K,370689,102.205,65.448,1,12:20:25.294
PFlock,30.0,160K,703992,117.507,93.613,1,12:23:56.440
PFlock,40.0,160K,1106670,135.33,127.97,1,12:28:19.764
PFlock,50.0,160K,1554128,152.438,165.46,1,12:33:37.686
PFlock,60.0,160K,2045910,191.446,213.211,1,12:40:22.364
PFlock,70.0,160K,2582295,211.888,262.317,1,12:48:16.603
PFlock,80.0,160K,3165396,233.618,309.624,1,12:57:19.864
PFlock,90.0,160K,3800068,263.601,365.462,1,13:07:48.950
PFlock,100.0,160K,4498819,288.328,440.695,1,13:19:57.998
