PFlock,10.0,160K,117196,42.478,14.878,4,15:13:43.441
PFlock,20.0,160K,370689,38.281,20.875,4,15:14:42.667
PFlock,30.0,160K,703992,43.55,29.317,4,15:15:55.580
PFlock,40.0,160K,1106670,50.546,38.473,4,15:17:24.637
PFlock,50.0,160K,1554128,56.671,48.083,4,15:19:09.429
PFlock,60.0,160K,2045910,64.222,61.975,4,15:21:15.666
PFlock,70.0,160K,2582295,73.445,75.009,4,15:23:44.154
PFlock,80.0,160K,3165396,82.798,92.143,4,15:26:39.127
PFlock,90.0,160K,3800068,92.079,110.189,4,15:30:01.428
PFlock,100.0,160K,4498819,103.724,132.296,4,15:33:57.474
