PFlock,10.0,160K,117196,19.342,5.626,15,00:51:14.378
PFlock,20.0,160K,370689,23.552,8.2,15,00:51:46.143
PFlock,30.0,160K,703992,24.167,11.275,15,00:52:21.603
PFlock,40.0,160K,1106670,30.349,14.253,15,00:53:06.222
PFlock,50.0,160K,1554128,33.969,17.836,15,00:53:58.054
PFlock,60.0,160K,2045910,35.85,21.27,15,00:54:55.197
PFlock,70.0,160K,2582295,42.624,25.784,15,00:56:03.631
PFlock,80.0,160K,3165396,44.349,30.518,15,00:57:18.518
PFlock,90.0,160K,3800068,49.874,38.626,15,00:58:47.041
PFlock,100.0,160K,4498819,57.094,43.659,15,01:00:27.825
