PFlock,10.0,160K,117196,37.846,13.601,5,08:21:16.477
PFlock,20.0,160K,370689,35.728,19.083,5,08:22:11.380
PFlock,30.0,160K,703992,41.063,26.254,5,08:23:18.750
PFlock,40.0,160K,1106670,47.304,35.842,5,08:24:41.938
PFlock,50.0,160K,1554128,53.28,44.622,5,08:26:19.874
PFlock,60.0,160K,2045910,61.644,57.192,5,08:28:18.744
PFlock,70.0,160K,2582295,68.909,69.673,5,08:30:37.361
PFlock,80.0,160K,3165396,79.614,84.717,5,08:33:21.731
PFlock,90.0,160K,3800068,87.52,101.38,5,08:36:30.669
PFlock,100.0,160K,4498819,101.3,121.088,5,08:40:13.087
