PFlock,50.0,80K,102.721,42.636,145.357,575930,663,28,1024,21:29:02.864
PFlock,60.0,80K,54.838,24.476,79.314,700950,935,28,1024,21:30:22.345
PFlock,70.0,80K,47.751,26.227,73.978,833016,1097,28,1024,21:31:36.421
PFlock,80.0,80K,48.732,30.619,79.351,974432,1289,28,1024,21:32:55.864
PFlock,90.0,80K,53.182,32.303,85.485,1130136,1567,28,1024,21:34:21.445
PFlock,100.0,80K,54.411,37.114,91.525,1302882,1853,28,1024,21:35:53.064
