64, 32, 10000000000, 256, 455052511,   2.363700
64, 64, 10000000000, 256, 455052511,   2.353868
64, 128, 10000000000, 256, 455052511,   2.349717
64, 256, 10000000000, 256, 455052511,   2.347044
64, 512, 10000000000, 256, 455052511,   2.351346
64, 1024, 10000000000, 256, 455052511,   2.405339
128, 32, 10000000000, 256, 455052511,   0.806342
128, 64, 10000000000, 256, 455052511,   0.787316
128, 128, 10000000000, 256, 455052511,   0.763909
128, 256, 10000000000, 256, 455052511,   0.767826
128, 512, 10000000000, 256, 455052511,   0.775644
128, 1024, 10000000000, 256, 455052511,   0.777801
256, 32, 10000000000, 256, 455052511,   0.428079
256, 64, 10000000000, 256, 455052511,   0.427154
256, 128, 10000000000, 256, 455052511,   0.426499
256, 256, 10000000000, 256, 455052511,   0.431489
256, 512, 10000000000, 256, 455052511,   0.432222
256, 1024, 10000000000, 256, 455052511,   0.437853
512, 32, 10000000000, 256, 455052511,   0.383406
512, 64, 10000000000, 256, 455052511,   0.382939
512, 128, 10000000000, 256, 455052511,   0.380720
512, 256, 10000000000, 256, 455052511,   0.380673
512, 512, 10000000000, 256, 455052511,   0.378232
512, 1024, 10000000000, 256, 455052511,   0.380963
1024, 32, 10000000000, 256, 455052511,   0.387083
1024, 64, 10000000000, 256, 455052511,   0.388066
1024, 128, 10000000000, 256, 455052511,   0.380062
1024, 256, 10000000000, 256, 455052511,   0.387365
1024, 512, 10000000000, 256, 455052511,   0.388547
1024, 1024, 10000000000, 256, 455052511,   0.386744
2048, 32, 10000000000, 256, 455052511,   2.282804
2048, 64, 10000000000, 256, 455052511,   2.276789
2048, 128, 10000000000, 256, 455052511,   2.279236
2048, 256, 10000000000, 256, 455052511,   2.270086
2048, 512, 10000000000, 256, 455052511,   2.280454
2048, 1024, 10000000000, 256, 455052511,   2.281282
64, 32, 10000000000, 256, 455052511,   2.362680
64, 64, 10000000000, 256, 455052511,   2.364327
64, 128, 10000000000, 256, 455052511,   2.350770
64, 256, 10000000000, 256, 455052511,   2.350890
64, 512, 10000000000, 256, 455052511,   2.351243
64, 1024, 10000000000, 256, 455052511,   2.351813
128, 32, 10000000000, 256, 455052511,   0.783125
128, 64, 10000000000, 256, 455052511,   0.791905
128, 128, 10000000000, 256, 455052511,   0.805583
128, 256, 10000000000, 256, 455052511,   0.738133
128, 512, 10000000000, 256, 455052511,   0.784403
128, 1024, 10000000000, 256, 455052511,   0.740910
256, 32, 10000000000, 256, 455052511,   0.426694
256, 64, 10000000000, 256, 455052511,   0.425363
256, 128, 10000000000, 256, 455052511,   0.428276
256, 256, 10000000000, 256, 455052511,   0.433504
256, 512, 10000000000, 256, 455052511,   0.431004
256, 1024, 10000000000, 256, 455052511,   0.430830
512, 32, 10000000000, 256, 455052511,   0.395859
512, 64, 10000000000, 256, 455052511,   0.380429
512, 128, 10000000000, 256, 455052511,   0.382412
512, 256, 10000000000, 256, 455052511,   0.380217
512, 512, 10000000000, 256, 455052511,   0.380178
512, 1024, 10000000000, 256, 455052511,   0.382714
1024, 32, 10000000000, 256, 455052511,   0.388182
1024, 64, 10000000000, 256, 455052511,   0.385512
1024, 128, 10000000000, 256, 455052511,   0.387380
1024, 256, 10000000000, 256, 455052511,   0.390243
1024, 512, 10000000000, 256, 455052511,   0.384653
1024, 1024, 10000000000, 256, 455052511,   0.389629
2048, 32, 10000000000, 256, 455052511,   2.278661
2048, 64, 10000000000, 256, 455052511,   2.282753
2048, 128, 10000000000, 256, 455052511,   2.283297
2048, 256, 10000000000, 256, 455052511,   2.280100
2048, 512, 10000000000, 256, 455052511,   2.276205
2048, 1024, 10000000000, 256, 455052511,   2.284333
64, 32, 10000000000, 256, 455052511,   2.362553
64, 64, 10000000000, 256, 455052511,   2.352052
64, 128, 10000000000, 256, 455052511,   2.350345
64, 256, 10000000000, 256, 455052511,   2.348950
64, 512, 10000000000, 256, 455052511,   2.347375
64, 1024, 10000000000, 256, 455052511,   2.350142
128, 32, 10000000000, 256, 455052511,   0.750280
128, 64, 10000000000, 256, 455052511,   0.772371
128, 128, 10000000000, 256, 455052511,   0.767756
128, 256, 10000000000, 256, 455052511,   0.741115
128, 512, 10000000000, 256, 455052511,   0.761722
128, 1024, 10000000000, 256, 455052511,   0.742106
256, 32, 10000000000, 256, 455052511,   0.430364
256, 64, 10000000000, 256, 455052511,   0.428974
