S0, 10000000000, 4, 455052511,  92.532510
S1, 10000000000, 4, 455052511,  44.878369
S2, 10000000000, 4, 455052511,  44.719813
S3, 10000000000, 4, 455052511,  18.948685
S0, 10000000000, 6, 455052511,  63.405575
S1, 10000000000, 6, 455052511,  31.042162
S2, 10000000000, 6, 455052511,  30.219236
S3, 10000000000, 6, 455052511,  12.626496
S0, 10000000000, 8, 455052511,  47.363759
S1, 10000000000, 8, 455052511,  23.283563
S2, 10000000000, 8, 455052511,  22.418685
S3, 10000000000, 8, 455052511,   9.433616
