S0, 10000000000, 4, 455052511,  92.338856
S1, 10000000000, 4, 455052511,  44.895813
S2, 10000000000, 4, 455052511,  44.699363
S3, 10000000000, 4, 455052511,  19.186708
S0, 10000000000, 6, 455052511,  62.736202
S1, 10000000000, 6, 455052511,  31.028224
S2, 10000000000, 6, 455052511,  30.690343
S3, 10000000000, 6, 455052511,  12.742054
S0, 10000000000, 8, 455052511,  47.227290
S1, 10000000000, 8, 455052511,  23.298951
S2, 10000000000, 8, 455052511,  22.410035
S3, 10000000000, 8, 455052511,   9.377281
