default,100.158195,82.632561,88.726639,80.63588,72.429688,81.547653,87.54528
gcc-4.7.2,88.157913,58.835606,42.157864,39.766022,38.059181,38.506725,60.863377
gcc-4.7.2 -O1,40.623005,23.955389,11.975810,10.501892,9.075578,9.621829,24.946375
gcc-4.7.2 -O2,34.478821,21.298481,12.291775,9.282025,7.850998,9.077204,29.616846
gcc-4.7.2 -O3,33.580849,21.350029,12.264491,9.157104,7.812318,9.058379,29.489435
