PFlock,10.0,80K,33.148,31.192,64.340,107922,874,28,1024,12:32:41.989
PFlock,20.0,80K,25.812,34.769,60.581,221368,1884,28,1024,12:33:42.726
PFlock,30.0,80K,27.729,39.208,66.937,331400,2663,28,1024,12:34:49.736
PFlock,40.0,80K,31.089,50.966,82.055,447208,4171,28,1024,12:36:11.857
PFlock,50.0,80K,32.421,49.234,81.655,564434,4969,28,1024,12:37:33.575
