PFlock,5.0,10K,12,25.131,18,152.0,0.118,0.882,17:33:09.637
PFlock,10.0,10K,12,8.643,18,1193.0,0.472,0.528,17:33:18.355
PFlock,15.0,10K,12,8.488,18,3442.0,0.527,0.473,17:33:26.875
PFlock,20.0,10K,12,8.821,18,6600.0,0.559,0.441,17:33:35.728
PFlock,25.0,10K,12,8.868,18,10701.0,0.592,0.408,17:33:44.639
PFlock,30.0,10K,12,19.85,18,15274.0,0.601,0.399,17:34:04.520
PFlock,35.0,10K,12,11.912,18,20231.0,0.61,0.39,17:34:16.464
PFlock,40.0,10K,12,8.52,18,25452.0,0.615,0.385,17:34:25.013
PFlock,45.0,10K,12,9.024,18,30875.0,0.585,0.415,17:34:34.065
PFlock,5.0,20K,12,7.247,18,686.0,0.617,0.383,17:34:41.340
PFlock,10.0,20K,12,8.035,18,5508.0,0.68,0.32,17:34:49.398
PFlock,15.0,20K,12,9.18,18,14568.0,0.676,0.324,17:34:58.607
PFlock,20.0,20K,12,9.485,18,26673.0,0.678,0.322,17:35:08.118
PFlock,25.0,20K,12,10.101,18,41724.0,0.67,0.33,17:35:18.252
PFlock,30.0,20K,12,10.634,18,58260.0,0.672,0.328,17:35:28.912
PFlock,35.0,20K,12,12.729,18,75870.0,0.667,0.333,17:35:41.669
PFlock,40.0,20K,12,14.563,18,94798.0,0.676,0.324,17:35:56.262
PFlock,45.0,20K,12,14.225,18,113942.0,0.664,0.336,17:36:10.514
PFlock,5.0,30K,12,11.47,18,2191.0,0.723,0.277,17:36:22.010
PFlock,10.0,30K,12,9.429,18,14851.0,0.731,0.269,17:36:31.461
PFlock,15.0,30K,12,12.176,18,37964.0,0.703,0.297,17:36:43.659
PFlock,20.0,30K,12,16.707,18,68675.0,0.695,0.305,17:37:00.393
PFlock,25.0,30K,12,14.502,18,105445.0,0.693,0.307,17:37:14.919
PFlock,30.0,30K,12,16.564,18,145110.0,0.688,0.312,17:37:31.506
PFlock,35.0,30K,12,20.677,18,187716.0,0.681,0.319,17:37:52.333
PFlock,40.0,30K,12,19.556,18,232470.0,0.683,0.317,17:38:11.913
PFlock,45.0,30K,12,24.428,18,277737.0,0.679,0.321,17:38:36.366
PFlock,5.0,40K,12,10.651,18,4774.0,0.741,0.259,17:38:47.043
PFlock,10.0,40K,12,12.725,18,29265.0,0.729,0.271,17:38:59.792
PFlock,15.0,40K,12,16.006,18,72160.0,0.714,0.286,17:39:15.822
PFlock,20.0,40K,12,17.404,18,128472.0,0.701,0.299,17:39:33.249
PFlock,25.0,40K,12,20.397,18,194986.0,0.696,0.304,17:39:53.668
PFlock,30.0,40K,12,23.099,18,267120.0,0.698,0.302,17:40:16.791
PFlock,35.0,40K,12,25.645,18,343612.0,0.688,0.312,17:40:42.459
PFlock,40.0,40K,12,27.969,18,423162.0,0.682,0.318,17:41:10.452
PFlock,45.0,40K,12,30.086,18,503907.0,0.68,0.32,17:41:40.568
PFlock,5.0,50K,12,12.938,18,8024.0,0.814,0.186,17:41:53.530
PFlock,10.0,50K,12,14.534,18,47442.0,0.751,0.249,17:42:08.083
PFlock,15.0,50K,12,16.917,18,115526.0,0.731,0.269,17:42:25.025
PFlock,20.0,50K,12,24.157,18,203495.0,0.71,0.29,17:42:49.206
PFlock,25.0,50K,12,25.242,18,305922.0,0.7,0.3,17:43:14.472
PFlock,30.0,50K,12,27.366,18,417496.0,0.694,0.306,17:43:41.861
PFlock,35.0,50K,12,38.064,18,535199.0,0.688,0.312,17:44:19.948
PFlock,40.0,50K,12,41.476,18,657407.0,0.691,0.309,17:45:01.447
PFlock,45.0,50K,12,39.899,18,781414.0,0.682,0.318,17:45:41.370
PFlock,5.0,60K,12,12.792,18,12002.0,0.839,0.161,17:45:54.187
PFlock,10.0,60K,12,15.155,18,69062.0,0.794,0.206,17:46:09.356
PFlock,15.0,60K,12,21.271,18,166458.0,0.768,0.232,17:46:30.651
PFlock,20.0,60K,12,25.89,18,291379.0,0.741,0.259,17:46:56.565
PFlock,25.0,60K,12,27.211,18,436586.0,0.719,0.281,17:47:23.800
PFlock,30.0,60K,12,37.829,18,594363.0,0.71,0.29,17:48:01.653
PFlock,35.0,60K,12,40.83,18,760183.0,0.697,0.303,17:48:42.507
PFlock,40.0,60K,12,50.61,18,932875.0,0.687,0.313,17:49:33.141
PFlock,45.0,60K,12,53.628,18,1109001.0,0.687,0.313,17:50:26.794
PFlock,5.0,70K,12,15.97,18,17176.0,0.859,0.141,17:50:42.789
PFlock,10.0,70K,12,19.521,18,96248.0,0.821,0.179,17:51:02.332
PFlock,15.0,70K,12,23.155,18,230131.0,0.787,0.213,17:51:25.511
PFlock,20.0,70K,12,29.13,18,400442.0,0.758,0.242,17:51:54.664
PFlock,25.0,70K,12,35.41,18,597008.0,0.736,0.264,17:52:30.099
PFlock,30.0,70K,12,48.462,18,811694.0,0.723,0.277,17:53:18.586
PFlock,35.0,70K,12,57.481,18,1037715.0,0.709,0.291,17:54:16.091
PFlock,40.0,70K,12,61.182,18,1272014.0,0.694,0.306,17:55:17.298
PFlock,45.0,70K,12,72.302,18,1511565.0,0.685,0.315,17:56:29.624
PFlock,5.0,80K,12,17.715,18,23012.0,0.854,0.146,17:56:47.365
PFlock,10.0,80K,12,22.471,18,126851.0,0.811,0.189,17:57:09.856
PFlock,15.0,80K,12,28.335,18,300562.0,0.779,0.221,17:57:38.214
PFlock,20.0,80K,12,33.246,18,520748.0,0.749,0.251,17:58:11.484
PFlock,25.0,80K,12,49.743,18,774545.0,0.728,0.272,17:59:01.250
PFlock,30.0,80K,12,46.9,18,1051131.0,0.717,0.283,17:59:48.175
PFlock,35.0,80K,12,63.81,18,1344013.0,0.711,0.289,18:00:52.009
PFlock,40.0,80K,12,69.555,18,1647462.0,0.702,0.298,18:02:01.588
PFlock,45.0,80K,12,89.677,18,1957834.0,0.701,0.299,18:03:31.290
PFlock,5.0,90K,12,18.774,18,30995.0,0.833,0.167,18:03:50.097
PFlock,10.0,90K,12,23.043,18,166035.0,0.792,0.208,18:04:13.165
PFlock,15.0,90K,12,38.184,18,388400.0,0.769,0.231,18:04:51.372
PFlock,20.0,90K,12,40.688,18,669308.0,0.74,0.26,18:05:32.085
PFlock,25.0,90K,12,48.456,18,991292.0,0.724,0.276,18:06:20.565
PFlock,30.0,90K,12,61.579,18,1341637.0,0.713,0.287,18:07:22.169
PFlock,35.0,90K,12,71.845,18,1711642.0,0.705,0.295,18:08:34.038
PFlock,40.0,90K,12,88.093,18,2095387.0,0.699,0.301,18:10:02.193
PFlock,45.0,90K,12,105.377,18,2489055.0,0.698,0.302,18:11:47.595
PFlock,5.0,100K,12,21.649,18,39721.0,0.838,0.162,18:12:09.268
PFlock,10.0,100K,12,24.917,18,208645.0,0.792,0.208,18:12:34.209
PFlock,15.0,100K,12,31.926,18,485024.0,0.771,0.229,18:13:06.159
PFlock,20.0,100K,12,45.779,18,832661.0,0.743,0.257,18:13:51.965
PFlock,25.0,100K,12,54.776,18,1229793.0,0.724,0.276,18:14:46.767
PFlock,30.0,100K,12,65.977,18,1662884.0,0.712,0.288,18:15:52.768
PFlock,35.0,100K,12,93.189,18,2121751.0,0.702,0.298,18:17:25.982
PFlock,40.0,100K,12,107.735,18,2596718.0,0.697,0.303,18:19:13.742
PFlock,45.0,100K,12,136.008,18,3084283.0,0.699,0.301,18:21:29.774
