BFE,2.0,10K,1,0.9
BFE,4.0,10K,22,0.94
BFE,6.0,10K,53,1.023
BFE,8.0,10K,134,1.142
BFE,10.0,10K,234,1.4
BFE,2.0,20K,8,1.72
BFE,4.0,20K,87,1.915
BFE,6.0,20K,262,2.201
BFE,8.0,20K,568,3.022
BFE,10.0,20K,930,5.634
BFE,2.0,30K,32,2.727
BFE,4.0,30K,257,3.053
BFE,6.0,30K,735,4.383
BFE,8.0,30K,1402,8.638
BFE,10.0,30K,2185,29.956
BFE,2.0,40K,83,3.34
BFE,4.0,40K,502,4.341
BFE,6.0,40K,1371,8.537
BFE,8.0,40K,2502,42.608
BFE,10.0,40K,3845,182.116
BFE,2.0,50K,136,4.543
BFE,4.0,50K,874,6.248
BFE,6.0,50K,2199,17.421
BFE,8.0,50K,4074,112.537
BFE,10.0,50K,6206,714.047
BFE,2.0,60K,185,5.6
BFE,4.0,60K,1296,8.153
BFE,6.0,60K,3241,29.225
BFE,8.0,60K,5811,180.943
BFE,10.0,60K,8766,1254.071
BFE,2.0,70K,280,6.571
BFE,4.0,70K,1778,10.686
BFE,6.0,70K,4478,48.775
BFE,8.0,70K,7928,473.515
