PBFE,1.0,8M,72551374,116.513
PBFE,2.0,8M,144053304,116.863
PBFE,3.0,8M,214894570,136.184
PBFE,4.0,8M,375341132,175.161
PBFE,5.0,8M,504743946,187.629
PBFE,1.0,10M,113386218,96.75
PBFE,2.0,10M,225121794,114.329
PBFE,3.0,10M,335826400,130.962
PBFE,4.0,10M,586623300,172.404
PBFE,5.0,10M,788886082,236.356
PBFE,1.0,12M,163333498,121.271
PBFE,2.0,12M,324281116,148.515
PBFE,3.0,12M,483744068,160.909
PBFE,4.0,12M,844953516,244.365
PBFE,5.0,12M,1136279524,401.335
PBFE,1.0,14M,222287480,202.315
PBFE,2.0,14M,441373662,140.06
PBFE,3.0,14M,658420116,210.791
PBFE,4.0,14M,1150107378,358.324
PBFE,5.0,14M,1546682038,331.659
PBFE,1.0,16M,290546758,135.966
PBFE,2.0,16M,576859090,199.443
PBFE,3.0,16M,860471880,1208.614
PBFE,4.0,16M,1502905828,641.077
PBFE,5.0,16M,2021139056,833.372
