PBFE,1.0,8M,72551374,472.366
PBFE,2.0,8M,144053304,514.468
PBFE,3.0,8M,214894570,534.692
PBFE,4.0,8M,375341132,643.375
PBFE,5.0,8M,504743946,667.663
PBFE,1.0,10M,113386218,608.288
PBFE,2.0,10M,225121794,675.591
PBFE,3.0,10M,335826400,710.132
PBFE,4.0,10M,586623300,837.253
PBFE,5.0,10M,788886082,992.386
PBFE,1.0,12M,163333498,752.519
PBFE,2.0,12M,324281116,855.121
PBFE,3.0,12M,483744068,953.94
PBFE,4.0,12M,844953516,1141.552
PBFE,5.0,12M,1136279524,1271.97
PBFE,1.0,14M,222287480,1002.113
PBFE,2.0,14M,441373662,1020.148
PBFE,3.0,14M,658420116,1329.652
PBFE,4.0,14M,1150107378,1366.953
PBFE,5.0,14M,1546682038,1649.463
PBFE,1.0,16M,290546758,1073.415
PBFE,2.0,16M,576859090,1214.992
PBFE,3.0,16M,860471880,1409.507
PBFE,4.0,16M,1502905828,1814.915
PBFE,5.0,16M,2021139056,2142.824
