PFlock,10.0,20K,16,28.424,5508.0,0.546,0.454,21:36:24.041
PFlock,15.0,20K,16,12.586,14568.0,0.563,0.437,21:36:36.814
PFlock,20.0,20K,16,12.368,26673.0,0.54,0.46,21:36:49.207
PFlock,25.0,20K,16,13.437,41724.0,0.533,0.467,21:37:02.668
PFlock,30.0,20K,16,15.334,58260.0,0.525,0.475,21:37:18.020
PFlock,35.0,20K,16,15.834,75870.0,0.51,0.49,21:37:33.874
PFlock,40.0,20K,16,18.622,94798.0,0.505,0.495,21:37:52.510
PFlock,45.0,20K,16,20.237,113942.0,0.502,0.498,21:38:12.766
PFlock,50.0,20K,16,21.312,133951.0,0.49,0.51,21:38:34.093
PFlock,10.0,30K,16,13.869,14851.0,0.631,0.369,21:38:47.989
PFlock,15.0,30K,16,14.011,37964.0,0.634,0.366,21:39:02.014
PFlock,20.0,30K,16,16.773,68675.0,0.606,0.394,21:39:18.806
PFlock,25.0,30K,16,20.174,105445.0,0.581,0.419,21:39:39.002
PFlock,30.0,30K,16,21.693,145110.0,0.566,0.434,21:40:00.712
PFlock,35.0,30K,16,24.915,187716.0,0.565,0.435,21:40:25.647
PFlock,40.0,30K,16,28.297,232470.0,0.559,0.441,21:40:53.971
PFlock,45.0,30K,16,30.102,277737.0,0.573,0.427,21:41:24.088
PFlock,50.0,30K,16,34.241,323893.0,0.558,0.442,21:41:58.348
PFlock,10.0,40K,16,15.999,29265.0,0.663,0.337,21:42:14.362
PFlock,15.0,40K,16,17.789,72160.0,0.649,0.351,21:42:32.163
PFlock,20.0,40K,16,24.332,128472.0,0.616,0.384,21:42:56.508
PFlock,25.0,40K,16,25.929,194986.0,0.596,0.404,21:43:22.459
PFlock,30.0,40K,16,31.146,267120.0,0.585,0.415,21:43:53.620
PFlock,35.0,40K,16,34.096,343612.0,0.579,0.421,21:44:27.735
PFlock,40.0,40K,16,39.988,423162.0,0.568,0.432,21:45:07.737
PFlock,45.0,40K,16,44.499,503907.0,0.577,0.423,21:45:52.261
PFlock,50.0,40K,16,49.797,586147.0,0.579,0.421,21:46:42.072
PFlock,10.0,50K,16,18.549,47442.0,0.673,0.327,21:47:00.646
PFlock,15.0,50K,16,28.393,115526.0,0.649,0.351,21:47:29.051
PFlock,20.0,50K,16,26.451,203495.0,0.629,0.371,21:47:55.514
PFlock,25.0,50K,16,36.764,305922.0,0.609,0.391,21:48:32.295
PFlock,30.0,50K,16,38.863,417496.0,0.589,0.411,21:49:11.172
PFlock,35.0,50K,16,46.795,535199.0,0.579,0.421,21:49:57.989
PFlock,40.0,50K,16,54.973,657407.0,0.565,0.435,21:50:52.982
PFlock,45.0,50K,16,61.206,781414.0,0.547,0.453,21:51:54.211
PFlock,50.0,50K,16,67.221,907142.0,0.559,0.441,21:53:01.460
