PFlock,30.0,60K,36,69.222,594363.0,0.494,0.506,16:52:24.855
PFlock,35.0,60K,36,58.651,760183.0,0.476,0.524,16:53:23.608
PFlock,40.0,60K,36,65.23,932875.0,0.46,0.54,16:54:28.867
PFlock,45.0,60K,36,77.444,1109001.0,0.445,0.555,16:55:46.349
PFlock,50.0,60K,36,83.63,1287283.0,0.425,0.575,16:57:10.008
PFlock,30.0,70K,36,59.24,811694.0,0.507,0.493,16:58:09.272
PFlock,35.0,70K,36,72.223,1037715.0,0.487,0.513,16:59:21.519
PFlock,40.0,70K,36,86.499,1272014.0,0.466,0.534,17:00:48.044
PFlock,45.0,70K,36,100.396,1511565.0,0.446,0.554,17:02:28.464
PFlock,50.0,70K,36,111.417,1754096.0,0.43,0.57,17:04:19.904
PFlock,30.0,80K,36,71.902,1051131.0,0.506,0.494,17:05:31.833
PFlock,35.0,80K,36,88.698,1344013.0,0.491,0.509,17:07:00.552
PFlock,40.0,80K,36,103.154,1647462.0,0.477,0.523,17:08:43.725
PFlock,45.0,80K,36,127.513,1957834.0,0.462,0.538,17:10:51.261
PFlock,50.0,80K,36,143.175,2272705.0,0.442,0.558,17:13:14.457
PFlock,30.0,90K,36,90.194,1341637.0,0.505,0.495,17:14:44.693
PFlock,35.0,90K,36,107.624,1711642.0,0.492,0.508,17:16:32.340
PFlock,40.0,90K,36,130.485,2095387.0,0.478,0.522,17:18:42.857
PFlock,45.0,90K,36,156.999,2489055.0,0.464,0.536,17:21:19.878
PFlock,50.0,90K,36,197.813,2886884.0,0.442,0.558,17:24:37.759
PFlock,30.0,100K,36,107.9,1662884.0,0.515,0.485,17:26:25.868
PFlock,35.0,100K,36,140.595,2121751.0,0.503,0.497,17:28:46.588
PFlock,40.0,100K,36,177.193,2596718.0,0.484,0.516,17:31:43.904
PFlock,45.0,100K,36,316.01,3084283.0,0.463,0.537,17:37:00.055
PFlock,50.0,100K,36,398.375,3577158.0,0.444,0.556,17:43:38.631
