PFlock,10.0,160K,117196,48.547,17.491,3,14:47:30.014
PFlock,20.0,160K,370689,45.797,25.733,3,14:48:41.617
PFlock,30.0,160K,703992,53.996,37.015,3,14:50:12.678
PFlock,40.0,160K,1106670,61.102,49.384,3,14:52:03.207
PFlock,50.0,160K,1554128,69.693,63.139,3,14:54:16.081
PFlock,60.0,160K,2045910,78.823,78.042,3,14:56:52.981
PFlock,70.0,160K,2582295,90.632,95.822,3,14:59:59.469
PFlock,80.0,160K,3165396,100.244,116.313,3,15:03:36.063
PFlock,90.0,160K,3800068,110.76,138.776,3,15:07:45.630
PFlock,100.0,160K,4498819,128.375,167.466,3,15:12:41.501
