PFlock,10.0,160K,117196,40.748,12.705,7,18:16:34.238
PFlock,20.0,160K,370689,33.221,17.867,7,18:17:25.398
PFlock,30.0,160K,703992,38.811,25.145,7,18:18:29.407
PFlock,40.0,160K,1106670,44.866,32.733,7,18:19:47.050
PFlock,50.0,160K,1554128,50.823,41.981,7,18:21:19.895
PFlock,60.0,160K,2045910,59.113,52.982,7,18:23:12.036
PFlock,70.0,160K,2582295,66.632,65.804,7,18:25:24.511
PFlock,80.0,160K,3165396,75.386,78.427,7,18:27:58.359
PFlock,90.0,160K,3800068,85.173,97.712,7,18:31:01.275
PFlock,100.0,160K,4498819,95.678,117.921,7,18:34:34.905
