PFlock,10.0,120K,47143,27.639,7.263,18,10:48:15.377
PFlock,20.0,120K,163184,20.286,6.164,18,10:48:41.880
PFlock,30.0,120K,334273,19.059,7.182,18,10:49:08.153
PFlock,10.0,140K,73818,15.13,4.712,18,10:49:28.036
PFlock,20.0,140K,242214,19.88,6.174,18,10:49:54.112
PFlock,30.0,140K,491926,22.185,8.095,18,10:50:24.414
PFlock,10.0,160K,117196,19.92,5.339,18,10:50:49.707
PFlock,20.0,160K,370689,20.666,7.445,18,10:51:17.840
PFlock,30.0,160K,703992,25.34,9.781,18,10:51:52.982
