PBFE,170,40K,2962432,10.442,1,2.06014173529975,21.512,3.44579582455468,35.981
PBFE,180,40K,3203072,9.489,1,2.65201812625145,25.165,4.0786173464011,38.702
PBFE,190,40K,3450190,10.299,1,2.4282940091271,25.009,4.13612972133217,42.598
PBFE,200,40K,3702984,10.131,1,2.28575658868818,23.157,4.3212910867634,43.779
PBFE,10,50K,69852,9.955,1,1.96363636363636,19.548,0.398493219487695,3.967
PBFE,20,50K,236254,10.852,1,1.86850350165868,20.277,0.555934389974198,6.033
PBFE,30,50K,451928,9.397,1,2.25795466638289,21.218,0.859742471001383,8.079
PBFE,40,50K,691346,10.642,1,1.88489005825973,20.059,0.967581281713964,10.297
PBFE,50,50K,940308,10.857,1,1.97071014092291,21.396,1.16164686377452,12.612
PBFE,60,50K,1195384,11.287,1,1.87933020288828,21.212,1.38575352175069,15.641
PBFE,70,50K,1454658,10.792,1,1.98980726464047,21.474,1.61897702001483,17.472
PBFE,80,50K,1719684,10.9,1,1.92155963302752,20.945,1.89220183486239,20.625
PBFE,90,50K,1994990,10.021,1,2.14200179622792,21.465,2.38728669793434,23.923
PBFE,100,50K,2278696,9.72,1,2.27890946502058,22.151,2.77191358024691,26.943
PBFE,110,50K,2571272,10.028,1,2.32100119664938,23.275,2.89529317909852,29.034
PBFE,120,50K,2872576,10.125,1,2.23259259259259,22.605,3.19693827160494,32.369
PBFE,130,50K,3185454,10.536,1,2.23234624145786,23.52,3.3538344722855,35.336
PBFE,140,50K,3511198,10.236,1,2.26338413442751,23.168,3.79210629152012,38.816
PBFE,150,50K,3849588,9.286,1,2.75016153349128,25.538,4.70062459616627,43.65
PBFE,160,50K,4203374,9.598,1,2.58637216086685,24.824,4.88289226922275,46.866
PBFE,170,50K,4566136,11.11,1,2.32871287128713,25.872,4.65265526552655,51.691
PBFE,180,50K,4939022,10.473,1,2.37716031700563,24.896,5.26773608326172,55.169
PBFE,190,50K,5322634,11.175,1,2.28340044742729,25.517,5.47624161073825,61.197
PBFE,200,50K,5715324,11.186,1,2.33711782585375,26.143,5.62363668871804,62.906
PBFE,10,60K,97862,9.939,1,2.18362008250327,21.703,0.487473588892243,4.845
PBFE,20,60K,331558,10.433,1,2.11339020415988,22.049,0.722227547205981,7.535
PBFE,30,60K,635504,10.807,1,2.15166096048857,23.253,0.954936615156843,10.32
PBFE,40,60K,973020,10.853,1,2.00396203814613,21.749,1.24914770109647,13.557
PBFE,50,60K,1326098,10.035,1,2.31220727453911,23.203,1.66626806178376,16.721
PBFE,60,60K,1689090,10.521,1,2.36954662104363,24.93,1.970249976238,20.729
PBFE,70,60K,2059516,10.581,1,2.41952556469143,25.601,2.22219071921369,23.513
PBFE,80,60K,2439550,12.211,1,1.95872573908771,23.918,2.31258701171075,28.239
PBFE,90,60K,2832848,10.085,1,2.50163609320773,25.229,3.11928606841844,31.458
PBFE,100,60K,3239018,10.74,1,2.312104283054,24.832,3.32728119180633,35.735
PBFE,110,60K,3657074,9.934,1,2.61083148781961,25.936,4.00785182202537,39.814
PBFE,120,60K,4088256,9.574,1,2.69730520158763,25.824,4.68529350323794,44.857
PBFE,130,60K,4534878,11.388,1,2.33421145064981,26.582,4.36687741482262,49.73
PBFE,140,60K,4998506,10.435,1,2.52841399137518,26.384,5.21897460469574,54.46
PBFE,150,60K,5480314,11.219,1,2.51377128086282,28.202,5.39317229699617,60.506
PBFE,160,60K,5983946,11.199,1,2.42914545941602,27.204,5.86105902312707,65.638
PBFE,170,60K,6501076,9.979,1,2.87613989377693,28.701,7.34211844874236,73.267
PBFE,180,60K,7033626,10.415,1,2.86865098415747,29.877,7.46106577052328,77.707
PBFE,190,60K,7578608,10.971,1,2.80530489472245,30.777,7.80867742229514,85.669
PBFE,200,60K,8136342,10.77,1,2.9866295264624,32.166,8.53834726090994,91.958
PBFE,10,70K,131910,10.717,1,2.05253335821592,21.997,0.557152188112345,5.971
PBFE,20,70K,447600,10.369,1,2.19548654643649,22.765,0.897000675089208,9.301
PBFE,30,70K,859128,10.187,1,2.27289682929224,23.154,1.3035240993423,13.279
PBFE,40,70K,1317804,11.805,1,1.98034731046167,23.378,1.50919102075392,17.816
PBFE,50,70K,1798156,10.502,1,2.24604837173872,23.588,2.1212150066654,22.277
PBFE,60,70K,2293316,11.411,1,2.23065463149593,25.454,2.33818245552537,26.681
PBFE,70,70K,2797636,10.588,1,2.48932754061201,26.357,3.09520211560257,32.772
PBFE,80,70K,3314508,10.441,1,2.43673977588354,25.442,3.49592950866775,36.501
PBFE,90,70K,3849360,11.387,1,2.43628699394046,27.742,3.75779397558619,42.79
PBFE,100,70K,4400552,10.32,1,2.53759689922481,26.188,4.73963178294574,48.913
PBFE,110,70K,4968516,11.461,1,2.50039263589565,28.657,4.86440973737021,55.751
PBFE,120,70K,5555174,10.676,1,2.69679655301611,28.791,5.75852379168228,61.478
PBFE,130,70K,6163516,10.141,1,2.80524603096342,28.448,6.5643427669855,66.569
PBFE,140,70K,6795314,11.277,1,2.65797641216636,29.974,6.73308504034761,75.929
PBFE,150,70K,7450994,10.577,1,2.81790677885979,29.805,7.9288077904888,83.863
PBFE,160,70K,8135106,11.803,1,2.46793188172499,29.129,7.74337032957723,91.395
PBFE,170,70K,8839152,10.579,1,3.08393988089611,32.625,9.41175914547689,99.567
PBFE,180,70K,9563706,10.691,1,2.97409035637452,31.796,10.2114862968852,109.171
PBFE,190,70K,10305904,11.322,1,2.76179120296767,31.269,10.14352587882,114.845
PBFE,200,70K,11067052,11.421,1,2.89992119779354,33.12,11.4088083355223,130.3
PBFE,10,80K,169464,10.814,1,2.24274089143703,24.253,0.648696134640281,7.015
PBFE,20,80K,575040,12.006,1,2.15284024654339,25.847,0.944277861069465,11.337
PBFE,30,80K,1105400,10.197,1,2.39482200647249,24.42,1.61998627047171,16.519
PBFE,40,80K,1699148,9.996,1,2.71908763505402,27.18,2.22078831532613,22.199
PBFE,50,80K,2321708,10.369,1,2.50959591088822,26.022,2.69919953708169,27.988
PBFE,60,80K,2964096,12.011,1,2.36016984430938,28.348,2.93580884189493,35.262
PBFE,70,80K,3620800,10.835,1,2.69930779880018,29.247,3.84808491001384,41.694
PBFE,80,80K,4293172,11.933,1,2.36269169529875,28.194,4.01902287773401,47.959
PBFE,90,80K,4988384,11.379,1,2.75736004921346,31.376,5.04297389928816,57.384
PBFE,100,80K,5705784,11.801,1,2.66545208033217,31.455,5.53436149478858,65.311
PBFE,110,80K,6444160,11.735,1,2.58645078824031,30.352,6.2074989348104,72.845
PBFE,120,80K,7207104,10.66,1,3.18180112570356,33.918,7.63170731707317,81.354
PBFE,130,80K,7997580,10.325,1,3.52077481840194,36.352,8.87573849878935,91.642
PBFE,140,80K,8818552,10.454,1,3.42519609718768,35.807,9.46298067725273,98.926
PBFE,150,80K,9671534,11.012,1,3.35352342898656,36.929,10.4139120958954,114.678
PBFE,160,80K,10559318,11.316,1,3.62875574407918,41.063,10.9088900671615,123.445
PBFE,170,80K,11473632,10.633,1,3.40778707796483,36.235,12.9274898899652,137.458
PBFE,180,80K,12415368,11.728,1,3.42581855388813,40.178,12.6157912687585,147.958
PBFE,190,80K,13382132,11.867,1,3.19145529619954,37.873,13.4679362939243,159.824
PBFE,200,80K,14374940,12.581,1,3.30943486209363,41.636,12.9846594070424,163.36
PBFE,10,90K,215622,12.076,1,2.02020536601524,24.396,0.670337860218615,8.095
PBFE,20,90K,730700,11.286,1,2.24215842636895,25.305,1.20556441609073,13.606
PBFE,30,90K,1402216,11.552,1,2.36495844875346,27.32,1.7468836565097,20.18
PBFE,40,90K,2152634,11.168,1,2.33202005730659,26.044,2.42621776504298,27.096
PBFE,50,90K,2940824,11.349,1,2.61291743765971,29.654,3.05128205128205,34.629
PBFE,60,90K,3753400,10.908,1,2.97057205720572,32.403,4.06188118811881,44.307
PBFE,70,90K,4582498,11.217,1,2.96184363020415,33.223,4.8449674601052,54.346
PBFE,80,90K,5431776,11.123,1,2.89894812550571,32.245,5.56963049536995,61.951
PBFE,90,90K,6309780,11.594,1,3.02691047093324,35.094,6.2804899085734,72.816
PBFE,100,90K,7216172,11.017,1,3.10638104747209,34.223,7.44395025869111,82.01
PBFE,110,90K,8149214,12.19,1,2.6557834290402,32.374,7.52198523379819,91.693
PBFE,120,90K,9113660,11.23,1,3.05503116651825,34.308,9.32617987533393,104.733
PBFE,130,90K,10113310,11.515,1,3.02292661745549,34.809,10.155623100304,116.942
PBFE,140,90K,11151166,12.586,1,3.00786588272684,37.857,10.4441442873034,131.45
PBFE,150,90K,12228934,11.558,1,3.12121474303513,36.075,12.8917632808444,149.003
PBFE,160,90K,13352786,11.435,1,3.3137735024049,37.893,14.0686488850022,160.875
PBFE,170,90K,14510342,12.767,1,2.9261376987546,37.358,13.5836923317929,173.423
PBFE,180,90K,15700274,11.963,1,3.29056256791775,39.365,15.3289308701831,183.38
PBFE,190,90K,16921822,11.084,1,3.48033201010466,38.576,18.5990617105738,206.152
PBFE,200,90K,18176050,11.14,1,3.83842010771993,42.76,20.3520646319569,226.722
PBFE,10,100K,265636,10.14,1,2.67504930966469,27.125,0.920414201183432,9.333
PBFE,20,100K,901054,10.724,1,2.81499440507273,30.188,1.51781051846326,16.277
PBFE,30,100K,1729642,11.653,1,2.60782631082125,30.389,2.11173088475071,24.608
PBFE,40,100K,2659236,12.077,1,2.82570174712263,34.126,2.81766995114681,34.029
PBFE,50,100K,3635922,12.16,1,2.63782894736842,32.076,3.56019736842105,43.292
PBFE,60,100K,4643146,12.259,1,2.57688229056204,31.59,4.37735541235011,53.662
PBFE,70,100K,5671762,12.59,1,2.57617156473392,32.434,5.32843526608419,67.085
PBFE,80,100K,6722140,11.56,1,2.82820069204152,32.694,6.79359861591696,78.534
PBFE,90,100K,7805232,11.84,1,2.94467905405405,34.865,7.79476351351351,92.29
PBFE,100,100K,8923262,10.873,1,3.80253839786627,41.345,9.51319782948588,103.437
PBFE,110,100K,10073688,11.817,1,3.07362274689007,36.321,9.81535076584582,115.988
PBFE,120,100K,11262520,11.487,1,3.56855575868373,40.992,11.6845129276574,134.22
PBFE,130,100K,12496948,12.045,1,3.24657534246575,39.105,12.870402656704,155.024
PBFE,140,100K,13778910,11.734,1,3.62058973921936,42.484,13.9730697119482,163.96
PBFE,150,100K,15107888,11.968,1,3.71181483957219,44.423,15.3695688502674,183.943
PBFE,160,100K,16495564,11.574,1,3.88646967340591,44.982,17.6029030585796,203.736
PBFE,170,100K,17927122,12.933,1,3.30781721178381,42.78,17.3028686306348,223.778
PBFE,180,100K,19397578,12.858,1,3.25517187743039,41.855,18.4247939026287,236.906
PBFE,190,100K,20906782,11.7,1,3.9708547008547,46.459,22.0908547008547,258.463
PBFE,200,100K,22455664,12.589,1,3.61799984113115,45.547,22.7221383747716,286.049
PBFE,10,10K,3268,10.015,2,1.16315526709935,11.649,0.0611083374937594,0.612
PBFE,20,10K,10840,7.807,2,1.47854489560651,11.543,0.0944024593313693,0.737
PBFE,30,10K,20932,8.818,2,1.40269902472216,12.369,0.104445452483556,0.921
PBFE,40,10K,31782,7.81,2,1.45787451984635,11.386,0.135211267605634,1.056
PBFE,50,10K,43322,7.657,2,1.47394540942928,11.286,0.153454355491707,1.175
PBFE,60,10K,55062,8.829,2,1.2103295956507,10.686,0.146788990825688,1.296
PBFE,70,10K,66414,7.931,2,1.53145883242971,12.146,0.178792081704703,1.418
PBFE,80,10K,78006,8.391,2,1.39864140150161,11.736,0.17852460970087,1.498
PBFE,90,10K,90216,8.026,2,1.56939945178171,12.596,0.206578619486668,1.658
PBFE,100,10K,103014,8.75,2,1.32674285714286,11.609,0.213142857142857,1.865
PBFE,110,10K,116104,7.625,2,1.47829508196721,11.272,0.255868852459016,1.951
PBFE,120,10K,129568,8.01,2,1.50499375780275,12.055,0.254431960049938,2.038
PBFE,130,10K,143708,8.141,2,1.50571182901363,12.258,0.262375629529542,2.136
PBFE,140,10K,158364,8.885,2,1.44895891952729,12.874,0.26122678671919,2.321
PBFE,150,10K,173598,8.759,2,1.55782623587167,13.645,0.277086425391026,2.427
PBFE,160,10K,190078,9.15,2,1.30546448087432,11.945,0.281092896174863,2.572
PBFE,170,10K,206772,8.355,2,1.43135846798324,11.959,0.321484141232795,2.686
PBFE,180,10K,223578,7.941,2,1.72623095328044,13.708,0.369600805943836,2.935
PBFE,190,10K,241124,8.125,2,1.47729230769231,12.003,0.370707692307692,3.012
PBFE,200,10K,258756,8.277,2,1.61580282711127,13.374,0.379002053884258,3.137
PBFE,10,20K,11006,9.136,2,1.67370840630473,15.291,0.12784588441331,1.168
PBFE,20,20K,36910,9.646,2,1.58946713663695,15.332,0.171470039394568,1.654
PBFE,30,20K,70662,8.652,2,1.75832177531207,15.213,0.238326398520573,2.062
PBFE,40,20K,108002,8.498,2,1.99352788891504,16.941,0.288656154389268,2.453
PBFE,50,20K,147366,9.367,2,1.83207003309491,17.161,0.309170492153304,2.896
PBFE,60,20K,187790,8.555,2,2.11268264172998,18.074,0.38281706604325,3.275
PBFE,70,20K,228146,8.879,2,2.00563126478207,17.808,0.405901565491609,3.604
PBFE,80,20K,269452,9.419,2,1.85348763138337,17.458,0.430618961673214,4.056
PBFE,90,20K,312766,9.237,2,1.81130237089964,16.731,0.469091696438238,4.333
PBFE,100,20K,357672,9.92,2,1.64274193548387,16.296,0.484475806451613,4.806
PBFE,110,20K,403832,9.978,2,1.64141110442975,16.378,0.514632190819804,5.135
PBFE,120,20K,450790,8.721,2,2.08898062148836,18.218,0.637656232083477,5.561
PBFE,130,20K,500526,9.359,2,2.03622181857036,19.057,0.654022865690779,6.121
PBFE,140,20K,552160,8.89,2,2.13745781777278,19.002,0.731046119235096,6.499
PBFE,150,20K,604996,8.665,2,2.18072706289671,18.896,0.79734564339296,6.909
PBFE,160,20K,661268,9.517,2,1.82862246506252,17.403,0.787643164862877,7.496
PBFE,170,20K,718862,8.747,2,2.27392248771007,19.89,0.92465988338859,8.088
PBFE,180,20K,777042,8.593,2,2.36483183986966,20.321,0.994064936576283,8.542
PBFE,190,20K,837202,8.367,2,2.37994502211067,19.913,1.10720688418788,9.264
PBFE,200,20K,898572,9.728,2,2.16755756578947,21.086,0.995374177631579,9.683
PBFE,10,30K,25438,8.4,2,1.96738095238095,16.526,0.246904761904762,2.074
PBFE,20,30K,86522,10.071,2,1.62069307913812,16.322,0.295402641247145,2.975
PBFE,30,30K,165444,8.578,2,1.84670086267195,15.841,0.447073910002332,3.835
PBFE,40,30K,253196,9.22,2,1.85618221258134,17.114,0.507809110629067,4.682
PBFE,50,30K,344708,10.419,2,1.71945484211537,17.915,0.531336980516364,5.536
PBFE,60,30K,438408,9.025,2,1.88520775623269,17.014,0.693961218836565,6.263
PBFE,70,30K,532762,9.755,2,1.7703741670938,17.27,0.745873910814967,7.276
PBFE,80,30K,629702,9.786,2,1.825362763131,17.863,0.847332924586144,8.292
PBFE,90,30K,731026,9.085,2,1.95839295542102,17.792,1.02454595487067,9.308
PBFE,100,30K,835972,9.967,2,1.76442259456205,17.586,1.02668807063309,10.233
PBFE,110,30K,944102,8.965,2,1.96731734523146,17.637,1.22755158951478,11.005
PBFE,120,30K,1054678,9.967,2,1.93829637804756,19.319,1.23547707434534,12.314
PBFE,130,30K,1169874,9.247,2,1.98096680004326,18.318,1.44371147399156,13.35
PBFE,140,30K,1290148,11.178,2,1.67203435319377,18.69,1.27437824297728,14.245
PBFE,150,30K,1414444,9.583,2,2.00605238443076,19.224,1.66764061358656,15.981
PBFE,160,30K,1544914,10.898,2,1.76959075059644,19.285,1.56368140943292,17.041
PBFE,170,30K,1678360,9.82,2,1.90173116089613,18.675,1.7989816700611,17.666
PBFE,180,30K,1814508,9.26,2,2.1438444924406,19.852,2.08585313174946,19.315
PBFE,190,30K,1954524,11.002,2,1.81412470459916,19.959,1.93746591528813,21.316
PBFE,200,30K,2098182,9.473,2,2.0675604349203,19.586,2.49034096906999,23.591
PBFE,10,40K,45526,9.65,2,2.01865284974093,19.48,0.313782383419689,3.028
PBFE,20,40K,153766,9.07,2,2.17861080485116,19.76,0.488202866593164,4.428
PBFE,30,40K,294528,9.231,2,2.2187195320117,20.481,0.62019282851262,5.725
PBFE,40,40K,450474,10.009,2,1.9665301228894,19.683,0.725447097612149,7.261
PBFE,50,40K,613174,9.421,2,2.17004564271309,20.444,0.924954888016134,8.714
PBFE,60,40K,779250,9.672,2,2.20388751033912,21.316,1.06244830438379,10.276
PBFE,70,40K,946810,9.437,2,2.1512133093144,20.301,1.25972236939705,11.888
PBFE,80,40K,1118342,9.668,2,2.25744724865536,21.825,1.38322300372362,13.373
PBFE,90,40K,1296248,11.455,2,1.92169358358795,22.013,1.34098646879092,15.361
PBFE,100,40K,1480116,9.812,2,2.32511210762332,22.814,1.80819404810436,17.742
PBFE,110,40K,1669788,10.353,2,2.19086255191732,22.682,2.01564763836569,20.868
PBFE,120,40K,1864230,11.064,2,2.09761388286334,23.208,2.03479754157628,22.513
PBFE,130,40K,2066934,10.942,2,2.15828916103089,23.616,2.27773715956863,24.923
PBFE,140,40K,2278258,9.83,2,2.26531027466938,22.268,2.95198372329603,29.018
PBFE,150,40K,2498138,9.814,2,2.29345832484206,22.508,3.18952516812717,31.302
PBFE,160,40K,2727688,10.291,2,2.39140996987659,24.61,3.14468953454475,32.362
PBFE,170,40K,2962432,10.487,2,2.05130161151902,21.512,3.43100982168399,35.981
PBFE,180,40K,3203072,11.267,2,2.23351380136682,25.165,3.43498713055827,38.702
PBFE,190,40K,3450190,10.393,2,2.40633118445107,25.009,4.09872029250457,42.598
PBFE,200,40K,3702984,10.633,2,2.17784256559767,23.157,4.11727640364902,43.779
PBFE,10,50K,69852,9.768,2,2.0012285012285,19.548,0.406122031122031,3.967
PBFE,20,50K,236254,9.398,2,2.15758672057885,20.277,0.641945094701,6.033
PBFE,30,50K,451928,10.001,2,2.12158784121588,21.218,0.807819218078192,8.079
PBFE,40,50K,691346,10.327,2,1.94238404183209,20.059,0.99709499370582,10.297
PBFE,50,50K,940308,9.083,2,2.35560938016074,21.396,1.38852801937686,12.612
PBFE,60,50K,1195384,10.308,2,2.05781916957703,21.212,1.51736515327901,15.641
PBFE,70,50K,1454658,10.971,2,1.95734208367514,21.474,1.59256220946131,17.472
PBFE,80,50K,1719684,10.186,2,2.05625368152366,20.945,2.02483801295896,20.625
PBFE,90,50K,1994990,10.145,2,2.11582060128142,21.465,2.3581074420897,23.923
PBFE,100,50K,2278696,10.293,2,2.15204507918003,22.151,2.61760419702711,26.943
PBFE,110,50K,2571272,10.041,2,2.31799621551638,23.275,2.89154466686585,29.034
PBFE,120,50K,2872576,10.512,2,2.150399543379,22.605,3.07924277016743,32.369
PBFE,130,50K,3185454,11.783,2,1.9960960706102,23.52,2.99889671560723,35.336
PBFE,140,50K,3511198,10.869,2,2.13156684147576,23.168,3.57125770540068,38.816
PBFE,150,50K,3849588,11.44,2,2.23234265734266,25.538,3.81555944055944,43.65
PBFE,160,50K,4203374,10.146,2,2.44667849398778,24.824,4.61916026020106,46.866
PBFE,170,50K,4566136,11.308,2,2.28793774319066,25.872,4.57118853908737,51.691
PBFE,180,50K,4939022,10.188,2,2.44365920691009,24.896,5.41509619159796,55.169
PBFE,190,50K,5322634,12.123,2,2.10484203579972,25.517,5.04800791883197,61.197
PBFE,200,50K,5715324,9.702,2,2.69459905174191,26.143,6.48381776953206,62.906
PBFE,10,60K,97862,10.291,2,2.10893013312603,21.703,0.470799727917598,4.845
PBFE,20,60K,331558,10.173,2,2.16740391231692,22.049,0.740686129951833,7.535
PBFE,30,60K,635504,10.304,2,2.25669642857143,23.253,1.00155279503106,10.32
PBFE,40,60K,973020,9.635,2,2.25729112610275,21.749,1.40705760249092,13.557
PBFE,50,60K,1326098,10.067,2,2.30485745505116,23.203,1.66097149101023,16.721
PBFE,60,60K,1689090,9.709,2,2.56772067154187,24.93,2.13502935420744,20.729
PBFE,70,60K,2059516,10.154,2,2.52127240496356,25.601,2.31563915698247,23.513
PBFE,80,60K,2439550,10.611,2,2.25407595891056,23.918,2.66129488266893,28.239
PBFE,90,60K,2832848,10.225,2,2.46738386308068,25.229,3.07657701711491,31.458
PBFE,100,60K,3239018,10.866,2,2.28529357629302,24.832,3.28869869317136,35.735
PBFE,110,60K,3657074,10.615,2,2.44333490343853,25.936,3.75073009891663,39.814
PBFE,120,60K,4088256,9.989,2,2.58524376814496,25.824,4.49063970367404,44.857
PBFE,130,60K,4534878,11.175,2,2.37870246085011,26.582,4.45011185682327,49.73
PBFE,140,60K,4998506,9.806,2,2.69059759331022,26.384,5.55374260656741,54.46
PBFE,150,60K,5480314,10.515,2,2.68207322872088,28.202,5.75425582501189,60.506
PBFE,160,60K,5983946,9.91,2,2.74510595358224,27.204,6.6234106962664,65.638
PBFE,170,60K,6501076,9.994,2,2.87182309385631,28.701,7.33109865919552,73.267
PBFE,180,60K,7033626,10.321,2,2.89477763782579,29.877,7.52901850595872,77.707
PBFE,190,60K,7578608,10.743,2,2.86484222284278,30.777,7.97440193614447,85.669
PBFE,200,60K,8136342,10.075,2,3.19265508684864,32.166,9.12734491315137,91.958
PBFE,10,70K,131910,9.719,2,2.2632986932812,21.997,0.614363617656138,5.971
